北京帧画影视文化传播有限公司,56.0;2013.8,2
华夏电影发行有限责任公司,37614.2;54205.7;13688.44;174.5;39.7;80267.9;72296.8;28924.1;6289.8;16064.6;588.1;16162.86;2382.4;1028.3;11041.6;11.6;1516.26;49.3;1259.2;8506.3;9079.3;17019.8;880.0;60.5;126800.1;3839.61;433.5;2066.0;8.8;398.2;60463.31;142065.9;9711.4;107.62;2.7;66.0;27387.0;70.3;78.7;332.1;9.9;2027.1;4320.0;29830.8;18.1;11013.6;61.46;72.8;6140.2;6149.3;55414.79;990.3;2766.0;11981.9;224.98;840.6;19875.0;168.1;82.0;32.3;27.31;32304.4;16728.54;6271.2;566.8;96695.21;197756.5;1308.2;107.2;62882.1;5941.4;139.6;28446.9;53028.3;10358.7;48142.1;502.2;76116.5;1153.6;19506.7;19234.2;1108.8;23.0;36.3;1021.4;2971.0;43560.3;993.3;3682.7;3757.8;248.9;56847.56;146437.6;66.54;2536.2;147.2;1023.4;35993.48;1413.4;1025.4;1177.3;3639.3;8.3;12160.3;410.6;13.8;59.9;9723.0;817.4;2225.1;43428.0;4021.4;6338.3;330.1;308.29;345.5;32.72;13875.9;8282.2;3255.0;280.0;166752.1;28387.3;150.8;105.4;2848.8;52.75;43575.2;57290.0;4703.4;48521.5;5415.7;730.92;730.92;1428.37;2114.45;5478.4;9986.1;948.0;31.3;9759.2;40923.18;25977.43;1814.33;27539.35;39352.1;38769.3;1822.4;5347.6;15953.0;20999.2;113.6;6305.9;886.5;1035.4;17726.8;51382.8;22565.93;498.29;268.8;652.9;85.4;6319.2;332.4;35939.6;16180.7;2419.3;57.2;1230.4;1210.4;1796.7;23788.0;3637.7;3.5;440.3;621.8;26.0;1049.28;2628.4;417.45;230.97;7746.3;1.3;17336.7;8.64;319.2;1710.4;11845.4;40642.0;44.5;82538.7;75537.4;35635.26;35320.1;6505.38;88285.7;703.5;4697.9;68.0;28437.1;62967.4;2114.1;31487.2;7746.83;15976.4;41168.0;11295.4;801.3;209.4;5255.4;10.2;541.36;50.3;23.11;14696.0;4508.04;29624.8;7091.8;756.3;784.2;2642.0;25410.75;25329.2;5674.0;240.7;51102.9;105.5;111783.6;58667.7;37054.1;4997.1;44470.4;1688.9;30482.3;8.9;116014.5;38703.7;32.8;38878.12;65.9;60.63;211.7;0.1;11618.9;33806.1;50313.2;8145.2;413.5;10631.1;17846.88;70925.2;159.5;48450.1;7699.8;4439.06;117.5;3155.54;69530.9;12935.55;2221.0;153030.3;39472.8;20433.3;38916.0;2433.4;1762.0;4404.41;14163.31;41347.6;67.0;4711.2;83.0;273.5;67134.05;86963.6;779.73;16134.9;3739.0;2208.8;6190.0;5998.1;15064.1;19690.8;10530.9;30823.3;3531.5;17291.6;197.8;7324.9;400.6;96.5;7441.7;11967.2;1234.39;447.0;72529.3;10223.3;88914.56;46.53;73388.7;124617.0;2083.1;20887.8;19.1;1048.3;2891.0;4923.2;5473.3;5020.4;33660.4;37740.8;1305.4;67174.4;3244.9;662.5;61912.3;33879.0;7183.4;1788.9;213.45;1797.1;210.7;848.4;2956.4;6233.0;4403.27;39449.3;58559.1;10368.6;52634.6;37.3;12586.7;4020.72;39.1;778.0;13493.53;13309.2;19.5;1596.15;25216.7;41372.8;242654.8;14850.2;22.3;3658.2;8.5;991.95;21458.7;24978.8;40912.7;560.8;12120.37;743.7;3351.85;10606.6;4441.7;59656.0;255.93;1003.6;20490.7;4.5;19202.5;6264.7;2009.18;9008.62;34239.9;51.7;45.0;6636.9;107.6;6009.02;670.5;17465.12;22497.9;14349.4;239.1;25321.8;40324.2;118.7;147195.3;8842.1;5373.49;5.6;224.87;50301.8;6265.0;5740.9,387
哥伦比亚影片公司,54205.7;11967.2;10368.6;2009.18,4
索尼发行公司,54205.7;9079.3;10096.5;51382.8;22565.93;7441.7;11967.2;339139.8;10368.6;5373.49,10
环球影业公司,54205.7;9079.3;142065.9;10096.5;43560.3;43575.2;38769.3;38878.12;10631.1;86963.6;72529.3;10223.3;44285.8;25216.7;147195.3,15
Sony Pictures Entertainment Inc. ,54205.7;51382.8;22565.93;5373.49,4
新丽传媒股份有限公司,20000.8;144145.5;16180.7;4967.1;40076.5,5
北京联瑞影业有限公司,20000.8;17250.5;14831.8;10108.4;53028.3;11984.8;2362.5;8440.8;898.2;15526.9;8217.3;5038.6;7965.2;339139.8;36605.6;30833.9;18422.8,17
乐视影业（北京）有限公司,177.0;68280.2;35351.1;8614.07;8090.9;14269.6;2004.6;4748.2;9525.0;2257.7;19542.5;5104.2;48478.1;52156.7;48856.3;290.26;29654.4;29146.8;8774.5;1553.5;3028.6;1686.1;2456.0;947.8;7708.3;15948.99;24808.1;28766.3;6690.48;22348.3;5830.4;100021.35;12782.3;23541.0;20887.8;5473.3;1819.1;2071.1;21343.1;10354.2;1097.4;387.58;12994.5,43
北京微影时代科技有限公司,177.0;91.4;68280.2;6149.3;78669.7;1153.6;166752.1;5068.3;5478.4;2093.0;27539.35;1065.6;277.2;8769.2;8100.6;37054.1;100021.35;14527.7;6543.9;33660.4;241.3;95635.1;120079.1;5403.8;19202.5;92.1,26
