234说爱你,1020000
秘岸,161000
七品知县进道观（豫剧）,1830
乐队,76900000
血滴子,5870000
高铁英雄,974000
邓小平,83600000
卧虎藏龙：青冥宝剑,1210000
喜羊羊与灰太狼之飞马奇遇记,457000
深海挑战,736000
重返十八,616000
梦想合伙人,1180000
逆袭,70900000
铁血精英,446000
神偷奶爸2,1780000
爸爸回家,22400000
爱无界,351000
唐人街探案,2240000
投名状,3090000
基因决定我爱你,261000
绅士大盗,140000
吴仁宝,1000000
迷魂之密室逃脱,250000
将离草,159000
第七种味道,15100
夺命枪火,326000
白蛇传说,1260000
火线反攻,325000
凤凰,100000000
父子,79200000
白雪公主之矮人力量,922000
狄仁杰之神都龙王,834000
王子与108煞,653000
巴啦啦小魔仙,6540000
杀手欧阳盆栽,162000
街头杀手,148000
湄公河行动,7090000
丛林有情狼,738000
情归鹭岛,21200
我的渡口,285000
守信少年,2030000
危险关系,1950000
盗非盗,7070
洗澡,98700000
星际迷航3：超越星辰,2340000
生死牛玉儒,110000
平安岛,219000
灵臆事件,151000
天琴,4210000
宝葫芦的秘密,1760000
两个人的房间,167000
摩登年代,834000
举起手来,6760000
全球热恋,1060000
电商时代,2250000
太平轮（上）,52700
回到原点,4250000
美国队长3,1560000
跑过罗湖桥,19500
红鹰突击队之狙击,4350
黑骏马,938000
冲锋车,754000
夏日示爱,528000
蚁人,3220000
单亲宝贝,899000
爸爸的晚餐,2880000
双城计中计,288000
3D食人虫,223000
花都之恋,21500
B+侦探,764000
坏蛋必须死,1050000
夜莺,5760000
彩票也疯狂,87800
龙门飞甲,2250000
安娜卡列尼娜,2660000
鱼儿离不开水,443000
北京遇上西雅图,1600000
飞天,65700000
万万没想到,48000000
锦衣卫,5380000
小城之春,957000
去年夏天,6760000
猪猪侠之勇闯巨人岛,84900
雏菊,11900000
天亮分手,1610000
窃听风云,2440000
老刘的婚路历程,18700
如果没有你,4700000
喜乐长安,610000
大魔术师,1440000
激浪青春,352000
坚不可摧,6340000
完美超越,2440000
美丽笨女人,259000
告诉他们，我乘白鹤去了,121000
春田花花同学会,195000
夜&middot;店,10100
伞头和他的女人,15800
闺蜜2,3180000
黑皮书,655000
爱我就陪我看电影,811000
霍比特人：五军之战,867000
熊猫大侠,736000
木偶传奇,997000
老警,796000
桂宝之爆笑闯宇宙,643000
麻辣白玉堂之致命棋局,1850
斗龙战士之星印罗盘,598000
我老公不靠谱,2530000
铁三角,9130000
我的特工爷爷,1510000
医缘,180000
爱神,24700000
我们天上见,190000
海底大冒险,629000
雾宅,109000
夜半歌声,1060000
罗西与莫妮卡之骊靬情,143000
阿凡提和阿瓦提,3410
醉后一夜,502000
飞跃地心,90100
火山对对碰,168000
荒村怨灵,349000
老师也疯狂,2120000
前任2：备胎反击战,1240000
唐山大地震,5710000
人在征途,897000
小战象,300000
201413,318000
杨梅洲,117000
珍珠港,9160000
武术之少年行,135000
找乐,3680000
大漠赤诚,633
千里追踪,607000
斑马总动员,373000
余之香,232
小西天狄道传奇,191000
英雄本色,6520000
完美的爱,663000
新康定情歌,65100
少年毛泽东,1740000
第六届北京国际电影节进口展映影片2,89500
第六届北京国际电影节进口展映影片1,91500
极乐空间,1080000
第六届北京国际电影节进口展映影片4,91000
无间道,11400000
三小强,3580000
碟中谍,9010000
爱之初体验,794000
低碳爱情,1020000
花咒,209000
假装看不见之电影大师,433000
真假铁马骝,3460
保山,55900000
小飞侠：幻梦启航,268000
玩命魔术,193000
大红灯笼高高挂,1590000
阿里巴巴大盗奇兵,296000
荒村公寓,316000
初恋未满,360000
新步步惊心,1430000
零点杀机,203000
郭明义,1650000
我和红七军,26500
侨女日记,5850
喜羊羊与灰太狼之虎虎生威,377000
猫脸老太太,905000
从你的全世界路过,8920000
柠檬,87100000
非常主播,414000
轩辕大帝,694000
宝贝女儿好妈妈之吃记忆的大雪球,28200
女人不坏,1050000
始祖轩辕,130000
守望未来,982000
秦时明月3D电影龙腾万里,164000
忠烈杨家将,630000
使徒行者,7700000
御前侍卫,823000
剑齿王朝,21600
山河故人,2730000
西游记之孙悟空三打白骨精,1590000
名侦探柯南2012：第11人的前锋,981000
里约大冒险2,2320000
腊月的春,50000
精灵旅社2,409000
人再囧途之泰囧,1270000
武当少年,841000
乡间童谣,31900
不能说的夏天,1530000
抢劫坚果店,295000
海浪,28600000
实习生,80000000
王牌,73400000
铁血,54800000
启功,5860000
看上去很美,3830000
无脚鸟,366000
二十二,69200000
战争狂人,902000
三伏天,20500000
对风说爱你,438000
有话好好说,4150000
放手爱,324000
夏有乔木 雅望天堂,2100000
大追捕,2580000
北京;纽约,2730000
我爱你,87000000
蜜月计划,1520000
魔鬼特遣队,82000
反贪风暴,21000000
机器纪元,1840000
刀,100000000
意外的恋爱时光,525000
巴啦啦小魔仙之魔箭公主,361000
光荣使命,2540000
王朝的女人;杨贵妃,1320000
老表轶事（花鼓戏）,1870
侠盗魅影,207000
三毛流浪记,2300000
美人鱼,70900000
冰川时代4：大陆漂移,107000
兔侠传奇,894000
精武风云&middot;陈真,36200
极速蜗牛,532000
爱你不等来生,115000
熊出没之雪岭熊风,1450000
藏地桃花,462000
喜剧王,14300000
王朝的女人·杨贵妃,1300000
镇海保卫战,125000
云水谣,4120000
好好活着,6670000
岁月神偷,2980000
白方礼,134000
十月阳春,94500
那件疯狂的小事叫爱情,989000
宫锁沉香,1450000
银杏之梦,416000
笑功震武林,191000
黄连有点甜,11400
哺乳期的女人,285000
轻羽飞扬,126000
爱开始的地方,168000
二十四城记,263000
千机变2,1040000
痞子&middot;洛克,256
魔都爱之十二星座,45700
神偷特工,133000
敏感事件,2450000
我的影子在奔跑,187000
早安，冬日海,210000
叶问2 宗师传奇,24500
爱在星空下,1240000
四大名捕大结局,792000
别说抱歉，别说再见,100000
小鱼吃大鱼,3980000
国徽,6760000
老炮儿,15800000
龙凤呈祥,2630000
女蛹,409000
叶问前传,397000
爱·回家,16500000
黑暗中的救赎,2040000
诡打墙,239000
鄂尔多斯骑士,749000
千里走单骑,2440000
三人行,26300000
超能陆战队,1920000
何帅的爱情,1100
爱情不NG,134000
白银帝国,451000
傲慢与偏见,7800000
那岁月—刻骨铭心,3380
我心雀跃,76400
速度与激情5,1320000
速度与激情6,1290000
速度与激情7,1570000
疯狂的赛车,825000
别跟我谈高富帅,139000
山娃,247000
大电影2.0之两个傻瓜的荒唐事,56800
小兵张嘎,2700000
竹儿潇潇,136
西游新传2：真心话大冒险,71000
龟兔再跑,102000
爱情麻辣烫,968000
超强台风,9750000
铜雀台,4930000
长大成人2013,1390000
我的野蛮女友2,1090000
云图,7760000
北京时间,73300000
荒村客栈,387000
美人鱼之海盗来袭,958000
祈祷,50300000
鱼龙勇士,279000
暴力街区,2760000
约定倒计时,246000
夺命手机,1210000
夜半哭声,753000
寻找声音的耳朵,1000000
城南庄1948,33100
美国骗局,1740000
樱桃,77100000
天机·富春山居图,381000
真爱,82600000
金太狼的幸福生活,474000
我的早更女友,537000
门徒,14700000
十万火急,9360000
恋爱教父之三个“坏”家伙,187000
无处可逃,4940000
功夫,95800000
墨攻,1080000
天上人,744000
勿忘初心,3020000
火星救援,1560000
诺亚方舟漂流记,1210000
枪过境,144000
暴躁天使,909000
乡村不寂寞,394000
人间正道,1250000
终极匹配,152000
临时约定,1690000
庞贝末日,638000
月圆凉州,16200
梦寻桃花源,69200
无影剑,821000
微风吹乱蜗牛心,7810
第十九层空间,126000
拼爹年代,1030000
家园防线,848000
六弄咖啡馆,2130000
成记茶楼,114000
爱在他乡,153000
风云1927,788000
麦兜当当伴我心,210000
男生贾里新传,136000
大灌篮,2050000
天际浩劫,515000
沈园情,57500
破局,11800000
疯狂外星人,925000
邓小平登黄山,574000
凤凰谷,1800000
观音山,9560000
伴你高飞,155000
美人草,251000
雨中的树,3030000
庐山恋,855000
白毛女（歌剧）,82000
爱在深秋,4290000
考拉大冒险,398000
激战黎明,610000
珠城之恋,6060
圣诞树2,1660000
午夜惊魂,876000
夜&middot;上海,7530
母亲的眼睛,536000
小事大爱,81100
色&middot;戒,5670
无人驾驶,25200000
金刚狼2,1220000
十全九美,916000
谍影重重5,1250000
喜羊羊与灰太狼之牛气冲天,561000
小虎斑斑,39900
阳光总在风雨后,4080000
飓风营救,2170000
村曲悠扬,25
毒战,1230000
浮城谜事,331000
顾景舟,1610000
我会守着你,215000
全金属裂痕,19500
暗杀,71000000
人间·小团圆,221000
喝彩,32800000
情比山高,277000
极度险情,32200
遍地狼烟,709000
逆袭的青春,2510000
缘来是游戏,34500
德吉的诉讼,18700
那些年，我们一起追的女孩,7820000
我的处女地,50000
血彩,160000
浪漫天降,1320000
宝贝，对不起,3040000
谎言西西里,1060000
通道转兵,201000
香螺岛的故事,76
我的老婆是明星,3330000
不需要初恋的夏天,1310
清明,80400000
绝地逃亡,14700000
移动迷宫2,135000
可爱的你,2220000
手风琴,8220000
超能查派,624000
红河,54600000
超蛙战士之威武教官,135000
全能囧爸,122000
拳霸风云,420000
丢羊,173000
宙斯之子：赫拉克勒斯,676000
恋爱大师之让红包飞,11500
精灵王座,1130000
不速之客,13500000
复仇者联盟2：奥创纪元,1120000
武林外传,69200000
骇战,215000
女人要爱,10600000
孽海恩怨,36000
赤道,35200000
逆境王牌,334000
花田囍事2010,151000
老阿姨,2080000
万物生长,6080000
天使不寂寞,113000
虹飞千岛,3200
青春真好,922000
晚秋,34200000
诡影迷情,151000
无间罪：僵尸重生,103000
蹴鞠,2410000
妈妈别哭,1810000
法国电影展,529000
囧贼,213000
列车惊魂,77100
四大名捕2,1160000
摇滚水果,881000
地球四季,4350000
越位者,177000
小英雄雨来,711000
变身超人,2370000
月亮湾的笑声,119000
哆啦A梦06剧场版：大雄的恐龙,122000
危机行动,4140000
青春派,2000000
可爱的中国,1310000
轮回规划局,25100
北京遇上西雅图之不二情书,2060000
梦非梦,340000
钟馗伏魔：雪妖魔灵,1180000
摩尔庄园3：魔幻列车大冒险,165000
母语,18000000
农谷之恋,9420
高考1977,1000000
变节-潜罪犯,181000
说说美丽世界,25600
天使：生命处方,277000
超体,3760000
天亮&middot;分手,999
香魂女,383000
剩者为王,1980000
露水红颜,681000
中国好声音之为你转身,131000
王后秘史,142000
换爱七日,151000
心咒,4180000
惊天危机,821000
女巫季节,283000
新木偶奇遇记,6520000
爱拼北京,980000
缘来是咱俩,173000
战火中的芭蕾,406000
我是乡下爷,465000
每当变幻时,364000
喜羊羊与灰太郎之牛气冲天,5480
绝命海拔,817000
精舞门,775000
为了这片土地,2380000
模仿游戏,3040000
非诚勿扰,70600000
生死足球赛,628000
天生爱情狂,481000
心迷宫,2120000
玩命速递：重启之战,572000
夜袭,8930000
太行山上,3130000
爱&middot;在路上,3390
在世界中心呼唤爱,648000
大有前途,895000
姑娘,98800000
孕城,19900
年兽大作战,545000
花漾,6130000
我最好朋友的婚礼,2310000
木偶情缘,111000
男人制造,3590000
止杀令,342000
追梦英雄,25800
异冢,72800
桃姐,2080000
名侦探柯南2011：沉默的15分钟,353000
奇迹宝宝,2090000
潜龙风云,626000
爱丽丝梦游仙境2：镜中奇遇记,1490000
天生有福,194000
我要成名,359000
深情约定,283000
恋爱通告,690000
遗落战境,795000
商魂,133000
因为谷桂花,47500
梅花,83300000
赛尔号之寻找凤凰神兽,134000
红包,80700000
日本战犯忏悔备忘录,117000
当爸爸来敲门,2310000
喜洋洋,15000000
逗鸟外传：萌宝满天飞,1490000
一代宗师,11800000
西柏坡2：王二小,76700
天地告白,892000
兰亭,29800000
冬,100000000
浮云,44600000
村支书金岚岚,2210
秘术,8910000
莫斯科离大同不远,12600
青蛙总动员,501000
邋遢大王奇遇记,563000
行歌坐月,143000
租婚男女,3080
雷锋,76900000
我爱灰太狼,1560000
路边野餐,1300000
顾家姆妈,3200
星球大战：原力觉醒,1460000
请柬,22100000
十万伙急,176000
大明劫,272000
第三届丝绸之路国际电影节（福州分会场）,61600
功夫小龙,435000
狂舞派,300000
钢铁玫瑰,522000
我的父亲母亲,2040000
末日浩劫,775000
有一天,100000000
柴生芳,194000
窃听风云3,1040000
将错就错,3930000
黑处有什么,13100000
猎物,26200000
闯堂兔,12200000
天生狂野,160000
恐怖禁忌之红旗袍,405000
太阳总在左边,41600
抱养奇缘,45700
她们的名字叫做红,236000
沉默的夏天,4420000
民工&middot;老大&middot;老板,1670
椰岛警魂,1560
疯狂原始人,2080000
爱情银行,1360000
碟中谍5：神秘国度,983000
逗鸟外传,2880000
自古英雄出少年之岳飞,156000
北极,78200000
我最好的朋友江竹筠,59000
天之恩赐,108000
果宝特攻之水果大逃亡,687000
丝路英雄·云镝,398000
收藏记忆的角落,800000
赤裸的微笑,92900
通灵神探,345000
太空熊猫总动员,1030000
走进西藏,512000
破坏者,5850000
亲兄弟,10500000
浩昊文字国历险记--大闹无字城,27500
老男孩之猛龙过江,748000
谁偷了我的菜,31700
生死缉毒,388000
非秀不可,72500
静静的嘛呢石,82300
亚瑟和他的迷你王国2,211000
红粉,9720000
龙在哪里？,8580000
疯狂丑小鸭,969000
鸣梁海战,793000
2016国家大剧院国际歌剧电影展,55800
我的狗狗我的爱,84600
三个未婚妈妈,470000
喜马拉雅天梯,361000
似水流年,9610000
迫在眉睫,18600000
谜城,1710000
阿里巴巴2所罗门封印,47300
前目的地,1910000
十二星座离奇事件,193000
狼兵吼,2570000
叶问3,1360000
给太太打工,106000
天地逃生,253000
追凶者也,2720000
高海拔之恋2,253000
幸福梦想,9510000
北京纽约,3350000
平壤之约,176000
青春,100000000
武昌情殇,12100
东邪西毒:终极版,340000
倔人吕尚斌,21000
三岔口,2350000
美姐,666000
奥赛罗,1320000
白雪公主之魔镜魔镜,297000
王牌情敌,216000
俐侎阿朵,93200
帝企鹅日记,870000
十月初五的月光,974000
孙中山,28300000
等一个人咖啡,576000
午夜出租车,2050000
喜羊羊与灰太狼之开心闯龙年,936000
怪谈,14200000
卡拉是条狗,376000
踏雪寻梅,1950000
我和神马查干,10400
一生有爱,1720000
分手大师,1440000
非常绑匪,988000
最美的承诺,698000
寻找女神·娇阿依,5480
昆虫总动员（法国）,39200
西游新传,206000
对岸的战争,62400
益西卓玛,130000
自行车,98500000
江山美人,2180000
玫瑰天涯,30500
天下无双,3020000
精灵旅社,674000
情缘廊桥,46500
老五的奥斯卡,148000
小街,12100000
咱们是亲人,3860000
妖医,1590000
冲锋号,3580000
一座城池,1910000
冰川时代：星际碰撞,1820000
暗恋99天,23600
智取威虎山(动画版),103000
大李小李和老李,143000
家有虎妻,155000
乌龙戏凤2012,257000
凤凰台,4420000
无敌小子霍元甲,33100
神兽金刚之青龙再现,1130000
水晶女孩,1960000
旅行离婚,2160000
新扎师妹2之美丽任务,108000
铁马飞扬,95200
黑猫警长,5030000
满园春色,3110000
黄河,93000000
云上太阳,190000
速度与激情,24400000
天上的菊美,93300
画壁,2520000
诡新娘,1360000
大地赤子史来贺,80400
赚够一千万,83600
奥林匹斯的陷落,764000
唇唇欲动,994000
孪生密码,107000
我不是王毛,65600
潜艇总动员4：章鱼奇遇记,117000
痞子洛克,31500
鹰笛&middot;雪莲,1100
亲亲海豚,92200
宝米恰恰,820000
咒丝,81400
海上传奇,1060000
独立日：卷土重来,1720000
新加坡电影周,2630000
催眠大师,1120000
巴啦啦小魔仙之魔法的考验,731000
太空营救,212000
王牌特工：特工学院,1910000
禁锢,20800000
生化危机5：惩罚,895000
借你俩胆,183000
摇滚藏獒,1160000
岛囧,720000
兔侠之青黎传说,134000
老人，孩子和外国人,1990000
下一个奇迹,2800000
逆转胜,1160000
篮球小皇帝,1290000
乐乐熊奇幻追踪,71200
既然青春留不住,1060000
记忆望着我,3860000
胜利大阅兵,1480000
重生爱人,616000
阿里巴巴所罗门封印,156000
情敌蜜月,610000
狼图腾,6840000
民工;老大;老板,141000
大力神3D,1020000
第601个电话,814000
凡人烦恼,232000
见习警员白忆男之初来乍到,9770
爱情碰碰撞,2670000
特功明星,798000
百鸟朝凤,9500000
谁动了我的梦想,1200000
最青春,2220000
塔洛,585000
爱&middot;你别走,209
小时代：青木时代,605000
边区造,55200
骆驼祥子,5550000
马奈的新娘,51400
炮制女朋友,372000
娘家人,7430000
1980年代的爱情,628000
八星抱喜,272000
野蛮秘笈,162000
半夜叫你别回头,959000
风口青春,1040000
情为何物,3860000
香草,30600000
405谋杀案,191000
史努比：花生大电影,676000
痞子·洛克,372000
忘了去懂你,1560000
这里是新疆,310000
警至情归,1480
警察日记,170000
大武当之天地密码,46200
党的女儿尹灵芝,275000
民工·老大·老板,140000
那年我对你的承诺,518000
返乡,33800000
青蛇,5240000
大鱼海棠,15200000
有种,87100000
电梯惊魂,667000
海绵宝宝,35200000
里耶情简,2010
午夜凶梦,170000
头脑特工队,1250000
杨光的快乐生活,434000
绝战,512000
斐济99℃爱情,42700
北京遇上西雅图之,1580000
极速天使,287000
上海公园,254000
青蛙王国之冰冻大冒险,342000
满城尽带黄金甲,2420000
巴黎宝贝,313000
母亲,100000000
博物馆奇妙夜3,910000
铠甲勇士之帝皇侠,770000
天堂之吻,501000
龙虎门,1240000
吉祥宝宝之我是食神,52500
破五,1370000
手牵手,10800000
桔子的天空,1100000
旋风小子,663000
水滴之梦,16900
智取威虎山3D,845000
索命暹罗之按摩师,202000
我的青春期,1340000
辛亥革命,22600000
厨子程天喜,25100
十个约定,560000
大兵金宝历险记,58000
终极挑战3,90000
舞出我人生2,844000
劫案迷云,1050000
夏日恋神马,323000
时尚女郎之女人江湖,68900
太极侠,322000
女汉子真爱公式,1060000
放牛班的春天,2270000
伙头福星,133000
港囧,22600000
七月半2：前世今生,1140000
勇闯16街区,146000
水果宝贝之水果总动员,596000
怪兽大学,1280000
毕业那年,1950000
姨妈的后现代生活,416000
少女灵异日记,71400
布基兰小站的腊八夜,1280
铠甲勇士之雅塔莱斯,287000
非狐外传,235000
守卫者,8400000
动物总动员,543000
男式女子足球队,423000
跑出一片天,226000
恶棍天使,1610000
葫芦兄弟,5810000
导火线,6530000
追爱大布局,49500
极地大冒险2,147000
不再说分手,1790000
冷瞳,856000
通天塔,2660000
007：幽灵党,1410000
小黄人大眼萌,1050000
石榴树上结樱桃,203000
魁拔Ⅲ战神崛起,1100000
龙骧虎跃,67100
诡镇,208000
超越那一天,58900
疯狂的导演,4870000
不会再有明天,68300
我不是贼,79800
黑匣子,7450000
非常夏日,177000
生日历险,874000
终极胜利,630000
推拿,45300000
洛克王国！圣龙骑士,317000
遥远的拥抱,4120000
塞外长风,7000
警察故事2013,994000
西游记之大圣归来,1620000
大峰祖师,271000
高举爱,137000
巴黎危机,1030000
春娇与志明,1060000
心曲,2230000
幸运组合,1280000
百变星君,836000
弹无虚发之对决黄金谷,16900
我们结婚吧,4420000
消失爱人,3400000
劳拉的星星在中国,42000
盗剑72小时,16900
草原战士,2630000
天钟,701000
沂蒙六姐妹,268000
洛杉矶捣蛋计划,450000
今天明天,17100000
从哪来，到哪去,2250000
传奇状元伦文叙,29200
平安之盾,88600
终极硬汉,1160000
蝙蝠别墅,727000
姐姐词典,855000
一个老师的学校,43200000
借兵,1210000
还魂之迷失曼谷,182000
丰年,9710000
奇缘灰姑娘,1420000
木星上行,861000
回到被爱的每一天,1000000
关云长,3260000
斗茶,1670000
小羊肖恩,2410000
枪王之王,715000
鲁迅,81600000
我的新野蛮女友,284000
女神跟我走,788000
侏罗纪世界,1970000
分手达人,907000
麦兜·我和我妈妈,314000
辛巴达历险记2,123000
昆塔盒子总动员,128000
霍比特人1：意外旅程,84200
走出西柏坡,51200
我只要我们在一起,257000
18岁18天,742000
蒸发太平洋,983000
闹在碗中,1540
双旗镇刀客,267000
总统浪漫史,92600
阿诗玛,2830000
黄飞鸿之英雄有梦,899000
闺蜜,74500000
龙舞金瓶,7800
爆裂都市,132000
重返地球,1230000
雨夜惊魂,454000
龙骑侠,3850000
梦游3D,969000
禁忌游戏之迷藏,131000
我们诞生在中国,2780000
英雄,100000000
狗十三,94400
婚礼及其他自然灾害,43900
玉观音,2590000
青涩日记,704000
瓯柑之恋,1220
我是狼之火龙山大冒险,45400
二子开店,200000
X战警：背水一战,316000
赛尔号5：雷神崛起,463000
火童,124000
大话西游之月光宝盒,1250000
兔子镇的火狐狸,809000
惊魂电影院,330000
浩劫惊魂,193000
蓝精灵2,1310000
六福喜事,412000
新大祭桩,302000
浅蓝深蓝,215000
对不起，我爱你,5750000
刺客聂隐娘,1340000
刺猬小子之天生我刺,1070000
麦兜响当当,662000
无间道2,1440000
无间道3,1430000
窒息,75900000
好运，特克斯,5770
黄海怀,84700
红色满洲里,30300
石斛兰,1070000
火龙对决,176000
活着,93300000
泰迪熊之玩具大战,205000
神秘世界历险记3,1460000
白鹿原,6390000
昆塔：盒子总动员,170000
七小罗汉,346000
快乐到家,2350000
大富之家,704000
东方大港,676000
钢刀,4390000
海洋之歌,1870000
星星之火,8570000
照见,8730000
花香,67300000
集结号,22500000
重来,60500000
练胆儿,371000
盗墓笔记,66600000
击战,4530000
百家乐翻天,305000
孔雀,71300000
愤怒的小孩,4260000
浩昊文字国历险记之智斗谜语城,7550
社区主任,4590000
