广东电视台卫视嘉佳卡通卫视,21300
杨东亮,101000
陈观泰,1470000
李心艾,568000
河南枫岭影视传媒有限公司,1480
齐冀宁,6740
邵仲衡,243000
刘治寰,87
Paradise ,16500000
孙维民,308000
Forum Hungary ,1190000
Participant Media ,1860000
深圳市唐嘉淇文化传播有限公司,8
陶玉玲,466000
奥斯卡·伊萨克,395000
张楚炎,37400
北京浩然之气影视文化传媒有限公司,3540
雪浪码头无锡传媒有限公司,4350
黄又南,1020000
陈志荣,473000
阿里巴巴（杭州）文化创意有限公司,152000
陈美行,1130000
Bill and Ben Productions ,8470000
黄洁琼,31200
20世纪福克斯阿根廷分公司,147000
朱斯麦,2850
西恩·威廉·斯科特,1050000
布莱恩·科兰斯顿,676000
张林旭,12000
菲奥纽拉·弗拉纳根,271000
王建成,462000
李涛,8010000
克里斯·卡马克,174000
尹力,1200000
霍利·格林格,42800
冯克安,477000
中国台湾禾田四季传媒股份有限公司,1890
尤秋兴,58900
东莞海霖动画制作有限公司,3030
李佳航,1790000
徐仁国,1340000
福原凯伦,28200
上海骏梦网络科技有限公司,10600
葛夏,41000
徐鸿钧,14400
佟瑞欣,585000
林欣彤,423000
鹤昀,75300
李文秀,427000
郭帆,165000
王玉众,9400
赵文龙,286000
高欣宇,34300
韩国shincine,21600
马达,58600000
迈克尔·丹尼斯,1440000
格伦·史坦威,3680
庞瀚辰,101000
深津绘里,1170000
娜塔丽亚·苏尔科娃,26600
ben smith,9790000
曹云金,18500000
萧亚轩,8310000
葛天,14000000
陈家乐,800000
天津银河文化传媒有限公司,353000
高捷,1690000
马晓伟,999000
Viz Media Europe ,9090000
马楚成,378000
北京歌华传播中心有限公司,212000
北京浩天中维文化传媒有限公司,63
沈建宏,885000
赵文琪,323000
jim wedaa,89
蓝海娱乐有限公司,392000
鲍比·李,192000
路内,1350000
邹培,27300
乔纳森·泰勒·托马斯,303000
林育贤,254000
钱永刚,106000
宫碧微,17
张驰,2900000
广东奥飞动漫文化股份有限公司,113000
致远博翱影业（北京）有限公司,976
龙标（北京）文化发展有限公司,13800
长生天影业,3910
Ben Shiffrin ,80000
加布瑞拉·王尔德,67100
安又琪,1130000
Paramount Japan ,1580000
印纪影视娱乐传媒有限公司,29800
上海家喜文化传播有限公司,11300
张立威,207000
米紫安,66700
弯弯,35200000
广州市品晶影视制作有限公司,1090000
约翰·卡伦,731000
气壳,142000
北京嘉娱帝华文化传媒有限责任公司,11800
贵州西骏辉煌文化产业有限公司,39
拉什达·琼斯,345000
Mel's Cite du Cinema ,533000
丹尼·曼,49300
张璇,1860000
马克·韦布,154000
金喜善,4270000
北京凤翔嘉和国际影视文化传播有限公司,69000
陆树铭,378000
加布里埃尔·伊格莱..,28300
周凯文,244000
冯远征,2370000
文瑶,345000
顾小白,273000
谢东,1910000
邢航,43800
迅理影业（上海）有限公司,3220000
陶辚竹,67900
索菲娅·维加拉,487000
林书宇,158000
陈维涵,90800
苏州秀麦文化传播有限公司,6980
北京金日生辉文化传媒有限公司,3250
孙佳,814000
晶茂电影传媒,10100
郭译文,4180
孙佺,114000
柳广辉,21200
Infotainment China ,590000
陈之月,10500
安东圭,11000
聂杰铭,29000
菊地凛子,589000
贾登·史密斯,515000
乔尔·阿德里安,124000
Regency Enterprises ,23900
莱斯莉·安·华伦,84300
龚应恬,29400
乔尔·巴斯曼,192000
北村一辉,1310000
nobutaka tsubota,3750
约翰尼·奥托,59100
霍汶希,805000
victoria strouse,24400
Kitokio kino klubas ,848
斯黛芬尼·西格曼,43400
北京耀莱影视文化传媒有限公司,56400
兰迪·汤姆,293000
亚历山大·威特斯,155000
t·j·米勒,1390000
华星天诚(北京)国际文化发展有限公司,352000
王思思,767000
吉姆·布劳德本特,726000
蒋璐霞,148000
艾克·拜瑞豪兹,22500
邓安东,47200
独山影山文化传媒有限公司,25700
苏珊·鲍尔,147000
嘉男海林,45700
大卫·梅桑德,1940
新疆生产建设兵团广播电视台,3700000
北京齐鲁兄弟影视制作有限公司,376000
李易祥,470000
瑞贝卡·斯宾塞,19700
陈旭,5430000
妮基·韦兰,88000
刘兆铭,870000
梁柏坚,130000
杨树鹏,602000
星光麦特传媒集团有限公司,8400
邢岷山,413000
滕飞,741000
重庆少儿频道,1310000
泰森·豪斯曼,6970
郜耀平,36000
苑新雨,306000
周里京,397000
毛呆,21500
许立志,129000
尼基尔·阿德瓦尼,12600
李思颖,309000
芬兰罗威欧动画公司,31700
李昕芮,28300
徐冬冬,2470000
陈海亮,99900
辛鹏,151000
杰弗里·m·米勒,164000
安东尼·罗素,637000
魏星,928000
格雷戈里·法兰奇,13100
籽月,297000
龚培苾,13500000
韩庚,19700000
安琥,829000
戴阳天,391000
White Tusk Movies ,105000
吴优,1060000
缪云飞,22500
吴静一,286000
吉克隽逸,3820000
明婧,170000
善为多媒体有限公司,25800
丁世强,90700
泳儿,1270000
皮埃尔泷,440000
于承惠,860000
四川博能教育,83800
多姆纳尔·格里森,349000
刘韦伯,161000
林永健,4290000
乐华娱乐,1050000
朗·埃达德,71600
北京灵动星熠文化传媒有限公司,32
厦门维信投资公司,90800
尹贞伊,336000
原丽淇,241000
伍麟凯,81600
杨梓嫣,66600
文梅森,847000
贾斯汀·钱,74400
约翰·波耶加,130000
强巴才丹,51400
刘罕,12100
北京吉祥卓根影视文化有限公司,30
保罗·格林格拉斯,420000
塞伦·希德,567000
艾迪·伊扎德,321000
桑吉夫·巴哈斯卡,15800
金惠秀,990000
比利·克里斯托,461000
大汪,521000
张子枫,1500000
刘璐珈,68900
辛凯,130000
王姬,3520000
汤盈盈,1460000
金秉玉,358000
井凌潇,149000
阿德沃尔·阿吉纽依..,281000
张译,6440000
保罗·路德,976000
吕可,57900
黄嵩博,60700
迪丽热巴,14500000
张伟,20000000
维多利亚·诺尔德,135000
麒麟网（北京）影视文化传媒有限公司,29200
张优,660000
浙江自在影业有限公司,78700
北京亿商传媒投资有限公司,9950
何政军,755000
bob underwood,1700000
于小慧,415000
玲珑视界文化传媒（北京）有限公司,470000
陈洁,4920000
赵小锐,442000
王雅捷,835000
邦妮·赖特,56200
江浩桐,3190
崔准硕,51600
罗美玲,296000
宋妍霏,641000
张继波,179000
北京一江春水影视文化传播有限公司,29300
加布里埃尔·伯恩,721000
周知,85600000
刘黛希,102000
拉尔夫·莫勒,32100
吉时娱乐有限公司,68000
AREA51 Media Group ,8000000
HI Film Productions ,1540000
白茹,452000
约翰·莱德利,73100
孙时昉,6
北京中视达国际传媒有限公司,4100
张亚娟,238000
min li,11100000
徐天佑,558000
团时朗,45000
北京联瑞影业有限公司,54800
拉尔夫·费因斯,1300000
孔维,1810000
乌鸟鸟,83900
施佳加,6130
夏靖庭,147000
东阳网传天下文化传媒有限公司,530000
林登·阿施拜,71900
北京紫旭绚阳文化发展有限公司,35
雅各布·拉蒂摩尔,6900
杨迪,2390000
朱家麟,56900
朱亚文,4650000
mca环球家庭娱乐,24600
李威尹,193000
陈后升,22
北京丝宾丝文化传媒有限公司,1640
李亚鹏,19900000
丁一,3200000
高深,26100000
夢造者,18200
朱浩伟,361000
李志勋,458000
罗斯·p·库克,628000
俞白眉,577000
银都电影发行有限公司,34900
任希鸿,36700
王鸿飞,152000
Fast 7 Productions ,8060000
福岛莉拉,119000
亚特拉斯娱乐公司,70400
李香琴,908000
莫伊塞斯·阿里亚斯,49100
日本东京剧场株式会社,6850000
北京市公安局,6450000
广西电影制片厂,955000
北京交远传媒有限公司,6090
梁大维,264000
湖南大众传媒职业技术学院,288000
北京白泽国际影业有限责任公司,756
杜若溪,1250000
德怀特·霍华德,795000
peter schlessel,39400
史光辉,414000
周光大,83500
杭州嘉环文化创意有限公司,2550
欧阳娜娜,7890000
E1 Entertainment ,1190000
李彩桦,1630000
格雷格·乔丹,178000
黎耀祥,5340000
金丰,9690000
于莉,663000
北京和琪文化传媒公司,870000
中国教育电视台,5700000
戴奥·奥柯奈伊,63400
华纳兄弟影业公司,655000
汪圆圆,224000
克里斯蒂安·麦凯,292000
德蒙特·莫罗尼,581000
饭田孝男,8380
斯蒂芬·阿梅尔,746000
派拉蒙影业公司,1160000
华胜利,4050
北京全景无限影视文化有限公司,1780
赵春羊,237000
袁岳,13700000
李湘,36300000
中共黑龙江省委宣传部,1020000
张学润,53400
汤姆·斯托顿,1410
Nikolai Kulikov ,21700
苏见信,984000
华特·迪士尼动画公司,611000
瑞秋·尼科尔斯,277000
阚琳娜,11400
颜婷易兰,16100
陶冶,29200000
郭继政,91
林好,567000
电影梦工作室有限公司,705000
杨智麟,19400
顾靖,150000
许还山,567000
蒂莫西·奥利芬特,432000
北京光合作物文化传媒有限公司,1250000
韩风,4640000
北京利久德长投资管理有限公司,1
俞小凡,596000
Vision Film Distribution ,2700000
刘通,999000
海达,5100000
李正,2480000
杨心仪,118000
王克,1220000
东阳影响力电影发行有限公司,76100
青海省电影电视家协会,265000
周可,2370000
Mark Gao ,1900000
温升豪,580000
雅拉·莎希迪,32700
马修·沃恩,346000
初晓,747000
张绮烟,10800
吉尔·奥唐奈,49600
北京时空传奇文化艺术有限公司,11
王建国,2830000
李宇春,24600000
孙科,1600000
李歌,278000
萱萱,7220000
翁虹,3960000
彭发,438000
闫妮,8060000
张学友,29400000
王晓曦,260000
苗皓钧,239000
任正彬,218000
上海锦瑟天下影视有限公司,78
北京鸣昊众星文化发展有限公司,21500
林司敏,20400
Filmopolis ,237000
卢学习,69200
江苏中南影业有限公司,134000
王宝光,39300
Walt Disney Studios Home Entertainment ,4760000
尹建平,117000
玛丽莎·托梅,660000
马妍婷,37200
TSG Entertainment ,285000
大卫·威斯堡,1190
吉米·辛普森,343000
陈飞宏,141000
上海景天文化传播有限公司,68700
宁夏电影集团有限公司,704000
凯特·波茨沃斯,692000
苏丽,1080000
琼·柯琳斯,91300
华钦才让,10000
贾孝国,72300
深圳创天影视文化投资有限公司,5910
b·d·王,11100
陈超,4590000
廖亮,227000
利亚姆·迪肯森,4640
艾丹·奎因,551000
张少怀,291000
Universal Studios Inc. ,4180000
杜岩,206000
小野贤章,1530000
北京影硕文化传媒有限公司,2240000
刘仲宁,3560
露奈儿·坎贝尔,11000
詹姆斯·弗兰科,1610000
四川传媒学院,995000
丁世昱,3
龙劭华,217000
苏丽卡,80
段黄巍,86200
李思博,325000
浙江泰皇影视文化有限公司,63400
王晓燕,1550000
杰奎琳·弗莱明,18400
徐黄丽,249000
陈嘉桓,359000
Sedic International ,11100
姜星丘,169000
王艳,10700000
陈嘉桦,2800000
斯蒂芬·麦克菲利,47200
彭健新,205000
孙敬季,13000
王艺,2880000
蒲美辰,10900
北京耀莱国际文化产业有限公司,15300
孙海英,1700000
艾米·帕斯卡尔,23800
蕾妮·罗素,454000
蓝心湄,2260000
常州广播电台,537000
Mystery Clock Cinema ,1030000
马修·古迪,1350000
北京综艺星皓文化传播有限公司,3040
何思谚,45900
华泉中天文化发展有限公司,4830
张中媛,41700
江西泰豪动漫有限公司,29300
壹马时代传媒（北京）有限公司,5410
邱木翰,21800
钟伟强,229000
北京嘉映影业有限公司,68400
Rogue ,9890000
曹可凡,2330000
Alta Films ,801000
皮特·普劳泽克,157000
海莹鼎盛影视文化发展（北京）有限公司,2740
冈本信彦,1590000
刘小佳,51300
湖南华翼星文化影视传媒,2080
Alliance ,13200000
汤姆·提克威,162000
浙江至诚果然文化发展有限公司,68700
朗·普尔曼,715000
埃美·加西亚,266000
陈少霞,1000000
陆翊,625000
伊春德,164000
阳建军,30200
傅冲,289000
克里斯托弗·普卢默,923000
周采诗,254000
大地时代电影文化传播(北京)有限公司,238000
徐亮,2190000
中共武汉市江岸区委员会,3150000
孟雨田,26700
黑豹巴希拉（英文配音）,36700
莉凡姐妹影视文化传媒有限公司,45
刘佳佳,762000
上海苗子文化咨询有限公司,81000
阿兹·安萨里,155000
中投中财基金管理有限公司,36800
廖小宣,9660
北京鼎龙盛世文化传媒有限公司,16900
上海剧酷文化传播有限公司,93400
梁雨恩,180000
唐治平,266000
陈苗,310000
田雨晴,60100
郑有杰,71400
沈震轩,1150000
弗利,2920000
陶声,206000
大卫·米切尔,886000
邓汉强,30300
天古数码艺术设计（上海）有限公司,1920
叶大鹰,246000
湖南源点影视文化传播有限公司,19200
布莱恩·布朗,848000
Rovio Mobile ,248000
道格·杨格,43000
肖恩·利维,175000
张孟晚,9150
陆嘉浩,6400
马世天,39200
邓紫飞,213000
上海可依文化传播有限公司,77800
索朗多吉,101000
金琛,351000
史学刚,12100
张国柱,1060000
戴恩·罗茨,6240
肯·郑,1400000
李妮,406000
奥米德·阿布塔希,12600
格兰·柴卡,3870
宫田幸季,305000
约翰·马加罗,88200
虞军豪,34100
千丙哲,9880
信达国信资本管理（北京）有限公司,908000
咸宁市旅游局,180000
影市堂股份有限公司（中国香港）,2320
薛荣,213000
克雷格·麦辛,24200
徐萍,808000
西安曲江美霖影视文化有限合伙企业,10
克里斯蒂娜·雷恩,128000
羽田昌义,4170
周海媚,4550000
吴家丽,1590000
赵汉军,15100
吕文军,33600
吉林省国宣传媒有限公司,6110000
乌日根,309000
北京大千润彩文化发展有限公司,1870
于胜军,65900
Columbia TriStar Warner Filmes de ,9080
安妮宝贝,3100000
茱蒂·惠特克,132000
联美电影公司,123000
汤姆·威兹,147000
奥黛丽·兰德斯,80700
查里斯·丹斯,332000
韩桢初,3970
Walden Media ,1010000
Big Picture 2 Films ,20200000
杨侃,218000
陈君凡,20600
浙江中南卡通股份有限公司,28800
维克多·斯勒扎克,54900
朱迪·丹奇,811000
奇道,2000000
万达影业（香港）有限公司,1760000
Mark Hodkinson ,127000
向恬冉,19800
于青斌,158000
龙梅子,4020000
曹义锡,11900
肖恩·丹尼尔,1080000
刘颖,7170000
安钧璨,987000
石头天使影业,46800
贾德·罗曼德,16300
旗舰影业,1090000
王韦智,112000
黑部进,136000
张山,1380000
张伦硕,4980000
黄盛量,50400
郭建乐,9270
芦芳生,460000
张屹,321000
盖·里奇,168000
patrick mckay,1010000
李玉生,191000
约瑟夫·吉尔甘,85800
夏望,616000
王思聪,53300000
北京其欣然电影发行有限公司,4850
上海拾谷影业有限公司,3280
北京锐奇伟业国际文化传媒有限公司,25300
黄诗琪,97000
特奥多·科尔班,9200
颜丙燕,2260000
影童国际有限公司,46600000
三生（中国）健康产业有限公司,661000
王云飞,744000
重庆嘉创影视传媒有限公司,10800
阿依,1670000
美亚传媒,1090000
江苏火火影视文化有限公司,23200
李天烨,16200
Top Film Distribution ,2750000
姜业婷,52500
张梦恬,81700
北京东方每日文化传媒有限公司,1010000
北青传媒股份有限公司,78400
马克·韦格特,261000
海南广播电视总台,433000
全勇先,64800
冀书亥,101000
佐藤江梨子,418000
真田广之,1020000
陕西希望在线文化传播有限公司,238000
商蓉,516000
邓雯心,98500
陈小艺,2250000
方·基默,17000
联创组影业公司,18
北京新表现影视文化传播有限公司,5650000
陕西杨家将影视文化有限责任公司,8520
陈晓卿,762000
李蕙敏,567000
青岛广和源影视发展有限公司,42
克雷蒙·史鲍尼,17500
中央电视台少儿频道,573000
童乐影视,1190000
尚长荣,508000
丁曼,289000
施诗,682000
埃尔莎·帕塔奇,237000
钟澍佳,221000
宋玉淑,247000
闫彦龙,16100
温兆伦,2620000
葛水英,11400
李幼斌,3640000
jonathan gardner,1920000
韦娜,215000
peter riche,421000
蔡昌宪,857000
邢佳栋,815000
MANDOO Pitcures ,770000
白波,952000
萨尔玛·海耶克,965000
孙尧东,38500
Vendome ,301000
尹子维,738000
韩丹彤,396000
刘芸,3470000
李小军,537000
范世琦,495000
江语晨,995000
中共南京市委宣传部,143000
深圳市九州大观文化传媒公司,626000
霍特·麦克卡兰尼,208000
上海灵岩文化传播有限公司,39600
华策影业（天津）有限公司,355000
克里斯托弗·米洛尼,774000
李小冉,5420000
陈天文,298000
福建中演文化产业发展有限公司,25500
徐自贤,28800
章国庆,49500
宣令,283000
上海艺都文化传播有限公司,84100
肯·斯托特,260000
徐家杰,80600
何喜,175000
谢承均,326000
阙丽雯,5840
北京鑫宝源影视投资有限公司,44600
韩素媛,93200
星光麦特传媒集团,8130
陈垚,178000
上海儒意制作有限公司,13800
charles steel,3010000
崔龄燕,11900
冯璤,24200
张天野,186000
宫崎葵,1460000
刘紫薇,142000
北京汇铭鸿嘉影视文化发展有限公司,1830
常海波,68500
江苏吴都潇湘影视文化发展有限公司,82
福恩娱乐,81200
郑芬芬,117000
刘觐恺,4830
川田绅司,87300
哈智超,36500
七星娱乐集团,114000
云南天翼工贸有限公司,237000
katterli frauenfelder,8900
大象出版社有限公司,88900
lori forte,108000
宁波龙泰影视有限公司,2730
珠海市星座文化传播有限公司,268000
星空大地（北京）影视文化发展有限公司,1720000
孙宁,2630000
毕赣,289000
星光联盟影业（北京）有限公司,120000
格里夫·弗斯特,48100
adriana l. randall,265000
北安市盛达文化传媒有限公司,5790
李宏图,388000
赵路,1720000
凯蒂·派瑞,484000
重庆巨磊影视传媒有限公司,73
david maisel,184000
北京铁皮青蛙创意文化传播有限公司,439000
CP Media ,3840000
塔西姆·辛,29100
严浩,560000
黄一惠,14000
周俊伟,723000
孙宪,346000
Paul Young ,16200000
徐钰,97000
广州兵艺文化活动策划有限公司,2330
北京尚丰影视传媒有限公司,5490
李瑞琦,56700
表演工作坊电影有限公司,10600
凌霄,8840000
深圳市绿景企业管理集团有限公司,111000
韩孝珠,1290000
杜焕荣,18500
布莱丝·达拉斯·霍..,48100
塔琳·萨瑟恩,4000
李丹阳,891000
申克,1610000
汪峰,30200000
涂圣成,185000
保罗·施耐德,437000
马克·德尔文,19600
赵涛,2430000
SF Norge A/S ,307000
尹多勋,360000
布兰特·布里斯科,37600
许志安,4470000
华晨宇,8270000
北京小马当红文化传媒有限公司,7390
张国庆,1690000
米丝蒂·阿哈姆,65400
桑德拉·艾利丝·拉..,4830
中国电影合作制片公司,1090000
彭于晏,29200000
方晓罡,6870
罗宾·威廉姆斯,1430000
丹尼斯·吴,195000
伊安·崔西,91900
中影新锐（北京）影视文化发展有限公司,367000
邱翊橙,87500
张真,850000
刘易斯·布莱克,370000
丁小灯,57
罗恩·斯塔福德,7040
郑小宁,29500
曹其昌,41200
中童西,4920
梦幻工厂文化传媒（天津）股份有限公司,323000
福建少儿频道,638000
沈保平,157000
凯瑟琳·哈恩,420000
吕克·本扎,180000
斯蒂芬·格拉汉姆,442000
中国电影艺术研究中心,7820000
叶田,99400
滨州传奇文化产业有限公司,216000
谢尔盖·科列斯尼科夫,7610
关尔,183000
王燕阳,213000
北京华伟影业有限公司,27700
王盈凯,46900
德莫特?马格尼斯,91
尚于博,238000
东莞光午文化传播有限公司,312000
孙骁潇,133000
保罗·菲利普·克拉克,288000
翟小兴,207000
01 Rai Cinema ,187000
吴日言,334000
刘莹,3420000
何振华,225000
得胜,13400000
阎奕格,97100
广东新诺影业集团,18100
叶方,507000
玛姬·格蕾斯,343000
深圳市百誉影业投资有限公司,18300
david gerson,559000
石子光,41900
jonathan vanger,30900
阿甘（北京）国际影业有限公司,206000
颜楚杉,16500
犀利电影股份有限公司,1540000
吴永伦,164000
黄文慧,244000
韩继庆,9000
杨悦,906000
深圳市创意文化中心,3100000
亚历克·鲍德温,1360000
张纪中,16700000
约翰·库萨克,1840000
重庆广播电视集团（总台）,3840000
黄雅莉,915000
北京博纳时代影视传媒公司,535000
王诗雯淇,49300
彤阳,150000
蔡景森,22900
昆凌,20000000
谭皓,204000
天山电影制片厂,61000
何杜鹃,43900
唐少涵,5610
大卫·雷,1570000
江苏安石英纳影业有限公司,46
淮安市淮阴区人民政府,2010000
阿登·杨,0
颜世魁,194000
北京华都新雨影视文化发展有限公司,3920
何超仪,1680000
田玲,406000
宋佳伦,1410000
彼得·穆兰,870000
陈品霖,81
严彦子,59700
河南风华再现影视策划有限公司,52
赵韦至,85900
江苏原力电脑制作有限公司,10300
张金玲,1570000
andrew c. robinson,3320000
贡米,3410000
程小龙,137000
Gramercy Pictures ,190000
龙图天瑞（北京）文化传播有限公司,9480
刘凡菲,601000
曼米·韦斯特,84
The Kennedy/Marshall Company ,1480000
里奇·巴高莱,318000
孙成程,33500
b.d.·王,3870000
John Thompson ,6100000
中影集团联合影视有限公司,7580
乐众影业,6980
邱泽,3400000
彭丹,2000000
张振荣,78300
guy stodel,4980
王菁,2330000
朱丽叶·怀特,199000
赵寒雪,28900
陈玉勋,99100
吕克·贝松,2160000
West Video ,10300000
天津超导影视文化有限公司,138000
比尔·马赫,209000
姚二嘎,157000
盟大盛世文化传播（北京）有限公司,1700
埃兰·克里维,5820
白金铂,189000
天津孔雀山文化传媒有限公司联合出品,9540
天津市滨海新区青青树动漫科技有限公司,5280
马兆壮,12900
Wai Man Yip ,352000
WingNut Films ,1220000
罗丝·麦高恩,395000
王小凤,944000
华桦传媒（中国）,49300
颜廷录,18400
邹文正,127000
洪乙心,341000
姜丹,323000
杜波,1120000
李国华,1330000
池胁千鹤,488000
托马斯·桑斯特,288000
凯迪,11800000
贝拉·索恩,270000
王奕瑾,35900
邓科,217000
盖.皮尔斯,499000
约翰尼·扬·博施,38500
加拿大塞维亚电影有限公司,8340
周丽淇,1330000
陆雨萱,487000
隋抒洋,93900
阿莱斯泰尔·迈克纳勃,2300
罗尼·德尔卡门,52400
陈淑欣,22500
王婷,3670000
应采灵,83400
苏珊·艾金思,14
裴斗娜,943000
胡然,1860000
张唯,162000
王文绮,59300
杭州市影视家协会,142000
一壹国际影视文化传媒（北京）有限公司,6410
君竹（上海）影视文化有限公司,20500
傅淼,713000
谢娜,39900000
吴娅琼,4980
北京中广蚨岛文化传媒有限公司,1620
小野,22800000
杨诚诚,146000
沃尔特·希尔,363000
刘俊伟,141000
中共利川市委宣传部,29800
吴健,3400000
徐僧,746000
穆修玮,8290
王惜媛,3910
伊桑·霍克,1690000
小克利夫顿·克林斯,448000
拉斯泰姆布莱纳曼,1270
朱孝天,2940000
白百何,13900000
春晓,18400000
张亦驰,153000
Three T Productions ,1770000
北京连亚方舟影视娱乐有限公司,31
深圳市金海岸影业有限公司,9480
索菲·特纳,276000
Mandoo Pictures Co. ,1770000
新疆电视台,686000
智慧工场（北京）文化传媒有限公司,1250000
王海燕,3050000
梁子,9610000
张衣,175000
中国少年儿童文化艺术基金会,191000
北京春秋鸿文化投资有限公司,4890
高亚麟,1330000
刘丽,5040000
刘丹,7040000
特瑞·陈,190000
Medusa Distribuzione ,13400
詹瑞文,774000
四川通达艺鑫影视文化传播有限公司,8970
段钧豪,309000
莱丝莉·比伯,195000
张荣吉,89600
郝邵文,2450000
马成林,68000
杰瑞米·艾恩斯,1490000
丹尼·德维托,1420000
华谊兄弟电影有限公司,1110000
徐艺,671000
劳伦·舒勒·唐纳,24800
童蕾,1330000
斯蒂芬·弗雷,879000
贵州幕域宸丰影视文化传媒有限公司,11
张景岚,961000
夏纳文化传播有限公司,2850
时尚星光（北京）传媒股份有限公司,1380000
胡晓峰,231000
克里斯·库柏,277000
顾莉雅,357000
文咏珊,2680000
姚鑫,245000
郭九龙,47700
敏迪·卡灵,250000
marc butan,15700
柯莱特·沃尔芙,16300
唐季礼,880000
李星海,44900
梁愚,82900
新颜绽放文化传播有限公司,5300
Jiri Konecny ,7910
何雷,147000
马克·米勒,1570000
阿曼达·克鲁,234000
周晓鹏,218000
Universal Pictures Finland ,687000
Transmission ,32500000
北京东海麒麟文化传播有限公司,913000
张炜迅,195000
迈尔斯·特勒,618000
吴仲强,15800
项海明,27600
葛文辉,1150000
何泓姗,295000
亚当·布朗,787000
河西健司,21600
张茜,3230000
于博,1350000
奥斯汀·尼可斯,43200
周琳淞,1710
黄晓雪,51800
任佑明,31700
北京龙海星光文化传媒有限公司,206000
史蒂文·奎里,42000
代超,3550000
深圳市华影投资有限公司,1550000
金廷恩,238000
约翰·古德曼,1200000
IPA Asia Pacific ,12700000
jagger,2410000
安徽广播电视台,3990000
陆诗雨,265000
翟文斌,104000
马念先,219000
刘宇,10700000
孙绍龙,130000
唐文龙,1040000
吕梁市鑫晖文化传媒有限公司,2210
爱时光（北京）文化传媒有限公司,3230000
蔡尚君,88400
Andes Films ,463000
Playtone ,4600000
亚历克斯·加特纳,23600
茅迪影视文化有限公司,51
辽宁电视台,1220000
黛安·克鲁格,1040000
王晓彤,514000
陈卫,2090000
吴晓丹,206000
安战军,147000
jason f. brown,5090000
刘美含,679000
托尼·戈罗奇,27800
北京芒格投资管理有限公司,35000
深圳东方梦世界电影投资公司,3850
罗伯特·帕丁森,1020000
杨树林,1710000
文·瑞姆斯,34300
梁小冰,696000
秦晓宇,65800
舒可文,48700
保罗·麦克吉莱恩,66800
深圳前海秦东文化传媒有限公司,35
江佳奇,86400
徐宝琦,7860
安德鲁·伯兰德,8640
上海慧宇投资发展有限公司,1080
蔡康永,10300000
陆昱霖,482000
李东学,3140000
廖健,408000
盛漯松,4890
风山渐文化传播有限公司,655
凌潇肃,4260000
蓝志伟,118000
龚妮娜,3580
彼得·哈德森,238000
喻恩泰,1650000
安贞京,20600
云南金洋影视文化传媒有限公司,32500
余隆,348000
加瑞克·哈根,32300
安德瑞·鲍威尔,19800
St. Petersburg Clearwater Film Commission ,139000
山海童蒙文化传媒有限公司,131000
米歇尔·洪,590000
DeA Planeta ,64700
杭州传陞文化投资管理有限公司,6990000
林鹏,3150000
乔纳森·凯兹,51900
东宝株式会社,74800
刘敬雯,15400
金峰,8820000
金波·兰道,17100
北京瑞万科技信息有限公司,21
李宗翰,1720000
安乐（北京）电影发行有限公司,108000
上海轩煌影视文化传媒有限公司,4650
滕文骥,361000
贺刚,922000
筱原哲雄,45800
玛丽亚·贝罗,1500000
杰夫t·布科,1900
南京毅刚文化传媒有限公司,84
薇诺娜·瑞德,1190000
亚美世纪影视文化（北京）有限公司,28
马精武,576000
吕妍昕,13800
谢毅航,30700
何佩瑜,1440000
大左,1320000
亚利桑德罗·冈萨雷斯·伊纳里图,235000
马特·奈,1350000
范伟,13000000
仙桃市大顺文化传媒有限公司,3800
车胜元,1320000
吴谨西,287000
露丝·威尔森,184000
里兹·阿迈德,268000
丁晟,523000
中国移动动漫基地,290000
托比·格恩柯尔,4670
鄂布斯,87200
朱晨丽,294000
顾易浩,22900
陈天星,404000
孟秀,313000
爱新觉罗·启星,326000
赵龙,2780000
深圳华强数字动漫有限公司,73700
约翰尼·诺克斯维尔,1280000
边原,1530000
常若熙,11400
王梓尘,17900
赵宇,3540000
陈建州,2130000
东莞立生投资有限公司,91
吴京安,559000
广东雅信文化传播有限公司,14000
奥莉薇娅·柯尔曼,93100
颜卓灵,1180000
马蒂亚斯·霍恩,88300
郭子源,68200
刘智福,35800
沃维克·戴维斯,142000
琥珀工场文化传媒（北京）有限公司,368000
郑京虎,115000
叶德娴,1400000
Star Entertainment ,17400000
道格·里曼,178000
刘风,319000
周平,6200000
巩汉林,5180000
李沁,7500000
李·阿斯奎斯-科,134000
北京星辉佳业国际影视文化传媒有限公司,31400
张梓琳,8570000
商丘市天元文化传播有限公司,54700
王雪纯,408000
Vertigo Entertainment ,1090000
陈野,985000
王乐天,168000
吕卓燃,27800
托马斯·哈登·丘奇,291000
伊冯娜·斯特拉霍夫斯基,349000
来喜,1210000
周冬雨,34600000
恩比理（上海）投资咨询有限公司,39
田惠民,13700
泰瑞·帕克斯,17200
王磊,11700000
游晓锦,16900
丁嘉林,40500
李文杰,2140000
Columbia ,30800000
丽贝卡·麦德,82500
曹静,850000
阿托·艾桑多,6240
陈世杰,490000
陈炳强,240000
zijian wang,150000
马克·布奈特,5360
袁姗姗,14100000
周扬,3490000
托德·雷博曼,3040
阿代尔·阿塔,13600
上海众明优影影视文化传媒有限公司,3030
刘德华,70800000
奥马·希,120000
克里斯蒂安·范·德..,280000
安纳斯塔斯莉娅·沙迪科娃,33700
