0,0,0,0,1,0,0,0,0,0,0,0,4580000,21.0,16.0,13.0,7.0,387.0,4.0,500,500,2.0,2.0,1.0,1.0,1.0,500,500,500,500,500,500,500,588.1
0,0,0,0,0,0,0,0,1,0,0,0,851000,16.0,14.0,8.0,7.0,4.0,500,500,500,6.0,1.0,500,500,5.0,500,500,500,500,500,500,500,1425
0,0,0,0,0,0,1,0,0,0,0,0,1830,500,500,500,500,500,500,500,500,3.0,500,500,500,500,500,500,500,500,500,500,500,0
0,0,0,0,0,0,1,0,0,0,0,0,110000,1.0,500,500,500,500,500,500,500,2.0,500,500,500,2.0,500,500,500,500,500,500,500,504.2
0,0,0,0,0,0,0,0,1,0,0,0,56400000,15.0,5.0,1.0,500,387.0,6.0,6.0,3.0,12.0,10.0,7.0,4.0,2.0,500,500,500,2.0,1.0,1.0,500,16162.86
0,0,0,0,0,0,0,1,0,0,0,0,1140000,5.0,5.0,3.0,2.0,20.0,500,500,500,3.0,2.0,1.0,1.0,1.0,500,500,500,1.0,500,500,500,707.1
0,0,0,0,0,0,0,1,0,0,0,0,212000,5.0,5.0,4.0,4.0,20.0,500,500,500,3.0,3.0,2.0,1.0,1.0,1.0,500,500,500,500,500,500,1228.2
0,0,0,0,0,0,0,0,0,0,0,1,48000000,26.0,13.0,11.0,10.0,500,500,500,500,26.0,9.0,5.0,3.0,2.0,500,500,500,500,500,500,500,32232.2
0,0,0,0,0,0,0,0,0,0,1,0,12800000,18.0,17.0,16.0,10.0,7.0,1.0,500,500,8.0,1.0,1.0,500,3.0,500,500,500,500,500,500,500,435.01
0,0,0,1,0,0,0,0,0,0,0,0,6080000,14.0,12.0,8.0,7.0,17.0,13.0,4.0,1.0,26.0,9.0,7.0,6.0,3.0,500,500,500,500,500,500,500,14831.8
0,0,0,0,0,0,0,0,0,0,1,0,1450000,6.0,4.0,1.0,500,6.0,5.0,500,500,75.0,7.0,4.0,500,3.0,500,500,500,500,500,500,500,265
0,0,0,0,0,0,0,0,1,0,0,0,503000,16.0,4.0,2.0,1.0,5.0,500,500,500,2.0,2.0,1.0,500,1.0,500,500,500,500,500,500,500,3.2
0,0,0,0,0,0,0,0,1,0,0,0,470000,17.0,15.0,15.0,12.0,2.0,500,500,500,75.0,3.0,1.0,1.0,1.0,500,500,500,500,500,500,500,474.77
0,0,0,0,0,1,0,0,0,0,0,0,26300000,31.0,25.0,17.0,12.0,12.0,9.0,1.0,500,30.0,21.0,14.0,8.0,7.0,1.0,500,500,1.0,1.0,1.0,500,10041.5
0,0,0,0,0,0,0,0,0,0,0,1,34100000,5.0,5.0,3.0,1.0,23.0,500,500,500,18.0,5.0,1.0,500,1.0,500,500,500,500,500,500,500,25.14
0,0,0,0,0,1,0,0,0,0,0,0,325000,6.0,4.0,3.0,2.0,387.0,500,500,500,62.0,26.0,11.0,7.0,1.0,500,500,500,500,500,500,500,2382.4
0,0,0,0,0,0,0,1,0,0,0,0,1140000,13.0,12.0,10.0,10.0,42.0,500,500,500,43.0,26.0,20.0,12.0,1.0,500,500,500,500,500,500,500,1224.1
0,0,0,1,0,0,0,0,0,0,0,0,3580000,2.0,1.0,1.0,500,4.0,500,500,500,3.0,1.0,500,500,3.0,500,500,500,500,500,500,500,232.4
0,0,0,1,0,0,0,0,0,0,0,0,277000,14.0,10.0,10.0,2.0,41.0,500,500,500,25.0,25.0,6.0,4.0,3.0,500,500,500,500,500,500,500,791.9
0,0,1,0,0,0,0,0,0,0,0,0,1230000,12.0,11.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,500,1.0,500,500,500,500,500,500,500,135.6
0,0,0,0,0,0,1,0,0,0,0,0,2800000,15.0,13.0,11.0,5.0,54.0,500,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,322.71
0,0,0,0,0,0,0,1,0,0,0,0,446000,2.0,1.0,1.0,1.0,1.0,500,500,500,2.0,1.0,1.0,500,2.0,500,500,500,500,500,500,500,254.3
0,0,0,0,0,1,0,0,0,0,0,0,802000,20.0,17.0,16.0,15.0,43.0,500,500,500,2.0,500,500,500,1.0,500,500,500,500,500,500,500,28400.7
0,0,1,0,0,0,0,0,0,0,0,0,713000,15.0,12.0,11.0,10.0,500,500,500,500,30.0,8.0,500,500,3.0,500,500,500,500,500,500,500,1984.15
0,0,0,0,0,0,0,1,0,0,0,0,1790000,17.0,9.0,8.0,5.0,387.0,9.0,500,500,26.0,8.0,8.0,1.0,1.0,500,500,500,500,500,500,500,1028.3
0,0,0,0,0,0,0,0,0,0,0,1,2290000,19.0,9.0,7.0,4.0,10.0,2.0,2.0,1.0,62.0,21.0,14.0,9.0,1.0,500,500,500,500,500,500,500,11178
0,1,0,0,0,0,0,0,0,0,0,0,367000,11.0,8.0,7.0,4.0,23.0,10.0,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,389.26
0,0,0,0,0,0,0,0,1,0,0,0,709000,3.0,3.0,1.0,1.0,387.0,500,500,500,8.0,8.0,500,500,1.0,500,500,500,500,500,500,500,11041.6
0,0,0,0,0,0,0,0,0,0,1,0,1760000,5.0,1.0,500,500,500,500,500,500,500,500,500,500,1.0,500,500,500,500,500,500,500,4.1
0,0,0,1,0,0,0,0,0,0,0,0,2050000,9.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,500,500,500,500,500,500,500,72.8
1,0,0,0,0,0,0,0,0,0,0,0,151000,31.0,14.0,13.0,12.0,16.0,500,500,500,14.0,1.0,500,500,2.0,1.0,500,500,500,500,500,500,77.1
0,0,0,0,0,0,1,0,0,0,0,0,2240000,9.0,9.0,7.0,3.0,500,500,500,500,1.0,1.0,1.0,500,2.0,500,500,500,500,500,500,500,178
0,0,0,0,0,0,0,0,0,1,0,0,1530000,15.0,10.0,10.0,2.0,500,500,500,500,18.0,5.0,5.0,3.0,1.0,500,500,500,500,500,500,500,1668.3
0,0,0,0,0,0,0,0,0,0,0,1,6800000,2.0,2.0,1.0,1.0,3.0,500,500,500,1.0,1.0,1.0,1.0,1.0,1.0,500,500,500,500,500,500,14.3
0,0,1,0,0,0,0,0,0,0,0,0,126000,1.0,1.0,1.0,500,387.0,500,500,500,62.0,2.0,1.0,1.0,1.0,500,500,500,500,500,500,500,11.6
0,1,0,0,0,0,0,0,0,0,0,0,31200000,11.0,4.0,500,500,42.0,500,500,500,12.0,2.0,500,500,4.0,500,500,500,500,500,500,500,8.2
0,0,1,0,0,0,0,0,0,0,0,0,13500000,8.0,6.0,2.0,2.0,1.0,500,500,500,25.0,6.0,6.0,1.0,1.0,500,500,500,4.0,2.0,2.0,1.0,392.3
0,0,0,1,0,0,0,0,0,0,0,0,245000,31.0,12.0,10.0,9.0,500,500,500,500,3.0,2.0,1.0,1.0,1.0,500,500,500,500,500,500,500,556.52
0,0,0,0,0,0,0,1,0,0,0,0,162000,12.0,12.0,5.0,1.0,9.0,500,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,48.4
0,0,0,0,0,0,1,0,0,0,0,0,844000,1.0,1.0,1.0,1.0,20.0,500,500,500,1.0,1.0,500,500,1.0,1.0,1.0,500,1.0,1.0,1.0,1.0,432.2
0,0,0,0,1,0,0,0,0,0,0,0,127000,5.0,4.0,4.0,1.0,2.0,500,500,500,2.0,1.0,1.0,500,1.0,500,500,500,500,500,500,500,5.2
0,0,0,0,1,0,0,0,0,0,0,0,451000,2.0,500,500,500,500,500,500,500,1.0,1.0,500,500,1.0,500,500,500,500,500,500,500,425.2
1,0,0,0,0,0,0,0,0,0,0,0,738000,2.0,2.0,2.0,1.0,387.0,27.0,11.0,7.0,1.0,500,500,500,500,500,500,500,500,500,500,500,1516.26
0,0,0,0,0,0,0,0,0,0,0,1,994000,2.0,2.0,2.0,2.0,26.0,13.0,5.0,3.0,26.0,2.0,1.0,500,1.0,500,500,500,500,500,500,500,91.4
0,0,0,0,0,1,0,0,0,0,0,0,898000,9.0,2.0,1.0,1.0,387.0,500,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,49.3
0,0,0,0,0,0,0,0,0,0,1,0,482000,1.0,1.0,500,500,500,500,500,500,75.0,5.0,500,500,2.0,500,500,500,500,500,500,500,0.1
0,0,0,0,0,0,0,0,1,0,0,0,1500000,12.0,10.0,1.0,1.0,1.0,500,500,500,1.0,1.0,1.0,500,1.0,1.0,500,500,500,500,500,500,10.5
0,0,0,0,0,0,0,0,1,0,0,0,398000,2.0,2.0,2.0,1.0,1.0,500,500,500,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,500,500,500,500,61.29
0,0,0,0,0,0,1,0,0,0,0,0,173000,3.0,500,500,500,500,500,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,8.05
0,0,0,0,1,0,0,0,0,0,0,0,1550000,20.0,16.0,15.0,4.0,43.0,23.0,6.0,500,30.0,20.0,18.0,7.0,4.0,500,500,500,500,500,500,500,53880.3
0,0,0,0,0,0,0,0,0,0,0,1,131000,7.0,4.0,2.0,2.0,43.0,500,500,500,3.0,2.0,1.0,1.0,1.0,500,500,500,500,500,500,500,301.6
0,0,0,0,0,0,0,1,0,0,0,0,439000,20.0,12.0,4.0,4.0,17.0,15.0,500,500,20.0,11.0,6.0,500,2.0,500,500,500,500,500,500,500,10108.4
0,0,0,1,0,0,0,0,0,0,0,0,1690000,7.0,4.0,4.0,2.0,1.0,500,500,500,1.0,1.0,500,500,1.0,500,500,500,1.0,500,500,500,68.6
0,0,0,0,0,1,0,0,0,0,0,0,160000,2.0,2.0,1.0,1.0,5.0,500,500,500,3.0,500,500,500,1.0,500,500,500,500,500,500,500,0.1
0,0,0,0,1,0,0,0,0,0,0,0,199000,14.0,11.0,8.0,8.0,4.0,500,500,500,5.0,500,500,500,1.0,500,500,500,500,500,500,500,781.9
0,0,0,0,0,0,1,0,0,0,0,0,2380000,500,500,500,500,500,500,500,500,5.0,500,500,500,6.0,500,500,500,500,500,500,500,400.2
0,0,0,0,0,0,0,0,1,0,0,0,461000,14.0,7.0,5.0,5.0,8.0,1.0,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,46.27
0,0,0,0,0,0,0,0,0,0,1,0,19000,500,500,500,500,500,500,500,500,2.0,500,500,500,500,500,500,500,500,500,500,500,0
1,0,0,0,0,0,0,0,0,0,0,0,257000,9.0,7.0,2.0,1.0,7.0,500,500,500,6.0,2.0,1.0,1.0,2.0,500,500,500,500,500,500,500,272.13
0,0,0,0,0,1,0,0,0,0,0,0,71200,500,500,500,500,1.0,500,500,500,3.0,500,500,500,1.0,500,500,500,500,500,500,500,7.4
0,0,0,1,0,0,0,0,0,0,0,0,17900000,21.0,16.0,15.0,15.0,43.0,500,500,500,3.0,2.0,1.0,1.0,2.0,500,500,500,500,500,500,500,506.86
0,0,0,0,0,0,1,0,0,0,0,0,76900000,1.0,1.0,500,500,500,500,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,5.8
0,0,0,0,0,0,0,0,1,0,0,0,28500000,6.0,5.0,4.0,4.0,387.0,500,500,500,2.0,500,500,500,1.0,500,500,500,500,500,500,500,1259.2
0,0,0,0,0,0,0,0,1,0,0,0,1790000,10.0,7.0,6.0,6.0,43.0,26.0,500,500,37.0,22.0,2.0,1.0,3.0,500,500,500,500,500,500,500,68280.2
0,0,0,0,0,0,0,0,1,0,0,0,10800000,3.0,1.0,1.0,1.0,11.0,5.0,5.0,4.0,6.0,3.0,3.0,3.0,2.0,500,500,500,2.0,1.0,1.0,1.0,5197.45
0,1,0,0,0,0,0,0,0,0,0,0,394000,500,500,500,500,1.0,500,500,500,2.0,2.0,500,500,500,500,500,500,500,500,500,500,3.4
0,0,0,0,0,1,0,0,0,0,0,0,31900,3.0,1.0,500,500,500,500,500,500,1.0,500,500,500,2.0,500,500,500,500,500,500,500,31.3
0,0,0,0,0,0,0,0,0,0,0,1,16100,3.0,2.0,1.0,1.0,500,500,500,500,6.0,1.0,500,500,1.0,500,500,500,500,500,500,500,1.1
0,0,0,0,0,0,0,1,0,0,0,0,2940000,5.0,3.0,3.0,2.0,387.0,500,500,500,500,500,500,500,1.0,500,500,500,500,500,500,500,8506.3
0,0,0,0,0,0,0,0,0,0,1,0,69200000,500,500,500,500,500,500,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,0
0,0,0,0,0,0,0,0,1,0,0,0,1300000,14.0,13.0,8.0,7.0,8.0,4.0,500,500,25.0,6.0,1.0,500,3.0,500,500,500,500,500,500,500,10738.7
0,0,0,0,0,0,0,1,0,0,0,0,190000,1.0,1.0,1.0,500,500,500,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,20.06
1,0,0,0,0,0,0,0,0,0,0,0,689000,7.0,4.0,4.0,2.0,387.0,61.0,15.0,11.0,5.0,3.0,3.0,1.0,1.0,500,500,500,500,500,500,500,9079.3
1,0,0,0,0,0,0,0,0,0,0,0,7760000,10.0,6.0,6.0,5.0,387.0,2.0,1.0,500,1.0,1.0,1.0,500,2.0,1.0,1.0,500,500,500,500,500,17019.8
0,0,0,0,0,1,0,0,0,0,0,0,948000,3.0,2.0,2.0,1.0,500,500,500,500,4.0,500,500,500,1.0,500,500,500,500,500,500,500,172.35
0,0,0,0,0,1,0,0,0,0,0,0,178000,31.0,6.0,4.0,3.0,10.0,1.0,500,500,3.0,2.0,1.0,500,2.0,2.0,1.0,1.0,500,500,500,500,1557.83
1,0,0,0,0,0,0,0,0,0,0,0,142000,3.0,3.0,1.0,1.0,387.0,500,500,500,3.0,500,500,500,1.0,500,500,500,500,500,500,500,880
0,0,0,0,0,0,1,0,0,0,0,0,1190000,13.0,13.0,12.0,11.0,54.0,41.0,3.0,500,25.0,13.0,12.0,6.0,5.0,500,500,500,500,500,500,500,41216.1
0,0,0,0,1,0,0,0,0,0,0,0,96600000,12.0,6.0,4.0,4.0,387.0,4.0,500,500,3.0,2.0,500,500,2.0,500,500,500,500,500,500,500,60.5
0,0,0,0,0,0,0,0,1,0,0,0,95400000,16.0,15.0,12.0,8.0,23.0,6.0,3.0,1.0,36.0,18.0,10.0,7.0,4.0,500,500,500,500,500,500,500,34468.8
0,0,0,0,0,0,1,0,0,0,0,0,45500,2.0,2.0,2.0,1.0,7.0,7.0,6.0,4.0,2.0,2.0,1.0,500,1.0,1.0,500,500,500,500,500,500,226.1
0,0,0,0,0,0,0,0,0,0,0,1,1270000,19.0,16.0,14.0,12.0,387.0,43.0,500,500,36.0,4.0,2.0,2.0,2.0,500,500,500,500,500,500,500,126800.1
0,0,0,0,0,0,1,0,0,0,0,0,897000,3.0,1.0,1.0,500,500,500,500,500,1.0,500,500,500,1.0,500,500,500,500,500,500,500,0
0,0,0,0,0,0,0,0,1,0,0,0,1480000,2.0,2.0,1.0,500,500,500,500,500,3.0,1.0,500,500,1.0,500,500,500,500,500,500,500,0
0,0,0,1,0,0,0,0,0,0,0,0,23400000,6.0,3.0,500,500,500,500,500,500,1.0,1.0,1.0,500,1.0,1.0,500,500,500,500,500,500,118.73
0,1,0,0,0,0,0,0,0,0,0,0,627000,6.0,5.0,4.0,3.0,387.0,27.0,5.0,4.0,500,500,500,500,1.0,500,500,500,500,500,500,500,3839.61
0,0,0,0,0,0,0,1,0,0,0,0,1830000,2.0,1.0,500,500,500,500,500,500,1.0,500,500,500,500,500,500,500,500,500,500,500,25.9
0,0,0,0,0,0,0,0,1,0,0,0,211000,8.0,1.0,1.0,500,14.0,500,500,500,2.0,2.0,500,500,2.0,1.0,500,500,500,500,500,500,405.9
0,0,0,0,1,0,0,0,0,0,0,0,221000,26.0,25.0,14.0,11.0,42.0,500,500,500,43.0,31.0,26.0,7.0,3.0,500,500,500,500,500,500,500,1430.8
0,0,0,1,0,0,0,0,0,0,0,0,4700000,16.0,10.0,6.0,4.0,387.0,500,500,500,3.0,2.0,1.0,500,2.0,500,500,500,500,500,500,500,433.5
0,0,0,0,0,0,1,0,0,0,0,0,17100000,500,500,500,500,500,500,500,500,3.0,500,500,500,1.0,500,500,500,500,500,500,500,34.4
0,0,0,0,0,0,0,0,1,0,0,0,8920000,16.0,16.0,16.0,7.0,43.0,7.0,500,500,36.0,5.0,2.0,2.0,4.0,500,500,500,1.0,500,500,500,14043.06
0,0,0,0,0,0,0,0,1,0,0,0,2250000,2.0,1.0,1.0,1.0,500,500,500,500,2.0,1.0,500,500,1.0,500,500,500,500,500,500,500,12.8
0,0,0,0,0,0,0,0,0,0,0,1,3440000,12.0,11.0,11.0,9.0,31.0,3.0,500,500,37.0,14.0,6.0,3.0,1.0,1.0,500,500,500,500,500,500,5653.3
0,0,0,0,0,0,0,1,0,0,0,0,5330000,1.0,1.0,500,500,1.0,500,500,500,1.0,1.0,500,500,1.0,500,500,500,1.0,1.0,1.0,1.0,6008.92
1,0,0,0,0,0,0,0,0,0,0,0,15800,9.0,1.0,1.0,500,2.0,1.0,500,500,500,500,500,500,1.0,500,500,500,500,500,500,500,6.3
0,0,0,0,0,0,1,0,0,0,0,0,29200,500,500,500,500,1.0,500,500,500,500,500,500,500,1.0,500,500,500,500,500,500,500,17.9
0,0,0,1,0,0,0,0,0,0,0,0,1160000,10.0,4.0,4.0,4.0,387.0,11.0,10.0,8.0,9.0,1.0,1.0,500,1.0,500,500,500,2.0,2.0,1.0,1.0,2066
0,0,0,0,1,0,0,0,0,0,0,0,3120000,500,500,500,500,500,500,500,500,1.0,500,500,500,500,500,500,500,500,500,500,500,3.8
0,0,0,0,0,0,0,1,0,0,0,0,1020000,2.0,2.0,2.0,1.0,1.0,500,500,500,1.0,1.0,500,500,1.0,500,500,500,500,500,500,500,0.9
0,0,0,1,0,0,0,0,0,0,0,0,9370000,26.0,20.0,20.0,15.0,43.0,10.0,6.0,4.0,37.0,2.0,1.0,1.0,1.0,1.0,500,500,500,500,500,500,35351.1
