0,0,0,0,0,0,0,0,0,1,0,0,1220000,1020000.0,376000.0,376000.0,147000.0,100,22336.51
0,0,0,0,0,0,0,0,0,0,1,0,1560000,3000000.0,20200000.0,376000.0,739000.0,100,49864.21
0,0,1,0,0,0,0,0,0,0,0,0,808000,1610000.0,24500000.0,252000.0,221000.0,100,659.66
0,0,1,0,0,0,0,0,0,0,0,0,808000,1610000.0,24500000.0,252000.0,221000.0,100,659.66
0,0,0,0,0,1,0,0,0,0,0,0,1980000,1810000.0,20200000.0,3830000.0,685000.0,911000.0,69994.74
0,0,0,0,0,0,0,0,0,0,1,0,135000,1020000.0,20200000.0,285000.0,67300.0,100,19235.33
0,0,0,0,0,1,0,0,0,0,0,0,1720000,14100000.0,24500000.0,440000.0,480000.0,1140000.0,48450.97
1,0,0,0,0,0,0,0,0,0,0,0,346000,981000.0,24500000.0,3020000.0,35700.0,100,5992.35
1,0,0,0,0,0,0,0,0,0,0,0,1510000,74500000.0,24500000.0,24500000.0,36500.0,100,76299.17
0,0,0,0,0,0,0,1,0,0,0,0,1020000,3870000.0,12300000.0,1270000.0,1240000.0,100,31308.43
0,0,0,1,0,0,0,0,0,0,0,0,241000,1930000.0,1200000.0,692000.0,184000.0,100,2255.32
0,0,0,0,0,0,0,0,1,0,0,0,12500000,2100000.0,4590000.0,2030000.0,188000.0,814000.0,776.26
0,0,1,0,0,0,0,0,0,0,0,0,620000,1440000.0,3770000.0,2360000.0,77900.0,100,2918.67
0,0,0,0,0,0,0,0,0,0,0,1,1810000,676000.0,4590000.0,97800.0,92500.0,100,23604.01
0,0,0,0,0,0,1,0,0,0,0,0,4940000,1860000.0,12700000.0,100,993000.0,100,294.83
0,0,0,0,0,1,0,0,0,0,0,0,4170000,1260000.0,8500000.0,9220000.0,351000.0,100,1644.58
0,0,0,0,0,0,0,1,0,0,0,0,5330000,61000.0,13400.0,4260000.0,14700.0,133000.0,5989.2
0,0,0,0,0,1,0,0,0,0,0,0,100000000,43600000.0,36500.0,1410000.0,117000.0,100,241.69
0,0,0,0,0,0,0,1,0,0,0,0,6650000,502000.0,4210000.0,1770000.0,66900.0,283000.0,3056.76
0,0,0,0,0,0,0,0,0,0,1,0,674000,2520000.0,2240000.0,100,56700.0,100,6060.21
1,0,0,0,0,0,0,0,0,0,0,0,545000,1730000.0,4840000.0,8730000.0,49300.0,100,15959.6
0,0,1,0,0,0,0,0,0,0,0,0,1240000,1330000.0,43500000.0,2010000.0,109000.0,100,22843.4
0,0,0,1,0,0,0,0,0,0,0,0,1420000,1670000.0,15700000.0,10000000.0,19600.0,5680000.0,1982.08
0,0,0,0,0,0,1,0,0,0,0,0,881000,891000.0,3890000.0,476000.0,30200.0,160000.0,730.92
0,0,0,0,0,0,1,0,0,0,0,0,479000,1290000.0,4730000.0,100,363000.0,100,1264.88
0,0,1,0,0,0,0,0,0,0,0,0,1050000,2140000.0,1990000.0,3090000.0,290000.0,100,4231.85
0,0,0,0,0,0,0,0,1,0,0,0,10800000,2080000.0,4870000.0,829000.0,211000.0,2160000.0,10100.85
0,0,0,0,0,1,0,0,0,0,0,0,207000,1890000.0,730000.0,512000.0,72300.0,100,4804.77
0,0,0,0,0,0,0,0,0,0,0,1,934000,1360000.0,8500000.0,100,622000.0,100,1968.76
0,0,0,0,0,0,1,0,0,0,0,0,14700000,74500000.0,14300000.0,9220000.0,332000.0,74500000.0,80646.4
0,0,0,0,0,0,1,0,0,0,0,0,3040000,2670000.0,948000.0,100,14400.0,100,3429.41
0,0,1,0,0,0,0,0,0,0,0,0,492000,1430000.0,24500000.0,2340000.0,14600.0,100,2315.95
0,0,0,0,1,0,0,0,0,0,0,0,539000,1470000.0,4590000.0,3420000.0,184000.0,235000.0,11824.55
0,0,0,0,0,1,0,0,0,0,0,0,2350000,70300000.0,24500000.0,1080000.0,361000.0,1590000.0,60404.29
0,0,0,0,0,0,0,1,0,0,0,0,1840000,8280000.0,24500000.0,5050000.0,195000.0,1120000.0,40077.74
0,0,0,1,0,0,0,0,0,0,0,0,534000,770000.0,4840000.0,4950000.0,123000.0,6250000.0,1621.23
0,0,0,0,1,0,0,0,0,0,0,0,77700,1670000.0,24500000.0,716000.0,43500.0,6100000.0,9054.52
0,0,0,0,0,0,0,0,0,0,0,1,17600000,1690000.0,3770000.0,100,5820.0,100,738.13
0,0,0,0,0,0,0,0,1,0,0,0,2550000,1650000.0,30800000.0,8470000.0,357000.0,3670000.0,813.98
1,0,0,0,0,0,0,0,0,0,0,0,345000,1530000.0,24500000.0,4640000.0,9800.0,100,3499.66
0,0,0,0,0,1,0,0,0,0,0,0,85900,1470000.0,4590000.0,104000.0,184000.0,100,10616.82
0,0,0,1,0,0,0,0,0,0,0,0,1160000,1830000.0,4730000.0,162000.0,53800.0,6100000.0,32091.39
0,0,1,0,0,0,0,0,0,0,0,0,499000,1010000.0,33600000.0,100,121000.0,100,2953.88
0,0,0,0,0,0,0,1,0,0,0,0,2780000,34900000.0,2650000.0,2410000.0,18500000.0,533000.0,4784.07
0,0,0,0,0,0,0,0,1,0,0,0,1050000,1390000.0,1270000.0,100,211000.0,100,36519.86
0,0,0,0,0,0,0,0,0,0,1,0,9300000,2250000.0,544000.0,1210000.0,679000.0,100,10093.24
0,0,0,0,0,0,0,1,0,0,0,0,1870000,2140000.0,20300000.0,3410000.0,779000.0,16200000.0,1507.74
0,0,0,0,0,0,0,1,0,0,0,0,1250000,2230000.0,24500000.0,16500000.0,420000.0,9790000.0,42705.19
0,0,0,0,0,1,0,0,0,0,0,0,1970000,1010000.0,1270000.0,1270000.0,43100.0,100,111733.85
0,0,0,1,0,0,0,0,0,0,0,0,499000,1630000.0,24500000.0,2040000.0,35000.0,894000.0,10566.71
0,0,0,0,0,1,0,0,0,0,0,0,88700000,29300000.0,24500000.0,24500000.0,1090000.0,1270000.0,138775.14
0,0,0,0,0,0,0,1,0,0,0,0,4280000,29100000.0,24500000.0,2040000.0,459000.0,3380000.0,33317.13
0,0,0,0,0,0,0,0,1,0,0,0,1770000,1070000.0,20200000.0,673000.0,151000.0,151000.0,9416.46
0,0,0,0,0,0,0,0,1,0,0,0,1180000,2520000.0,1270000.0,22700000.0,625000.0,100,9848.75
0,0,0,0,0,0,0,0,1,0,0,0,5470000,1050000.0,11600000.0,6350000.0,470000.0,3010000.0,213.53
0,0,0,1,0,0,0,0,0,0,0,0,2320000,10200000.0,24500000.0,1300000.0,748000.0,5550000.0,71545.56
0,0,0,0,0,0,1,0,0,0,0,0,1670000,2120000.0,24500000.0,16300000.0,337000.0,3110000.0,28532.78
0,0,0,0,0,1,0,0,0,0,0,0,1170000,1410000.0,2890000.0,1240000.0,454000.0,100,32560.88
0,0,1,0,0,0,0,0,0,0,0,0,495000,1760000.0,2890000.0,1240000.0,685000.0,100,5099.26
0,0,0,0,0,0,0,0,0,0,0,1,2290000,71800000.0,355000.0,10200000.0,604000.0,100,11059.01
0,0,0,0,0,0,0,0,0,0,0,1,3610000,6190000.0,10200000.0,10200000.0,364000.0,100,1164.17
1,0,0,0,0,0,0,0,0,0,0,0,230000,69600000.0,10200000.0,1580000.0,1550000.0,100,12358.88
0,0,0,0,0,1,0,0,0,0,0,0,420000,12300000.0,10200000.0,1720000.0,20000.0,100,128.65
1,0,0,0,0,0,0,0,0,0,0,0,1150000,344000.0,10200000.0,10200000.0,10200000.0,100,180.87
0,0,0,0,0,0,0,0,0,0,1,0,974000,53900000.0,10200000.0,10200000.0,364000.0,100,3995.44
0,0,0,0,1,0,0,0,0,0,0,0,1590000,100,10200000.0,778000.0,31400.0,1140000.0,839
0,0,0,0,0,0,0,1,0,0,0,0,1060000,6030000.0,10200000.0,181000.0,2790000.0,100,413.51
0,0,0,0,0,1,0,0,0,0,0,0,3960000,8900000.0,28500.0,922000.0,39400.0,100,341.24
0,0,0,0,0,1,0,0,0,0,0,0,1970000,484000.0,42000.0,9750.0,534000.0,100,8.23
0,0,0,0,0,0,1,0,0,0,0,0,360000,3260000.0,108000.0,34800.0,2980000.0,100,207.01
0,0,0,0,0,0,0,0,0,0,1,0,899000,34400000.0,108000.0,424000.0,170000.0,100,16959.26
0,0,0,0,0,0,0,1,0,0,0,0,439000,14100000.0,108000.0,111000.0,192000.0,100,10022.88
0,0,0,1,0,0,0,0,0,0,0,0,2060000,17900000.0,100000000.0,760000.0,487000.0,434000.0,68422.61
0,0,1,0,0,0,0,0,0,0,0,0,1600000,22600000.0,108000.0,424000.0,487000.0,100,29878.8
0,0,0,1,0,0,0,0,0,0,0,0,1510000,70800000.0,108000.0,8110000.0,7380000.0,100,31777.27
0,0,0,0,0,0,1,0,0,0,0,0,10800000,34400000.0,108000.0,424000.0,378000.0,100,156536.11
0,0,0,0,0,0,1,0,0,0,0,0,1800000,43200000.0,24500000.0,24500000.0,454000.0,3780000.0,62707.87
0,0,0,0,0,0,0,0,0,1,0,0,361000,396000.0,201000.0,201000.0,3470000.0,100,3616.4
0,0,0,0,0,0,1,0,0,0,0,0,1650000,5800000.0,353000.0,1090000.0,438000.0,100,1606.7
0,0,0,0,1,0,0,0,0,0,0,0,1210000,1350000.0,15700000.0,2090000.0,29100.0,1200000.0,3513.45
0,0,0,0,0,0,0,1,0,0,0,0,1210000,163000.0,8830000.0,1580000.0,154000.0,4820000.0,1227.2
0,0,0,0,0,0,0,0,0,0,1,0,77500000,54600000.0,1130000.0,1130000.0,354000.0,100,1471.82
0,0,0,0,0,0,0,1,0,0,0,0,10700000,45800000.0,1130000.0,1130000.0,267000.0,100,39362.42
0,0,0,0,0,1,0,0,0,0,0,0,907000,11500000.0,39.0,50200.0,714000.0,100,417.43
0,0,0,0,0,0,0,0,1,0,0,0,182000,5540000.0,5260.0,15100.0,381000.0,100,444.29
1,0,0,0,0,0,0,0,0,0,0,0,141000,1760000.0,1430.0,56400.0,16800.0,100,72.01
0,0,0,0,1,0,0,0,0,0,0,0,288000,15200000.0,1430.0,208000.0,4090000.0,100,154.49
0,0,0,0,1,0,0,0,0,0,0,0,206000,100,669000.0,28800.0,1610000.0,100,1923.76
0,0,1,0,0,0,0,0,0,0,0,0,377000,11700000.0,269000.0,2110000.0,1190000.0,100,1727.51
0,0,0,0,0,0,0,0,1,0,0,0,14300000,5460000.0,1430.0,1550000.0,438000.0,100,923.65
1,0,0,0,0,0,0,0,0,0,0,0,2230000,53900000.0,943000.0,3420000.0,523000.0,100,88716.04
0,0,0,0,0,0,1,0,0,0,0,0,704000,3350000.0,100000000.0,100000000.0,25800.0,1260000.0,1864.87
0,0,0,0,0,0,1,0,0,0,0,0,704000,3350000.0,100000000.0,100000000.0,25800.0,1260000.0,1864.87
0,0,0,0,0,0,0,0,0,0,0,1,765000,6090000.0,943000.0,133000.0,75.0,100,252.59
0,0,0,0,0,0,0,0,0,0,0,1,15500000,100000000.0,34300000.0,5930000.0,13200000.0,100,48497.36
0,0,0,0,0,0,0,0,0,0,1,0,71400,1770000.0,730000.0,305000.0,808000.0,100,233.32
0,0,0,0,0,0,1,0,0,0,0,0,498000,303000.0,730000.0,5600.0,48200.0,100,568.37
0,0,0,0,0,0,0,0,0,1,0,0,9400000,28500000.0,1320000.0,1020000.0,188000.0,100,8146.24
0,0,0,0,0,0,0,1,0,0,0,0,4240000,38800000.0,878000.0,1550000.0,356000.0,100,567.94
0,0,0,0,0,0,0,0,0,0,0,1,2020000,5990000.0,112000.0,2770.0,29000.0,100,42.98
0,0,0,0,0,0,0,1,0,0,0,0,2150000,3660000.0,75900.0,831000.0,2710000.0,100,216.43
0,0,1,0,0,0,0,0,0,0,0,0,727000,12700000.0,37400.0,198000.0,31500000.0,100,1493.24
0,0,0,0,1,0,0,0,0,0,0,0,9510000,1120000.0,30.0,320000.0,131000.0,100,1.14
0,0,0,0,0,0,1,0,0,0,0,0,479000,40000000.0,10700.0,178000.0,32400.0,100,131.63
0,0,0,1,0,0,0,0,0,0,0,0,165000,100,12800.0,454000.0,38600.0,100,610.75
0,0,0,1,0,0,0,0,0,0,0,0,47300,100,269000.0,454000.0,38600.0,100,506.25
0,0,0,0,0,0,0,0,0,0,0,1,1610000,50900000.0,207000.0,931000.0,45800000.0,100,64119.72
1,0,0,0,0,0,0,0,0,0,0,0,687000,3590000.0,207000.0,931000.0,3590000.0,100,821.49
0,0,0,0,0,0,1,0,0,0,0,0,463000,9930000.0,207000.0,234000.0,67100.0,100,5549.85
1,0,0,0,0,0,0,0,0,0,0,0,731000,23800000.0,931000.0,73000.0,70800000.0,100,1871.65
1,0,0,0,0,0,0,0,0,0,0,0,7690000,29100000.0,931000.0,23900.0,400000.0,100,64351.73
0,0,0,0,0,1,0,0,0,0,0,0,802000,100000000.0,931000.0,16200000.0,377000.0,100,24596.81
0,0,0,0,0,1,0,0,0,0,0,0,1440000,73800000.0,931000.0,419000.0,45800000.0,100,50053.36
0,0,0,0,0,1,0,0,0,0,0,0,1290000,69700000.0,931000.0,931000.0,38500.0,100,31693.53
0,0,0,0,0,0,0,1,0,0,0,0,1130000,100,931000.0,59300000.0,89000.0,100,2478.89
1,0,0,0,0,0,0,0,0,0,0,0,295000,12300000.0,931000.0,12700000.0,6040.0,100,177.31
0,0,0,0,0,0,1,0,0,0,0,0,583000,2040000.0,931000.0,249000.0,67100.0,100,6542.49
0,0,0,0,0,0,0,0,0,1,0,0,5810000,53300000.0,931000.0,226000.0,47800.0,100,20956.9
0,0,0,0,0,0,0,1,0,0,0,0,1430000,7200000.0,931000.0,931000.0,283000.0,100,3213.59
0,0,0,0,0,0,0,1,0,0,0,0,648000,24500000.0,931000.0,91400000.0,398000.0,959000.0,1105.09
0,0,0,1,0,0,0,0,0,0,0,0,1570000,25700000.0,931000.0,1050000.0,54800000.0,100,56280.02
0,0,0,0,0,0,0,0,0,0,0,1,131000,72300000.0,931000.0,2520000.0,4710.0,100,291.37
0,0,0,0,0,0,1,0,0,0,0,0,15200000,37000000.0,931000.0,931000.0,2580000.0,2580000.0,51042.92
0,0,0,0,0,0,0,0,1,0,0,0,22600000,54800000.0,931000.0,931000.0,19400000.0,100,150295.15
0,0,0,0,0,0,0,1,0,0,0,0,225000,21600000.0,34300000.0,12000000.0,5780.0,100,6610.54
0,1,0,0,0,0,0,0,0,0,0,0,21000000,20700000.0,931000.0,6070000.0,1650000.0,100,15226.89
0,0,0,1,0,0,0,0,0,0,0,0,5420000,68700000.0,2740000.0,931000.0,274000.0,5450000.0,17582.25
0,0,0,0,1,0,0,0,0,0,0,0,6800000,352000.0,2950.0,9420.0,9730.0,100,3.51
0,0,1,0,0,0,0,0,0,0,0,0,798000,100,2950.0,6720.0,768000.0,100,2734.61
0,0,0,0,0,0,0,0,0,1,0,0,151000,15200000.0,1460000.0,1460000.0,51500.0,100,54.72
0,1,0,0,0,0,0,0,0,0,0,0,86300,2490000.0,962000.0,962000.0,191000.0,100,69.78
0,1,0,0,0,0,0,0,0,0,0,0,736000,3950000.0,2930.0,75800.0,728000.0,100,120.32
0,0,0,0,0,0,0,0,0,1,0,0,6350000,17200000.0,12800.0,888000.0,457000.0,100,240.28
0,0,0,0,0,0,0,0,0,1,0,0,43800000,282000.0,12800.0,2240000.0,24300.0,100,352.23
0,0,0,0,0,0,0,0,0,0,1,0,163000,3050000.0,12800.0,18800.0,64700000.0,100,187.67
0,0,0,1,0,0,0,0,0,0,0,0,4080000,3280000.0,195000.0,82.0,57900.0,100,1.1
0,0,0,0,0,0,0,1,0,0,0,0,52500,33700000.0,1880.0,696000.0,1370000.0,100,30.1
1,0,0,0,0,0,0,0,0,0,0,0,14200000,67800000.0,44.0,398000.0,442000.0,100,752.16
0,0,0,0,0,0,0,1,0,0,0,0,171000,53500000.0,44.0,337000.0,24800.0,100,71.75
0,0,0,0,1,0,0,0,0,0,0,0,616000,5640000.0,18.0,49300.0,58600.0,100,1959.86
0,0,0,1,0,0,0,0,0,0,0,0,13500000,79600000.0,77900.0,269000.0,56500.0,7180000.0,386.57
0,0,0,0,0,0,0,1,0,0,0,0,3020000,4280000.0,37.0,92.0,1390000.0,100,9.14
0,0,0,0,0,0,0,0,0,1,0,0,131000,919000.0,229000.0,208000.0,26900.0,100,345.97
0,0,0,0,0,1,0,0,0,0,0,0,107000,36700000.0,92.0,1250000.0,18400.0,100,22.79
0,0,0,0,1,0,0,0,0,0,0,0,500000,91300000.0,17200.0,6750000.0,39100.0,100,40.87
1,0,0,0,0,0,0,0,0,0,0,0,3850000,100,6620.0,434000.0,155000.0,100,934.14
1,0,0,0,0,0,0,0,0,0,0,0,397000,4590000.0,26400.0,954000.0,75100.0,100,425.8
0,0,0,0,0,0,0,0,1,0,0,0,239000,4980000.0,26400.0,265000.0,57500.0,100,109.91
0,0,0,0,0,0,1,0,0,0,0,0,3470000,4910000.0,26400.0,3180.0,11900.0,100,18.18
0,0,0,1,0,0,0,0,0,0,0,0,548000,546000.0,26400.0,24500000.0,1470000.0,100,678.38
0,0,0,0,0,1,0,0,0,0,0,0,596000,55800000.0,26400.0,3910000.0,582000.0,100,383.38
0,0,0,0,0,1,0,0,0,0,0,0,2380000,1530000.0,26400.0,372000.0,21300000.0,2460000.0,509.14
0,0,0,0,0,0,0,1,0,0,0,0,1160000,66800000.0,26400.0,2320000.0,411000.0,29100000.0,468.44
0,0,0,0,0,0,0,1,0,0,0,0,1160000,66800000.0,26400.0,2320000.0,411000.0,29100000.0,467.83
0,0,0,0,1,0,0,0,0,0,0,0,1570000,12300000.0,505000.0,505000.0,37300.0,100,7.54
0,0,0,0,1,0,0,0,0,0,0,0,4470000,901000.0,26400.0,7830.0,761000.0,327000.0,355.87
0,0,0,0,0,0,0,0,0,0,0,1,115000,10700000.0,28500.0,268000.0,30500.0,100,21.51
0,0,0,0,0,0,0,0,0,0,1,0,230000,6480000.0,28500.0,257000.0,19800.0,100,55.37
0,0,0,0,0,0,0,0,0,1,0,0,354000,44700000.0,28500.0,5000000.0,183000.0,100,1007.32
0,0,0,0,0,0,1,0,0,0,0,0,844000,81700000.0,28500.0,278000.0,1660000.0,11500000.0,423.34
0,0,0,0,0,0,0,0,0,0,1,0,151000,9570000.0,28500.0,15000.0,66400.0,100,308.08
0,0,0,0,0,1,0,0,0,0,0,0,330000,1350000.0,28500.0,769000.0,361000.0,100,810.92
0,0,1,0,0,0,0,0,0,0,0,0,994000,1900000.0,28500.0,16500.0,3860000.0,100,583.32
0,0,0,0,0,0,0,1,0,0,0,0,1140000,3170000.0,28500.0,5000000.0,76000.0,1160000.0,700.85
0,0,0,0,0,0,0,1,0,0,0,0,212000,875000.0,28500.0,5000000.0,1160000.0,100,1129.37
1,0,0,0,0,0,0,0,0,0,0,0,949000,27200000.0,28500.0,3240.0,14300.0,100,41.46
1,0,0,0,0,0,0,0,0,0,0,0,377000,68700000.0,28500.0,9990000.0,8620000.0,100,223.8
0,0,0,0,0,0,0,0,0,0,1,0,4050000,1840000.0,28500.0,91100.0,6930.0,100,1649.07
0,0,0,1,0,0,0,0,0,0,0,0,501000,4030000.0,28500.0,5170.0,7070.0,100,846.21
0,0,0,1,0,0,0,0,0,0,0,0,1740000,100,28500.0,2650000.0,9030.0,100,62.55
0,0,0,0,0,0,1,0,0,0,0,0,1440000,3900000.0,2110.0,1160000.0,218000.0,100,231.91
0,0,0,0,1,0,0,0,0,0,0,0,139000,30100000.0,4230000.0,16200.0,15700.0,100,1.58
0,0,0,0,0,0,0,1,0,0,0,0,162000,2880000.0,4230000.0,536.0,156000.0,100,47.86
0,0,0,0,0,0,0,0,0,0,0,1,369000,4900000.0,10400.0,10400.0,38600.0,100,216.12
0,0,0,0,0,0,0,0,1,0,0,0,178000,584000.0,5610.0,1250000.0,22400.0,100,17.1
0,0,0,0,1,0,0,0,0,0,0,0,587000,2600000.0,5610.0,1010000.0,51900.0,100,39.25
0,0,1,0,0,0,0,0,0,0,0,0,9510000,2990000.0,5610.0,14.0,19800.0,100,11.19
0,0,0,0,0,0,0,0,0,0,1,0,8790000,215000.0,5610.0,36100.0,10000.0,100,6.33
0,0,0,0,0,0,1,0,0,0,0,0,16200,9820000.0,768000.0,768000.0,69800.0,100,63.99
0,0,0,1,0,0,0,0,0,0,0,0,12300,1520000.0,61600.0,174000.0,225000.0,100,128.24
0,0,0,1,0,0,0,0,0,0,0,0,31700,405000.0,61600.0,170000.0,51100.0,100,22.32
0,0,0,0,0,0,0,0,1,0,0,0,1910000,8670000.0,61600.0,16300.0,16700.0,100,681.38
0,0,0,1,0,0,0,0,0,0,0,0,223000,2600000.0,61600.0,28500.0,3300000.0,100,734.77
0,0,0,0,0,0,0,0,0,0,0,1,226000,8010000.0,61600.0,4490000.0,16900.0,100,851
0,0,0,0,0,0,0,0,1,0,0,0,6130000,43600000.0,372000.0,372000.0,265000.0,100,214.34
0,0,0,0,0,0,0,0,0,0,1,0,528000,47200000.0,61600.0,4490000.0,45800.0,100,403.39
0,0,0,0,1,0,0,0,0,0,0,0,9500000,4780000.0,27300.0,94600.0,1290000.0,1290000.0,4810.52
0,0,0,0,0,0,1,0,0,0,0,0,1070000,100,27300.0,186000.0,82400.0,523000.0,819.63
0,0,0,0,0,0,1,0,0,0,0,0,1070000,100,27300.0,186000.0,82400.0,523000.0,818.74
0,0,0,0,0,1,0,0,0,0,0,0,522000,41600000.0,27300.0,1130000.0,131000.0,100,80.48
0,0,0,0,0,0,0,0,1,0,0,0,2070000,34600000.0,27300.0,1560000.0,2490000.0,100,95255.53
0,0,0,0,0,0,0,0,0,1,0,0,5760000,6090000.0,27300.0,1380000.0,7460.0,100,735.34
0,0,0,0,1,0,0,0,0,0,0,0,649000,6910000.0,27300.0,1380000.0,490000.0,85800.0,1134.38
0,0,0,0,0,0,1,0,0,0,0,0,1080000,11200000.0,100000000.0,70500.0,5970000.0,100,1088.56
0,0,0,1,0,0,0,0,0,0,0,0,354000,34600000.0,931000.0,186000.0,165000.0,100,36260.05
0,0,0,0,0,0,0,1,0,0,0,0,643000,744000.0,186000.0,320000.0,744000.0,100,5947.36
0,1,0,0,0,0,0,0,0,0,0,0,2160000,100000000.0,53400.0,1270000.0,1090000.0,100,5306.06
