北京和润超凡电影发行放映有限公司,752.16;71.75;4965.92;8646.49,4
北京衡源路德影视文化传媒中心,1959.86,1
北京红色果实文化传播有限公司,386.57,1
北京虹合品尚文化传媒有限公司,9.14,1
北京华博龙韵影视文化传媒有限公司,345.97,1
美感（上海）文化传媒有限公司,345.97,1
天津博纳文化传媒有限公司,345.97;28177.12;17265.94;28295.43;11193.6;2358.47;2254.12,7
西安幻象影视文化有限公司,345.97,1
北京龙宏源文化投资管理有限公司,345.97,1
北京华信博文化传媒有限公司,22.79;40.87,2
深圳同盈股权投资基金管理有限公司,40.87,1
北京华映星球国际文化发展有限公司,934.14,1
北京环鹰时代文化传媒有限公司,425.8;109.91;18.18;678.38;383.38;509.14;468.44;467.83;7.54;355.87;162.22;35145.2,12
北京星辰合力影视文化传媒有限公司,7.54,1
上海兆旸影视传媒有限公司,355.87;790.78;330.55,3
北京时代黎明文化传媒有限公司,846.21;310.61,2
湖南楚人传媒有限公司,62.55,1
北京嘉合映画影视文化传媒有限公司,231.91,1
北京今典影业有限公司,1.58;47.86;203.98;769.4,4
北京金强盛世文化传播有限公司,216.12,1
北京金亿乾坤影视文化传媒有限公司,17.1;39.25;11.19;6.33,4
君艺尚（北京）文化传媒有限公司,39.25,1
深圳市莱科文化科技有限公司,11.19;6.33,2
北京九州同映数字电影院线有限公司,63.99,1
闻影天下（深圳）文化传媒有限公司,63.99,1
北京中影华夏影视文化传媒有限公司,63.99,1
北京剧角映画文化传媒有限公司,128.24;22.32;681.38;734.77;851.0;214.34;403.39;38.54;5395.23;37651.96,10
北京星光大道影视制作有限公司,734.77,1
北京银翼文化传媒有限公司,851.0;549.04;490.05;137.78;1966.32,5
电广传媒影业(北京)有限公司,214.34;13334.85;14683.67;430.9,4
北京百世嘉文化有限公司,214.34,1
麒麟网（北京）影视文化传媒有限公司,403.39,1
茅迪影视文化有限公司,403.39,1
北京聚合影联文化传媒有限公司,4810.52;819.63;818.74;80.48;95255.53;735.34;1134.38;1088.56;36260.05;5947.36;5306.06;798.21;469.86;17997.27;2073.61;57461.53;2524.95;5356.95;1803.99,19
北京摩天轮文化传媒有限公司,5947.36;3409.26,2
岩上映画文化传媒（北京）有限公司,5306.06,1
成都绽放文化传播有限公司,798.21,1
幻克影业,469.86;1798.54;290.28,3
英皇电影发行（北京）有限公司,2073.61;19773.11;13728.25;7090.28;11408.44;92.75;92.75,7
浙江横店影视制作有限公司,57461.53,1
福恩娱乐,57461.53,1
北京开启者文化传媒有限公司,84.9;549.04;490.05,3
北京汇铭鸿嘉影视文化发展有限公司,549.04;490.05;15.47;15.95,4
广东国奥影业传媒有限公司,490.05,1
北京科影传媒有限公司,43.64,1
北京科影国际影视策划有限公司,230.0,1
北京斓景盛世文化传媒有限公司,13.19;214.57;72.36;8.05;8.05,5
北京劳雷影业有限公司,14556.55,1
杭州果麦文化传媒有限公司,14556.55,1
上海格瓦商务信息咨询有限公司,14556.55;27715.43;6213.41;51765.95;650.53;2928.53;273226.86;970.77;35.57,9
北京百度网讯科技有限公司,27827.61;274.65;103033.15;136843.87,4
北京太合娱乐文化发展股份有限公司,882.15;882.15;2273.5;271.8;607.6;607.6;27971.77;970.77,8
北京唐德灿烂影视文化有限公司,11501.93;108.1,2
上海鼎石影视制作有限公司,11501.93;112.58;142.53,3
北京联艺电影发行有限公司,192.93;47.24;735.83;3128.93;203.98;769.4,6
