0,1,0,0,0,0,0,0,0,0,0,0,668000,1910000.0,1360000.0,1360000.0,1210000.0,1170000.0,133000.0,100,100,100,100,25.0,100,100,100,100,556000.0,100,100,100,100,100,100,100,100,100,39.7
0,0,0,0,0,0,0,0,1,0,0,0,103000,100,100,100,100,100,45200.0,31400.0,100,100,100,249000.0,45200.0,31400.0,1860.0,100,9930000.0,100,100,100,100,100,100,100,100,100,2515.7
0,0,0,0,0,0,0,0,0,1,0,0,47200,100,100,100,100,100,5930000.0,14100.0,100,100,100,341000.0,263000.0,31400.0,100,100,9930000.0,323000.0,100,100,100,100,100,100,100,100,1878
1,0,0,0,0,0,0,0,0,0,0,0,3820000,1030000.0,792000.0,117000.0,100,100,100,100,100,100,100,3670.0,66.0,100,100,100,800000.0,100,100,100,100,100,100,100,100,100,5.1
1,0,0,0,0,0,0,0,0,0,0,0,764000,21700000.0,13500000.0,4450000.0,3780000.0,2520000.0,931000.0,5950.0,100,100,100,122000.0,51000.0,100,100,100,1050000.0,100,100,100,100,100,100,100,100,100,2502.11
1,0,0,0,0,0,0,0,0,0,0,0,414000,4430000.0,498000.0,480000.0,100,100,389000.0,281000.0,92500.0,100,100,389000.0,92500.0,100,100,100,135000.0,100,100,100,100,100,100,100,100,100,1245
0,0,0,0,0,0,0,0,1,0,0,0,439000,71800000.0,9010000.0,1280000.0,772000.0,45500.0,325000.0,100,100,100,100,5930000.0,1830.0,100,100,100,813000.0,100,100,100,100,100,100,100,100,100,222.2
0,0,0,0,0,0,0,1,0,0,0,0,696000,4310000.0,1330000.0,1290000.0,1190000.0,751000.0,579000.0,198000.0,100,100,100,7800000.0,198000.0,8900.0,1680.0,100,1450000.0,100,100,100,100,100,100,100,100,100,31.1
0,1,0,0,0,0,0,0,0,0,0,0,701000,25200000.0,11000000.0,3350000.0,1760000.0,815000.0,943000.0,730000.0,669000.0,40300.0,100,943000.0,238000.0,40300.0,100,100,4030000.0,100,100,100,100,100,100,100,100,100,4413.65
1,0,0,0,0,0,0,0,0,0,0,0,82900000,99700000.0,954000.0,937000.0,463000.0,383000.0,26900.0,100,100,100,100,62400.0,26900.0,100,100,100,525000.0,100,100,100,100,100,100,100,100,100,40.5
0,0,0,0,0,1,0,0,0,0,0,0,1980000,1810000.0,1780000.0,1690000.0,1300000.0,1000000.0,20200000.0,3030000.0,1240000.0,1030000.0,944000.0,3830000.0,1240000.0,533000.0,440000.0,376000.0,685000.0,100,100,100,100,911000.0,722000.0,685000.0,606000.0,275000.0,80267.9
0,0,0,0,1,0,0,0,0,0,0,0,1150000,70600000.0,1810000.0,1780000.0,1690000.0,1300000.0,133000.0,100,100,100,100,1030000.0,376000.0,100,100,100,685000.0,100,100,100,100,100,100,100,100,100,72296.8
0,0,1,0,0,0,0,0,0,0,0,0,798000,100,100,100,100,100,2950.0,100,100,100,100,6720.0,3480.0,100,100,100,768000.0,100,100,100,100,100,100,100,100,100,2777.4
0,0,0,0,0,0,0,0,0,0,0,1,6020000,100,100,100,100,100,100,100,100,100,100,9370.0,1210.0,100,100,100,416000.0,100,100,100,100,100,100,100,100,100,0
0,0,0,0,0,0,0,0,0,1,0,0,2150000,71800000.0,17400000.0,4560000.0,3100000.0,2650000.0,949000.0,150000.0,100,100,100,949000.0,703000.0,591000.0,150000.0,71100.0,592000.0,100,100,100,100,100,100,100,100,100,11891.7
0,0,0,0,0,0,0,0,0,0,1,0,1630000,8620000.0,5070000.0,4130000.0,2520000.0,100,3560.0,100,100,100,100,142000.0,73900.0,70500.0,23000.0,22800.0,8620000.0,100,100,100,100,100,100,100,100,100,1907.1
0,0,1,0,0,0,0,0,0,0,0,0,1220000,8070000.0,3230000.0,2950000.0,624000.0,171000.0,3230000.0,28600.0,16500.0,100,100,173000.0,100,100,100,100,5100000.0,100,100,100,100,100,100,100,100,100,92.4
0,0,0,0,0,0,0,0,0,0,1,0,2210000,15200000.0,13300000.0,13000000.0,11400000.0,10200000.0,949000.0,100,100,100,100,9810000.0,3990000.0,1650000.0,979000.0,949000.0,56300000.0,100,100,100,100,100,100,100,100,100,37113.6
1,0,0,0,0,0,0,0,0,0,0,0,11800000,46500000.0,46200000.0,29300000.0,26800000.0,20400000.0,133000.0,34900.0,14000.0,100,100,281000.0,258000.0,133000.0,51000.0,21600.0,8880000.0,100,100,100,100,100,100,100,100,100,28924.1
1,0,0,0,0,0,0,0,0,0,0,0,1060000,46500000.0,46200000.0,29300000.0,26800000.0,20400000.0,133000.0,100,100,100,100,6950000.0,5930000.0,281000.0,198000.0,193000.0,8880000.0,100,100,100,100,100,100,100,100,100,6289.8
1,0,0,0,0,0,0,0,0,0,0,0,5360000,38800000.0,34600000.0,20600000.0,13000000.0,9820000.0,41900.0,19000.0,100,100,100,1090000.0,138000.0,108000.0,53400.0,53000.0,1610000.0,100,100,100,100,100,100,100,100,100,2623.7
0,0,0,0,0,0,0,0,0,0,1,0,1780000,3900000.0,3860000.0,326000.0,150000.0,81700.0,878000.0,4170.0,100,100,100,477000.0,4170.0,100,100,100,10300.0,100,100,100,100,100,100,100,100,100,11.7
0,0,0,0,1,0,0,0,0,0,0,0,1150000,29600000.0,4130000.0,2880000.0,2830000.0,1180000.0,621000.0,372.0,100,100,100,1020000.0,342000.0,160000.0,143000.0,110000.0,330000.0,207000.0,100,100,100,100,100,100,100,100,205
0,0,0,0,0,0,0,1,0,0,0,0,2530000,69700000.0,14100000.0,1540000.0,1530000.0,1200000.0,55900.0,100,100,100,100,592000.0,198000.0,115000.0,55900.0,14800.0,1090000.0,100,100,100,100,100,100,100,100,100,2276.3
0,0,1,0,0,0,0,0,0,0,0,0,847000,4280000.0,1470000.0,435000.0,211000.0,210000.0,6970000.0,1290000.0,22900.0,100,100,2160000.0,1000000.0,53.0,100,100,37300.0,100,100,100,100,100,100,100,100,100,6.9
0,0,0,0,0,0,0,1,0,0,0,0,1050000,79600000.0,70600000.0,19400000.0,14300000.0,6750000.0,118000.0,54800.0,100,100,100,183000.0,116000.0,3950.0,100,100,216000.0,100,100,100,100,100,100,100,100,100,17250.5
1,0,0,0,0,0,0,0,0,0,0,0,5040000,7960000.0,2670000.0,1170000.0,886000.0,734000.0,34900.0,100,100,100,100,1080000.0,23.0,100,100,100,5150000.0,100,100,100,100,100,100,100,100,100,144.9
1,0,0,0,0,0,0,0,0,0,0,0,377000,68700000.0,12300000.0,5540000.0,364000.0,288000.0,28500.0,100,100,100,100,9990000.0,487000.0,73800.0,10000.0,100,8620000.0,100,100,100,100,100,100,100,100,100,238.3
0,0,0,0,0,0,0,0,1,0,0,0,1910000,8670000.0,1540000.0,868000.0,622000.0,134000.0,61600.0,100,100,100,100,16300.0,3580.0,1660.0,57.0,100,16700.0,100,100,100,100,100,100,100,100,100,688
0,0,0,0,0,0,0,0,0,0,0,1,2920000,8280000.0,7790000.0,333000.0,286000.0,100,31400.0,100,100,100,100,705000.0,356000.0,3940.0,100,100,1240000.0,100,100,100,100,100,100,100,100,100,8268.4
0,0,0,0,0,0,0,0,1,0,0,0,4370000,88300000.0,27300000.0,1410000.0,1370000.0,59400.0,12100.0,100,100,100,100,9300.0,3220.0,100,100,100,35500.0,100,100,100,100,100,100,100,100,100,70.44
0,0,0,0,0,0,0,1,0,0,0,0,35500,6320000.0,3290000.0,1130000.0,738000.0,631000.0,24500000.0,1090000.0,37100.0,23400.0,50.0,688000.0,29400.0,100,100,100,33600.0,100,100,100,100,33600.0,100,100,100,100,3.8
0,0,0,0,0,0,0,0,0,0,0,1,20200,3240000.0,430000.0,100,100,100,100,100,100,100,100,302000.0,100,100,100,100,2530.0,100,100,100,100,100,100,100,100,100,0.86
0,0,0,0,0,0,0,0,0,0,0,1,15500000,100000000.0,50400000.0,32900000.0,19100000.0,13200000.0,34300000.0,943000.0,103000.0,25700.0,19600.0,5930000.0,1150000.0,943000.0,591000.0,25700.0,13200000.0,100,100,100,100,100,100,100,100,100,51494.6
0,0,0,0,0,0,0,0,1,0,0,0,22300000,51200000.0,35200000.0,100,100,100,943000.0,238000.0,150000.0,100,100,943000.0,238000.0,113000.0,79500.0,49900.0,182000.0,100,100,100,100,100,100,100,100,100,22852.5
1,0,0,0,0,0,0,0,0,0,0,0,33500000,1950000.0,1530000.0,1280000.0,1260000.0,614000.0,133000.0,100,100,100,100,1160000.0,100,100,100,100,614000.0,100,100,100,100,100,100,100,100,100,16064.6
0,0,0,0,0,0,0,0,0,1,0,0,1500000,1730000.0,1280000.0,130000.0,72200.0,100,3970.0,100,100,100,100,787000.0,100,100,100,100,37.0,100,100,100,100,100,100,100,100,100,0
0,0,0,0,0,0,0,1,0,0,0,0,4240000,38800000.0,2600000.0,1960000.0,1080000.0,798000.0,878000.0,113000.0,41500.0,100,100,1550000.0,18400.0,9360.0,2350.0,100,356000.0,100,100,100,100,100,100,100,100,100,570.9
0,1,0,0,0,0,0,0,0,0,0,0,12000000,14800000.0,14300000.0,8210000.0,5180000.0,1290000.0,943000.0,100,100,100,100,943000.0,183000.0,103000.0,34700.0,12800.0,283000.0,216000.0,211000.0,157000.0,100,100,100,100,100,100,6972.1
0,0,0,0,1,0,0,0,0,0,0,0,4580000,39900000.0,29100000.0,17200000.0,12300000.0,10600000.0,307000.0,133000.0,100,100,100,219000.0,7690.0,5440.0,61.0,100,807000.0,100,100,100,100,100,100,100,100,100,588.1
0,0,0,0,0,0,0,0,1,0,0,0,851000,10300000.0,5730000.0,3470000.0,2850000.0,2670000.0,16400.0,100,100,100,100,16400.0,73.0,100,100,100,442000.0,100,100,100,100,100,100,100,100,100,1425
0,0,0,0,0,0,1,0,0,0,0,0,1830,100,100,100,100,100,100,100,100,100,100,17800.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
0,0,0,0,0,0,1,0,0,0,0,0,110000,25300.0,100,100,100,100,100,100,100,100,100,8710.0,100,100,100,100,26500.0,100,100,100,100,100,100,100,100,100,504.2
0,0,0,0,0,0,0,0,1,0,0,0,56400000,34600000.0,11700000.0,1400000.0,100,100,172000.0,148000.0,133000.0,68400.0,1810.0,16800000.0,173000.0,148000.0,104000.0,68400.0,1570000.0,100,100,100,100,3110000.0,769000.0,120000.0,100,100,16162.86
0,0,0,0,0,0,0,1,0,0,0,0,1140000,3170000.0,1130000.0,907000.0,658000.0,608000.0,28500.0,100,100,100,100,5000000.0,811000.0,106000.0,10100.0,1840.0,76000.0,100,100,100,100,1160000.0,100,100,100,100,707.1
0,0,0,0,0,0,0,1,0,0,0,0,212000,875000.0,588000.0,385000.0,357000.0,103000.0,28500.0,100,100,100,100,5000000.0,13000.0,10100.0,5600.0,100,1160000.0,8440.0,100,100,100,100,100,100,100,100,1228.2
0,0,0,0,0,0,0,0,0,0,0,1,48000000,65000000.0,32400000.0,25700000.0,21400000.0,12100000.0,100,100,100,100,100,1790000.0,377000.0,183000.0,160000.0,141000.0,1140000.0,100,100,100,100,100,100,100,100,100,32232.2
0,0,0,0,0,0,0,0,0,0,1,0,12800000,100000000.0,17600000.0,13900000.0,9370000.0,6960000.0,238000.0,45400.0,100,100,100,1240000.0,238000.0,45400.0,100,100,651000.0,100,100,100,100,100,100,100,100,100,435.01
0,0,0,1,0,0,0,0,0,0,0,0,6080000,70600000.0,19700000.0,5560000.0,4990000.0,2390000.0,54800.0,31400.0,11900.0,2840.0,100,6990000.0,3200000.0,152000.0,141000.0,54800.0,7590000.0,100,100,100,100,100,100,100,100,100,14831.8
0,0,0,0,0,0,0,0,0,0,1,0,1450000,2260000.0,1840000.0,382000.0,100,100,104000.0,10700.0,100,100,100,4230000.0,305000.0,198000.0,100,100,652000.0,100,100,100,100,100,100,100,100,100,265
0,0,0,0,0,0,0,0,1,0,0,0,503000,11900000.0,2670000.0,1210000.0,616000.0,100,105000.0,100,100,100,100,222000.0,7150.0,3300.0,100,100,21600.0,100,100,100,100,100,100,100,100,100,3.2
0,0,0,0,0,0,0,0,1,0,0,0,470000,100000000.0,35600000.0,21100000.0,18500000.0,14500000.0,186000.0,100,100,100,100,598000.0,198000.0,186000.0,5980.0,100,3780000.0,100,100,100,100,100,100,100,100,100,474.77
0,0,0,0,0,1,0,0,0,0,0,0,26300000,54800000.0,20700000.0,18300000.0,9310000.0,4450000.0,10200000.0,190000.0,118000.0,100,100,100000000.0,10200000.0,7450000.0,1180000.0,619000.0,3460000.0,231000.0,100,100,100,3460000.0,262000.0,231000.0,100,100,10041.5
0,0,0,0,0,0,0,0,0,0,0,1,34100000,18200000.0,3630000.0,2650000.0,16600.0,100,764000.0,100,100,100,100,11800000.0,764000.0,1480.0,100,100,641000.0,100,100,100,100,100,100,100,100,100,25.14
0,0,0,0,0,1,0,0,0,0,0,0,325000,1320000.0,808000.0,324000.0,103000.0,100,133000.0,100,100,100,100,3230000.0,159000.0,141000.0,133000.0,32500.0,2360000.0,100,100,100,100,100,100,100,100,100,2382.4
0,0,0,0,0,0,0,1,0,0,0,0,1140000,34400000.0,16300000.0,11600000.0,8950000.0,5000000.0,949000.0,100,100,100,100,34300000.0,949000.0,164000.0,141000.0,111000.0,467000.0,100,100,100,100,100,100,100,100,100,1224.1
0,0,0,1,0,0,0,0,0,0,0,0,3580000,1180000.0,877000.0,167000.0,100,100,18200.0,100,100,100,100,864000.0,101000.0,100,100,100,61400.0,100,100,100,100,100,100,100,100,100,232.4
0,0,0,1,0,0,0,0,0,0,0,0,277000,23400000.0,4330000.0,3030000.0,452000.0,340000.0,92500.0,100,100,100,100,92500.0,63400.0,33500.0,16100.0,6950.0,44300.0,100,100,100,100,100,100,100,100,100,791.9
0,0,1,0,0,0,0,0,0,0,0,0,1230000,4920000.0,2110000.0,1830000.0,502000.0,98600.0,281000.0,16100.0,8670.0,2410.0,100,696000.0,281000.0,16100.0,100,100,43400.0,100,100,100,100,100,100,100,100,100,135.6
0,0,0,0,0,0,1,0,0,0,0,0,2800000,45100000.0,6090000.0,2710000.0,1660000.0,1060000.0,325000.0,100,100,100,100,737000.0,100,100,100,100,4400000.0,100,100,100,100,100,100,100,100,100,322.71
0,0,0,0,0,0,0,1,0,0,0,0,446000,3590000.0,1250000.0,173000.0,137000.0,66600.0,25300.0,100,100,100,100,1200000.0,25300.0,1.0,100,100,63500.0,100,100,100,100,100,100,100,100,100,254.3
0,0,0,0,0,1,0,0,0,0,0,0,802000,100000000.0,69700000.0,68700000.0,45100000.0,43600000.0,931000.0,100,100,100,100,16200000.0,100,100,100,100,377000.0,100,100,100,100,100,100,100,100,100,28400.7
0,0,1,0,0,0,0,0,0,0,0,0,713000,50400000.0,24600000.0,15300000.0,7200000.0,3480000.0,100,100,100,100,100,183000.0,14700.0,100,100,100,1590000.0,100,100,100,100,100,100,100,100,100,1984.15
0,0,0,0,0,0,0,1,0,0,0,0,1790000,6980000.0,6650000.0,3350000.0,2040000.0,1630000.0,133000.0,118000.0,100,100,100,703000.0,137000.0,118000.0,14700.0,100,1100000.0,100,100,100,100,100,100,100,100,100,1028.3
0,0,0,0,0,0,0,0,0,0,0,1,2290000,71800000.0,29300000.0,2450000.0,1300000.0,100,355000.0,196000.0,173000.0,38400.0,100,10200000.0,467000.0,355000.0,196000.0,152000.0,604000.0,100,100,100,100,100,100,100,100,100,11178
0,1,0,0,0,0,0,0,0,0,0,0,367000,53500000.0,21600000.0,9500000.0,8220000.0,4820000.0,63400.0,12100.0,100,100,100,73.0,100,100,100,100,23000.0,100,100,100,100,100,100,100,100,100,389.26
0,0,0,0,0,0,0,0,1,0,0,0,709000,379000.0,375000.0,286000.0,126000.0,65900.0,133000.0,100,100,100,100,365000.0,77100.0,100,100,100,42000.0,100,100,100,100,100,100,100,100,100,11041.6
0,0,0,0,0,0,0,0,0,0,1,0,1760000,1130000.0,24600.0,100,100,100,100,100,100,100,100,100,100,100,100,100,2810.0,100,100,100,100,100,100,100,100,100,4.1
0,0,0,1,0,0,0,0,0,0,0,0,2050000,901000.0,326000.0,213000.0,48100.0,100,83900.0,3030.0,2390.0,6.0,100,2340000.0,7340.0,4440.0,2690.0,2540.0,69400.0,100,100,100,100,100,100,100,100,100,72.8
1,0,0,0,0,0,0,0,0,0,0,0,151000,29100000.0,5390000.0,4450000.0,4330000.0,4050000.0,8540.0,100,100,100,100,342000.0,16800.0,100,100,100,844000.0,30100.0,100,100,100,100,100,100,100,100,77.1
0,0,0,0,0,0,1,0,0,0,0,0,2240000,9310000.0,3780000.0,2930000.0,1330000.0,1000000.0,100,100,100,100,100,462000.0,1640.0,96.0,100,100,6050000.0,100,100,100,100,100,100,100,100,100,178
0,0,0,0,0,0,0,0,0,1,0,0,1530000,15300000.0,9480000.0,8210000.0,1910000.0,729000.0,100,100,100,100,100,2480000.0,939000.0,764000.0,345000.0,164000.0,133000.0,100,100,100,100,100,100,100,100,100,1668.3
0,0,0,0,0,0,0,0,0,0,0,1,6800000,352000.0,334000.0,255000.0,177000.0,102000.0,2950.0,100,100,100,100,9420.0,8370.0,7830.0,3500.0,45.0,9730.0,7030.0,100,100,100,100,100,100,100,100,14.3
0,0,1,0,0,0,0,0,0,0,0,0,126000,2770000.0,486000.0,77600.0,100,100,133000.0,100,100,100,100,133000.0,62400.0,21700.0,5640.0,100,486000.0,100,100,100,100,100,100,100,100,100,11.6
0,1,0,0,0,0,0,0,0,0,0,0,31200000,32900000.0,5650000.0,100,100,100,949000.0,100,100,100,100,1290000.0,58700.0,100,100,100,56300000.0,100,100,100,100,100,100,100,100,100,8.2
0,0,1,0,0,0,0,0,0,0,0,0,13500000,79600000.0,3080000.0,2670000.0,1650000.0,650000.0,77900.0,100,100,100,100,269000.0,92500.0,77900.0,40200.0,34100.0,56500.0,100,100,100,100,7180000.0,7100000.0,6200000.0,2620000.0,458000.0,392.3
0,0,0,1,0,0,0,0,0,0,0,0,245000,65000000.0,18400000.0,9940000.0,9480000.0,8030000.0,100,100,100,100,100,46300.0,5890.0,1400.0,60.0,100,191000.0,100,100,100,100,100,100,100,100,100,556.52
0,0,0,0,0,0,0,1,0,0,0,0,162000,2880000.0,2110000.0,487000.0,101000.0,100,4230000.0,100,100,100,100,536.0,100,100,100,100,156000.0,100,100,100,100,100,100,100,100,100,48.4
0,0,0,0,0,0,1,0,0,0,0,0,844000,81700000.0,54200000.0,43900000.0,20800000.0,10300000.0,28500.0,100,100,100,100,278000.0,73.0,100,100,100,1660000.0,42200.0,1460.0,100,100,11500000.0,2180000.0,1660000.0,193000.0,24200.0,432.2
0,0,0,0,1,0,0,0,0,0,0,0,127000,1130000.0,373000.0,303000.0,210000.0,127000.0,68200.0,100,100,100,100,4850.0,4390.0,2390.0,100,100,3070000.0,100,100,100,100,100,100,100,100,100,5.2
0,0,0,0,1,0,0,0,0,0,0,0,451000,319000.0,100,100,100,100,100,100,100,100,100,358000.0,40800.0,100,100,100,1410000.0,100,100,100,100,100,100,100,100,100,425.2
1,0,0,0,0,0,0,0,0,0,0,0,738000,1230000.0,981000.0,806000.0,710000.0,473000.0,13800000.0,4210000.0,3880000.0,3320000.0,2100000.0,367000.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1516.26
0,0,0,0,0,0,0,0,0,0,0,1,994000,1120000.0,1060000.0,1010000.0,660000.0,339000.0,141000.0,53400.0,15800.0,12800.0,2840.0,564000.0,187000.0,141000.0,100,100,54500.0,100,100,100,100,100,100,100,100,100,91.4
0,0,0,0,0,1,0,0,0,0,0,0,898000,29800000.0,1130000.0,102000.0,43800.0,100,133000.0,100,100,100,100,426000.0,100,100,100,100,291000.0,100,100,100,100,100,100,100,100,100,49.3
0,0,0,0,0,0,0,0,0,0,1,0,482000,232000.0,45500.0,100,100,100,100,100,100,100,100,505000.0,198000.0,100,100,100,3720000.0,100,100,100,100,100,100,100,100,100,0.1
0,0,0,0,0,0,0,0,1,0,0,0,1500000,1050000.0,1000000.0,950000.0,714000.0,278000.0,28600.0,100,100,100,100,136000.0,28600.0,4710.0,100,100,34400.0,10400.0,100,100,100,100,100,100,100,100,10.5
0,0,0,0,0,0,0,0,1,0,0,0,398000,446000.0,352000.0,313000.0,121000.0,47600.0,7570.0,100,100,100,100,141000.0,99300.0,64500.0,17100.0,7570.0,2060000.0,22400.0,14300.0,9710.0,100,100,100,100,100,100,61.29
0,0,0,0,0,0,1,0,0,0,0,0,173000,573000.0,100,100,100,100,100,100,100,100,100,4470.0,100,100,100,100,1010000.0,100,100,100,100,100,100,100,100,100,8.05
0,0,0,0,1,0,0,0,0,0,0,0,1550000,69700000.0,45800000.0,42100000.0,14500000.0,5020000.0,931000.0,764000.0,1810.0,100,100,16800000.0,764000.0,183000.0,111000.0,15100.0,3110000.0,100,100,100,100,100,100,100,100,100,53880.3
0,0,0,0,0,0,0,0,0,0,0,1,131000,72300000.0,40000000.0,30200000.0,9140000.0,7220000.0,931000.0,100,100,100,100,2520000.0,141000.0,78500.0,3290.0,100,4710.0,100,100,100,100,100,100,100,100,100,301.6
0,0,0,0,0,0,0,1,0,0,0,0,439000,14100000.0,10400000.0,9400000.0,8950000.0,4080000.0,108000.0,54800.0,100,100,100,111000.0,108000.0,30100.0,100,100,192000.0,100,100,100,100,100,100,100,100,100,10108.4
0,0,0,1,0,0,0,0,0,0,0,0,1690000,2660000.0,937000.0,331000.0,258000.0,65200.0,2720.0,100,100,100,100,10000.0,2720.0,100,100,100,379000.0,100,100,100,100,379000.0,100,100,100,100,68.6
0,0,0,0,0,1,0,0,0,0,0,0,160000,2360000.0,172000.0,149000.0,110000.0,101000.0,33500.0,100,100,100,100,100000.0,100,100,100,100,77100.0,100,100,100,100,100,100,100,100,100,0.1
0,0,0,0,1,0,0,0,0,0,0,0,199000,10300000.0,9860000.0,2710000.0,2680000.0,2360000.0,147000.0,100,100,100,100,17100.0,100,100,100,100,43600.0,100,100,100,100,100,100,100,100,100,781.9
0,0,0,0,0,0,1,0,0,0,0,0,2380000,100,100,100,100,100,100,100,100,100,100,235000.0,100,100,100,100,43100.0,100,100,100,100,100,100,100,100,100,400.2
0,0,0,0,0,0,0,0,1,0,0,0,461000,3900000.0,1840000.0,1460000.0,396000.0,326000.0,2890.0,59.0,100,100,100,38200.0,100,100,100,100,1520000.0,100,100,100,100,100,100,100,100,100,46.27
0,0,0,0,0,0,0,0,0,0,1,0,19000,100,100,100,100,100,100,100,100,100,100,1000.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
1,0,0,0,0,0,0,0,0,0,0,0,257000,2420000.0,1830000.0,1730000.0,964000.0,339000.0,52300.0,100,100,100,100,69500.0,5110.0,5100.0,36.0,100,19800.0,100,100,100,100,100,100,100,100,100,272.13
0,0,0,0,0,1,0,0,0,0,0,0,71200,100,100,100,100,100,42300.0,100,100,100,100,3050.0,100,100,100,100,16400.0,100,100,100,100,100,100,100,100,100,7.4
0,0,0,1,0,0,0,0,0,0,0,0,17900000,86100000.0,42000000.0,12300000.0,9820000.0,2790000.0,931000.0,100,100,100,100,46300.0,38800.0,5040.0,4150.0,100,3780000.0,100,100,100,100,100,100,100,100,100,506.86
0,0,0,0,0,0,1,0,0,0,0,0,76900000,57400.0,29600.0,100,100,100,100,100,100,100,100,7280.0,100,100,100,100,417000.0,100,100,100,100,100,100,100,100,100,5.8
0,0,0,0,0,0,0,0,1,0,0,0,28500000,1160000.0,639000.0,581000.0,418000.0,418000.0,133000.0,100,100,100,100,2840000.0,100,100,100,100,4980.0,100,100,100,100,100,100,100,100,100,1259.2
0,0,0,0,0,0,0,0,1,0,0,0,1790000,50300000.0,20600000.0,8370000.0,4760000.0,3850000.0,1020000.0,53400.0,100,100,100,4830000.0,1020000.0,234000.0,211000.0,53400.0,18500000.0,100,100,100,100,100,100,100,100,100,68280.2
0,0,0,0,0,0,0,0,1,0,0,0,10800000,2080000.0,1610000.0,298000.0,155000.0,100,4870000.0,1690000.0,418000.0,369000.0,279000.0,829000.0,533000.0,512000.0,248000.0,55400.0,211000.0,100,100,100,100,2160000.0,1900000.0,277000.0,199000.0,60300.0,5197.45
