Moviename,month,weight
真相禁区,1,0.08189636323052459
枕边诡影,9,0.09156828525468516
枕边有张脸,6,0.0994807927657334
蒸发太平洋,1,0.08189636323052459
拯救大明星,1,0.08189636323052459
整容日记,4,0.0919951917211108
整形师·脸,5,0.057518920082634255
正骨,7,0.1285874696349652
郑和1405：魔海寻踪,11,0.05018587969068192
栀子花开,7,0.1285874696349652
止杀令,3,0.06869869288535177
制服,10,0.03635877373643945
致命对决,6,0.0994807927657334
致命黑兰,6,0.0994807927657334
致命闪玩,8,0.08684763728338371
致青春·原来你还在这里,7,0.1285874696349652
致我们终将到来的爱情,1,0.08189636323052459
致我们终将逝去的青春,4,0.0919951917211108
智取威虎山3D,12,0.08869781338527857
中国好声音之为你转身,12,0.08869781338527857
中国合伙人,5,0.057518920082634255
忠烈杨家将,4,0.0919951917211108
终极大冒险,7,0.1285874696349652
终极胜利,7,0.1285874696349652
终极硬汉,8,0.08684763728338371
终极硬汉,8,0.08684763728338371
终结者：创世纪,8,0.08684763728338371
钟馗伏魔：雪妖魔灵,2,0.11816418032921183
重返20岁,1,0.08189636323052459
重返地球,7,0.1285874696349652
重生爱人,5,0.057518920082634255
周恩来的四个昼夜,7,0.1285874696349652
咒丝,7,0.1285874696349652
宙斯之子：赫拉克勒斯,10,0.03635877373643945
侏罗纪公园3D,8,0.08684763728338371
侏罗纪世界,6,0.0994807927657334
猪猪侠之勇闯巨人岛,5,0.057518920082634255
猪猪侠之终极决战,7,0.1285874696349652
追爱大布局,4,0.0919951917211108
追凶者也,9,0.09156828525468516
追踪长尾豹马修,7,0.1285874696349652
捉妖记,7,0.1285874696349652
最后的巫师猎人,1,0.08189636323052459
最佳嫌疑人,4,0.0919951917211108
罪恶赎金,7,0.1285874696349652
左耳,4,0.0919951917211108
