Moviename,month,weight
万有引力,11,0.056155038095030606
万物生长,4,0.08821690037494175
万箭穿心,11,0.056155038095030606
三个孬家伙,9,0.08820247095708694
三个未婚妈妈,9,0.08820247095708694
三人行,6,0.08479755923141834
三十七,12,0.08814411291204274
三只小猪与神灯,6,0.08479755923141834
三城记,8,0.0759355208260557
三小强,4,0.08821690037494175
三更车库,4,0.08821690037494175
三月情流感,3,0.06181145268477245
下一个奇迹,7,0.11283829223239823
下一站再爱你,8,0.0759355208260557
不二神探,6,0.08479755923141834
不再让你孤单,3,0.06181145268477245
不再说分手,8,0.0759355208260557
不可思异,12,0.08814411291204274
不怕贼惦记,2,0.11051149497753063
不惧风暴,9,0.08820247095708694
不是钱的事,11,0.056155038095030606
不朽的时光,4,0.08821690037494175
不爱不散,1,0.10114720733538597
不肯去观音,7,0.11283829223239823
不能说的夏天,10,0.04010043790542329
不能错过,12,0.08814411291204274
不要迷恋姐,3,0.06181145268477245
不见不散,2,0.11051149497753063
不速之客,3,0.06181145268477245
与时尚同居,4,0.08821690037494175
与贼同屋,8,0.0759355208260557
丑小鸭历险记,7,0.11283829223239823
丑男大翻身,5,0.09213951246791681
世界屋脊的歌声,5,0.09213951246791681
丛林有情狼,1,0.10114720733538597
东北偏北,12,0.08814411291204274
东方中国梦,6,0.08479755923141834
东方欲晓,11,0.056155038095030606
东莞女孩,9,0.08820247095708694
丝路英雄·云镝,9,0.08820247095708694
丢羊,7,0.11283829223239823
中国合伙人,5,0.09213951246791681
中国好声音之为你转身,12,0.08814411291204274
临时同居,8,0.0759355208260557
临时约定,4,0.08821690037494175
临沧的诱惑,6,0.08479755923141834
临终囧事,5,0.09213951246791681
为了这片土地,7,0.11283829223239823
为爱放手,9,0.08820247095708694
乌珠穆沁的孩子,11,0.056155038095030606
乌龙戏凤2012,1,0.10114720733538597
乐乐熊奇幻追踪,6,0.08479755923141834
乐翻天,4,0.08821690037494175
乐队,7,0.11283829223239823
乔布斯,9,0.08820247095708694
九层妖塔,9,0.08820247095708694
九条命,9,0.08820247095708694
乡村不寂寞,2,0.11051149497753063
乡间童谣,6,0.08479755923141834
乳娘情,12,0.08814411291204274
了不起的盖茨比,8,0.0759355208260557
二十二,11,0.056155038095030606
二次曝光,9,0.08820247095708694
云上太阳,8,0.0759355208260557
云中行走,1,0.10114720733538597
云图,1,0.10114720733538597
五女拜寿,6,0.08479755923141834
五月天追梦3DNA,6,0.08479755923141834
亡命地中海,1,0.10114720733538597
京城81号,7,0.11283829223239823
亲爱,5,0.09213951246791681
亲爱的,9,0.08820247095708694
亲，别怕鬼宅凶灵,7,0.11283829223239823
人再囧途之泰囧,12,0.08814411291204274
人在征途,7,0.11283829223239823
人在驴途,9,0.08820247095708694
人山人海,4,0.08821690037494175
人狼大战,2,0.11051149497753063
人生不能重来,8,0.0759355208260557
人皮拼图,9,0.08820247095708694
人间·小团圆,5,0.09213951246791681
人间蒸发,4,0.08821690037494175
今天明天,7,0.11283829223239823
从你的全世界路过,9,0.08820247095708694
从哪来，到哪去,9,0.08820247095708694
从天“儿”降,12,0.08814411291204274
他是龙,8,0.0759355208260557
伞头和他的女人,1,0.10114720733538597
传奇状元伦文叙,7,0.11283829223239823
伦敦陷落,4,0.08821690037494175
伴我同行,5,0.09213951246791681
低碳爱情,8,0.0759355208260557
何以笙箫默,4,0.08821690037494175
何帅的爱情,12,0.08814411291204274
余之香,12,0.08814411291204274
你是不是我的爱人,3,0.06181145268477245
你是哪里人,2,0.11051149497753063
使命召唤,9,0.08820247095708694
使徒行者,8,0.0759355208260557
侏罗纪世界,6,0.08479755923141834
侏罗纪公园3D,8,0.0759355208260557
侠探杰克,2,0.11051149497753063
侠盗石川,3,0.06181145268477245
侨女日记,5,0.09213951246791681
俐侎阿朵,3,0.06181145268477245
保安刘十八,11,0.056155038095030606
借你俩胆,11,0.056155038095030606
倾城,5,0.09213951246791681
倾城之泪,1,0.10114720733538597
假装情侣,1,0.10114720733538597
假装看不见之电影大师,7,0.11283829223239823
催命符,12,0.08814411291204274
催眠大师,4,0.08821690037494175
像小强一样活着,3,0.06181145268477245
像素大战,9,0.08820247095708694
光棍终结者,2,0.11051149497753063
光的棍,11,0.056155038095030606
光荣使命,4,0.08821690037494175
光辉岁月,6,0.08479755923141834
兔侠之青黎传说,2,0.11051149497753063
兔侠传奇,2,0.11051149497753063
兔子镇的火狐狸,10,0.04010043790542329
党的女儿尹灵芝,7,0.11283829223239823
全力扣杀,12,0.08814411291204274
全城通缉,11,0.056155038095030606
全城高考,2,0.11051149497753063
全民目击,9,0.08820247095708694
全球热恋,5,0.09213951246791681
全能囧爸,3,0.06181145268477245
八星抱喜,1,0.10114720733538597
公主的诱惑,10,0.04010043790542329
公路美人,4,0.08821690037494175
六弄咖啡馆,7,0.11283829223239823
六福喜事,1,0.10114720733538597
兰亭,3,0.06181145268477245
关云长,10,0.04010043790542329
再次出发,6,0.08479755923141834
再爱一次好不好,4,0.08821690037494175
再生之乐,7,0.11283829223239823
再见巨人,8,0.0759355208260557
再见我们的十年,6,0.08479755923141834
再见，在也不见,5,0.09213951246791681
军号密码,12,0.08814411291204274
冬,5,0.09213951246791681
冬,6,0.08479755923141834
冰封：重生之门,4,0.08821690037494175
冰川时代4：大陆漂移,10,0.04010043790542329
冰川时代5：星际碰撞,8,0.0759355208260557
冰川时代：星际碰撞,8,0.0759355208260557
冰川时代：融冰之灾,10,0.04010043790542329
冰河追凶,4,0.08821690037494175
冰美人,1,0.10114720733538597
冰雪11天,11,0.056155038095030606
冰雪奇缘,2,0.11051149497753063
冲上云霄,2,0.11051149497753063
冲锋号,5,0.09213951246791681
冲锋战警,11,0.056155038095030606
冲锋车,4,0.08821690037494175
决不饶恕,3,0.06181145268477245
冷瞳,10,0.04010043790542329
凡人烦恼,12,0.08814411291204274
凤凰台,11,0.056155038095030606
凤凰谷,9,0.08820247095708694
凶间雪山,12,0.08814411291204274
击战,9,0.08820247095708694
分手不分手,5,0.09213951246791681
分手再说我爱你,12,0.08814411291204274
分手合约,4,0.08821690037494175
分手大师,6,0.08479755923141834
分手木马计,11,0.056155038095030606
分手达人,6,0.08479755923141834
分歧者2：绝地反击,6,0.08479755923141834
分歧者3：忠诚世界,5,0.09213951246791681
分歧者：异类觉醒,9,0.08820247095708694
刑警兄弟,4,0.08821690037494175
刘老庄八十二壮士,3,0.06181145268477245
初到东京,1,0.10114720733538597
初恋未满,7,0.11283829223239823
判我有罪,5,0.09213951246791681
别开门,5,0.09213951246791681
别惹我,3,0.06181145268477245
别有动机,9,0.08820247095708694
别跟我谈高富帅,5,0.09213951246791681
到阜阳六百里,1,0.10114720733538597
制服,10,0.04010043790542329
刺夜,4,0.08821690037494175
刺客,12,0.08814411291204274
刺客聂隐娘,8,0.0759355208260557
刺猬小子之天生我刺,7,0.11283829223239823
刻在石磨上的勋章,6,0.08479755923141834
前任2：备胎反击战,11,0.056155038095030606
前任攻略,1,0.10114720733538597
剑河,10,0.04010043790542329
剩者为王,11,0.056155038095030606
功夫,1,0.10114720733538597
功夫世家,4,0.08821690037494175
功夫侠,7,0.11283829223239823
功夫小龙,12,0.08814411291204274
功夫战斗机,11,0.056155038095030606
功夫熊猫2,5,0.09213951246791681
功夫熊猫3,1,0.10114720733538597
动植物大战,6,0.08479755923141834
动物也疯狂,9,0.08820247095708694
劫案迷云,3,0.06181145268477245
劳拉的星星在中国,3,0.06181145268477245
勿忘初心,8,0.0759355208260557
匆匆那些年,12,0.08814411291204274
匆匆那年,12,0.08814411291204274
化妆师,3,0.06181145268477245
北京·纽约,3,0.06181145268477245
北京时间,12,0.08814411291204274
北京爱情故事,2,0.11051149497753063
北京遇上西雅图,3,0.06181145268477245
北京遇上西雅图之不二情书,4,0.08821690037494175
北回归线,10,0.04010043790542329
北漂鱼,6,0.08479755923141834
匹夫,1,0.10114720733538597
医缘,11,0.056155038095030606
十七岁,10,0.04010043790542329
十万个冷笑话,12,0.08814411291204274
十万伙急,4,0.08821690037494175
十二公民,5,0.09213951246791681
十二星座离奇事件,7,0.11283829223239823
十二生肖,12,0.08814411291204274
十二生肖城市英雄,10,0.04010043790542329
十五岁的笑脸,4,0.08821690037494175
十月初五的月光,11,0.056155038095030606
十月阳春,6,0.08479755923141834
千锤百炼,12,0.08814411291204274
午夜43路,6,0.08479755923141834
午夜凶梦,12,0.08814411291204274
午夜寻访录,4,0.08821690037494175
午夜微博,3,0.06181145268477245
午夜火车,3,0.06181145268477245
半夜不要照镜子,6,0.08479755923141834
半夜叫你别回头,10,0.04010043790542329
半熟少女,3,0.06181145268477245
华丽上班族,9,0.08820247095708694
单身男女,11,0.056155038095030606
单身男女2,11,0.056155038095030606
南口1937,6,0.08479755923141834
南平红荔,11,0.056155038095030606
南方大冰雪,12,0.08814411291204274
南泥湾,3,0.06181145268477245
博物馆奇妙夜3,1,0.10114720733538597
卧虎藏龙：青冥宝剑,2,0.11051149497753063
卧龙岗,10,0.04010043790542329
危城,8,0.0759355208260557
危城之恋,8,0.0759355208260557
危情营救,1,0.10114720733538597
危险关系,9,0.08820247095708694
厨子戏子痞子,3,0.06181145268477245
双人床条约,6,0.08479755923141834
双城计中计,3,0.06181145268477245
双生灵,8,0.0759355208260557
双雄,12,0.08814411291204274
反贪风暴,8,0.0759355208260557
反贪风暴2,9,0.08820247095708694
发条城市,7,0.11283829223239823
受降前夕,12,0.08814411291204274
变形金刚3,10,0.04010043790542329
变形金刚4：绝迹重生,6,0.08479755923141834
变节：潜罪犯,4,0.08821690037494175
变身超人,4,0.08821690037494175
叛谍追击,5,0.09213951246791681
古堡之吻,5,0.09213951246791681
古曼,8,0.0759355208260557
古田会议,7,0.11283829223239823
古镇凶灵之巫咒缠身,9,0.08820247095708694
可爱的你,3,0.06181145268477245
台北飘雪,4,0.08821690037494175
史前怪兽,12,0.08814411291204274
史努比：花生大电影,11,0.056155038095030606
叶问3,3,0.06181145268477245
叶问：终极一战,3,0.06181145268477245
合欢树,10,0.04010043790542329
吉星高照2015,3,0.06181145268477245
吉祥宝宝之我是食神,8,0.0759355208260557
同城邂逅,3,0.06181145268477245
同桌的妳,4,0.08821690037494175
同谋,4,0.08821690037494175
名侦探柯南2011：沉默的15分钟,2,0.11051149497753063
名侦探柯南2015：业火的向日葵,10,0.04010043790542329
后会无期,7,0.11283829223239823
向阳花开,12,0.08814411291204274
听见下雨的声音,12,0.08814411291204274
听说,6,0.08479755923141834
听风者,8,0.0759355208260557
启功,9,0.08820247095708694
吴仁宝,10,0.04010043790542329
吴哥的微笑,7,0.11283829223239823
告诉他们，我乘白鹤去了,6,0.08479755923141834
周恩来的四个昼夜,7,0.11283829223239823
味道中国,1,0.10114720733538597
呼吸正常,4,0.08821690037494175
命中注定,7,0.11283829223239823
命运派对,2,0.11051149497753063
咏春小龙,7,0.11283829223239823
咒丝,7,0.11283829223239823
咕噜咕噜美人鱼,12,0.08814411291204274
咱们是亲人,12,0.08814411291204274
咱们结婚吧,4,0.08821690037494175
哆啦A梦：伴我同行,5,0.09213951246791681
哆啦A梦：新·大雄的日本诞生,7,0.11283829223239823
哥斯拉,6,0.08479755923141834
哪一天我们会飞,3,0.06181145268477245
哭恋,1,0.10114720733538597
哺乳期的女人,5,0.09213951246791681
唇唇欲动,8,0.0759355208260557
唐人街探案,12,0.08814411291204274
唐家山之恋,6,0.08479755923141834
商魂,1,0.10114720733538597
啊朋友还钱,12,0.08814411291204274
喊·山,8,0.0759355208260557
喋血神兵,11,0.056155038095030606
喜乐长安,3,0.06181145268477245
喜剧王,1,0.10114720733538597
喜羊羊与灰太狼之兔年顶呱呱,7,0.11283829223239823
喜羊羊与灰太狼之喜气羊羊过蛇年,1,0.10114720733538597
喜羊羊与灰太狼之开心闯龙年,1,0.10114720733538597
喜羊羊与灰太狼之羊年喜羊羊,1,0.10114720733538597
喜羊羊与灰太狼之飞马奇遇记,1,0.10114720733538597
喜酒,5,0.09213951246791681
喜马拉雅天梯,10,0.04010043790542329
喵星少年漂流记,10,0.04010043790542329
嗨起，打他个鬼子,8,0.0759355208260557
四大名捕,7,0.11283829223239823
四大名捕2,12,0.08814411291204274
四大名捕大结局,8,0.0759355208260557
回乡逗儿,3,0.06181145268477245
回到原点,6,0.08479755923141834
回到爱开始的地方,8,0.0759355208260557
回到被爱的每一天,10,0.04010043790542329
因为谷桂花,6,0.08479755923141834
团圆,9,0.08820247095708694
囧贼,10,0.04010043790542329
国宝疑云,4,0.08821690037494175
国王的演讲,4,0.08821690037494175
国酒,1,0.10114720733538597
土豪520,5,0.09213951246791681
圣斗士星矢：圣域传说,2,0.11051149497753063
圣杯神器：骸骨之城,1,0.10114720733538597
圣诞大赢家,12,0.08814411291204274
圣诞玫瑰,5,0.09213951246791681
圣龙奇兵大冒险,6,0.08479755923141834
在一起,2,0.11051149497753063
在世界中心呼唤爱,8,0.0759355208260557
在雨中,5,0.09213951246791681
地下室惊魂,12,0.08814411291204274
地域无门,9,0.08820247095708694
地心历险记2：神秘岛,5,0.09213951246791681
地心引力,11,0.056155038095030606
地心营救,3,0.06181145268477245
坏姐姐之拆婚联盟,11,0.056155038095030606
坏蛋必须死,11,0.056155038095030606
坚不可摧,1,0.10114720733538597
垫底辣妹,4,0.08821690037494175
城市游戏,5,0.09213951246791681
塞外长风,12,0.08814411291204274
墓穴迷城,9,0.08820247095708694
壁虎,6,0.08479755923141834
复仇者联盟,5,0.09213951246791681
复仇者联盟2：奥创纪元,5,0.09213951246791681
夏日恋神马,1,0.10114720733538597
夏日示爱,8,0.0759355208260557
夏有乔木 雅望天堂,8,0.0759355208260557
夏洛特烦恼,9,0.08820247095708694
夜半哭声,8,0.0759355208260557
夜半梳头,6,0.08479755923141834
夜孔雀,5,0.09213951246791681
夜幕惊魂,6,0.08479755923141834
夜店诡谈,1,0.10114720733538597
夜莺,10,0.04010043790542329
夜郎侠之一路危途,12,0.08814411291204274
夜魔人,9,0.08820247095708694
大上海,12,0.08814411291204274
大丑,8,0.0759355208260557
大兵金宝历险记,4,0.08821690037494175
大力神3D,4,0.08821690037494175
大叔，我爱你,1,0.10114720733538597
大变局之梦回甲午,9,0.08820247095708694
大唐玄奘,4,0.08821690037494175
大喜临门,3,0.06181145268477245
大地赤子史来贺,8,0.0759355208260557
大宅男,6,0.08479755923141834
大寒桃花开,1,0.10114720733538597
大山的女儿,1,0.10114720733538597
大峰祖师,9,0.08820247095708694
大明劫,10,0.04010043790542329
大明猩,7,0.11283829223239823
大武当之天地密码,9,0.08820247095708694
大武生,1,0.10114720733538597
大海啸之鲨口逃生,8,0.0759355208260557
大火种,6,0.08479755923141834
大片,6,0.08479755923141834
大话天仙,2,0.11051149497753063
大话西游3,9,0.08820247095708694
大话西游之大圣娶亲,10,0.04010043790542329
大话西游之月光宝盒,10,0.04010043790542329
大追捕,1,0.10114720733538597
大野狼和小绵羊的爱情,4,0.08821690037494175
大闹天宫（动画版）,3,0.06181145268477245
大魔术师,3,0.06181145268477245
大鱼海棠,7,0.11283829223239823
天上的菊美,5,0.09213951246791681
天亮·分手,5,0.09213951246791681
天亮之前,7,0.11283829223239823
天使请吻我,8,0.0759355208260557
天使：生命处方,3,0.06181145268477245
天台爱情,7,0.11283829223239823
天各一方,10,0.04010043790542329
天堂之吻,1,0.10114720733538597
天将雄师,2,0.11051149497753063
天才眼镜狗,3,0.06181145268477245
天机·富春山居图,6,0.08479755923141834
天河,11,0.056155038095030606
天生有福,1,0.10114720733538597
天生爱情狂,11,0.056155038095030606
天眼传奇,10,0.04010043790542329
天空的微笑,2,0.11051149497753063
天边的孩子,5,0.09213951246791681
天钟,5,0.09213951246791681
天际浩劫,1,0.10114720733538597
天降,12,0.08814411291204274
太平轮（上）,12,0.08814411291204274
太平轮：彼岸,7,0.11283829223239823
太极侠,7,0.11283829223239823
太空一号,2,0.11051149497753063
太空熊猫历险记,12,0.08814411291204274
太空熊猫总动员,5,0.09213951246791681
太空熊猫英雄归来,4,0.08821690037494175
太阳脸,5,0.09213951246791681
失孤,3,0.06181145268477245
失恋33天,11,0.056155038095030606
失控,4,0.08821690037494175
失眠男女,4,0.08821690037494175
头脑特工队,10,0.04010043790542329
夺命心跳,5,0.09213951246791681
夺命推理,4,0.08821690037494175
夺命旅行,5,0.09213951246791681
夺命追踪,1,0.10114720733538597
夺宝联盟,1,0.10114720733538597
夺樽,2,0.11051149497753063
夺路而逃,9,0.08820247095708694
奇幻女侠,4,0.08821690037494175
奇幻森林,4,0.08821690037494175
奇缘灰姑娘,1,0.10114720733538597
奇葩追梦,9,0.08820247095708694
奇袭胡家台,9,0.08820247095708694
奈河,10,0.04010043790542329
奔爱,2,0.11051149497753063
奔跑吧！兄弟,1,0.10114720733538597
奔驰的大葱,1,0.10114720733538597
奥拉星：进击圣殿,7,0.11283829223239823
奥林匹斯的陷落,12,0.08814411291204274
女巫季节,8,0.0759355208260557
女汉子真爱公式,3,0.06181145268477245
女生宿舍,9,0.08820247095708694
女神时代,12,0.08814411291204274
女神跟我走,5,0.09213951246791681
女蛹,2,0.11051149497753063
好命先生,8,0.0759355208260557
好好过,11,0.056155038095030606
妄想症,5,0.09213951246791681
妈咪侠,5,0.09213951246791681
妈妈让我再爱你一次,10,0.04010043790542329
妖医,5,0.09213951246791681
妮莎罕,9,0.08820247095708694
姑鲁之恋,5,0.09213951246791681
娘家人,9,0.08820247095708694
孕城,9,0.08820247095708694
孝女彩金,9,0.08820247095708694
孤岛,10,0.04010043790542329
孤岛惊魂,1,0.10114720733538597
孤岛惊魂2,1,0.10114720733538597
孤胆特工,6,0.08479755923141834
孪生密码,11,0.056155038095030606
宅女侦探桂香,8,0.0759355208260557
守信少年,7,0.11283829223239823
守卫者,12,0.08814411291204274
守望女,4,0.08821690037494175
守株人,3,0.06181145268477245
守梦者,7,0.11283829223239823
安妮：纽约奇缘,1,0.10114720733538597
安娜卡列尼娜,9,0.08820247095708694
安德的游戏,1,0.10114720733538597
完美人生,1,0.10114720733538597
完美假妻168,3,0.06181145268477245
完美的爱,6,0.08479755923141834
完美超越,1,0.10114720733538597
宙斯之子：赫拉克勒斯,10,0.04010043790542329
宝岛双雄,12,0.08814411291204274
宝米恰恰,1,0.10114720733538597
宝贝女儿好妈妈之吃记忆的大雪球,7,0.11283829223239823
宝贝，对不起,1,0.10114720733538597
宫锁沉香,8,0.0759355208260557
家亦有道,11,0.056155038095030606
家园防线,3,0.06181145268477245
家在水草丰茂的地方,10,0.04010043790542329
家有虎妻,10,0.04010043790542329
寄生兽,9,0.08820247095708694
密室之不可靠岸,1,0.10114720733538597
密道追踪之阴兵虎符,12,0.08814411291204274
寒战,11,0.056155038095030606
寒战2,7,0.11283829223239823
对不起，我爱你,1,0.10114720733538597
对风说爱你,6,0.08479755923141834
寻找心中的你,3,0.06181145268477245
寻龙夺宝,1,0.10114720733538597
寻龙诀,12,0.08814411291204274
封神传奇,7,0.11283829223239823
封门村,5,0.09213951246791681
封门诡影,3,0.06181145268477245
将离草,9,0.08820247095708694
将错就错,3,0.06181145268477245
小小校长,1,0.10114720733538597
小小飞虎队,1,0.10114720733538597
小时代,6,0.08479755923141834
小时代3：刺金时代,7,0.11283829223239823
小时代4：灵魂尽头,7,0.11283829223239823
小时代4：灵魂尽头（纪录片版）,7,0.11283829223239823
小时代：青木时代,8,0.0759355208260557
小猪班纳大电影之梦想大“帽”险,6,0.08479755923141834
小神来了,8,0.0759355208260557
小羊肖恩,7,0.11283829223239823
小蚂蚁之环球大冒险,5,0.09213951246791681
小西天狄道传奇,8,0.0759355208260557
小角色,4,0.08821690037494175
小门神,1,0.10114720733538597
小飞侠：幻梦启航,10,0.04010043790542329
小魔仙之黑魔法来袭,9,0.08820247095708694
小鱼吃大鱼,12,0.08814411291204274
小黄人大眼萌,9,0.08820247095708694
少女哪吒,7,0.11283829223239823
少女灵异日记,11,0.056155038095030606
少年圆瑛,9,0.08820247095708694
少年岳飞,8,0.0759355208260557
少年岳飞传奇,8,0.0759355208260557
少年师爷之大禹宝藏,7,0.11283829223239823
少年杨靖宇,9,0.08820247095708694
少年林祥谦,6,0.08479755923141834
少年毛泽东,4,0.08821690037494175
少年派的奇幻漂流,11,0.056155038095030606
少年班,6,0.08479755923141834
少林寺探案传奇之催命符,1,0.10114720733538597
屠魔战士,5,0.09213951246791681
山丹丹花儿开,5,0.09213951246791681
山娃,7,0.11283829223239823
山村母亲（戏曲）,7,0.11283829223239823
山河故人,10,0.04010043790542329
山花烂漫时,6,0.08479755923141834
山那边有匹马,5,0.09213951246791681
山间传来牛铃声,3,0.06181145268477245
岁月无声,10,0.04010043790542329
岛囧,8,0.0759355208260557
左耳,4,0.08821690037494175
巨人捕手杰克,3,0.06181145268477245
巴啦啦小魔仙,1,0.10114720733538597
巴啦啦小魔仙之魔法的考验,1,0.10114720733538597
巴啦啦小魔仙之魔箭公主,10,0.04010043790542329
巴霍巴利王：开端,7,0.11283829223239823
巴黎假期,7,0.11283829223239823
巴黎危机,9,0.08820247095708694
巴黎宝贝,9,0.08820247095708694
布基兰,4,0.08821690037494175
师父,12,0.08814411291204274
帕丁顿熊,3,0.06181145268477245
帝国秘符,9,0.08820247095708694
平凡之路,7,0.11283829223239823
平凡的足球,4,0.08821690037494175
平壤之约,12,0.08814411291204274
年兽大作战,2,0.11051149497753063
年少轻狂,11,0.056155038095030606
幸存者,10,0.04010043790542329
幸福中转栈,3,0.06181145268477245
幸福卡片,3,0.06181145268477245
幸福很囧,10,0.04010043790542329
幸福快递,11,0.056155038095030606
幸福梦想,5,0.09213951246791681
幸福额度,2,0.11051149497753063
幸运是我,8,0.0759355208260557
幻体：续命游戏,5,0.09213951246791681
床下有人,9,0.08820247095708694
床下有人2,8,0.0759355208260557
床下有人3,3,0.06181145268477245
庞贝末日,8,0.0759355208260557
废柴特工,4,0.08821690037494175
廊桥1937,9,0.08820247095708694
建党伟业,12,0.08814411291204274
开心大冒险,6,0.08479755923141834
开心家族,4,0.08821690037494175
开心超人,6,0.08479755923141834
开心超人2启源星之战,7,0.11283829223239823
开罗宣言,3,0.06181145268477245
异度迷局,12,0.08814411291204274
异星战场,5,0.09213951246791681
异种,6,0.08479755923141834
张震讲故事之合租屋,7,0.11283829223239823
张震讲故事之鬼迷心窍,7,0.11283829223239823
归来,5,0.09213951246791681
当我们年轻的时候,2,0.11051149497753063
当流星划过天际,11,0.056155038095030606
当流星划过天际,6,0.08479755923141834
当爸爸来敲门,5,0.09213951246791681
影子爱人,1,0.10114720733538597
微微一笑很倾城,8,0.0759355208260557
微爱之渐入佳境,12,0.08814411291204274
心咒,5,0.09213951246791681
心战,10,0.04010043790542329
心曲,4,0.08821690037494175
心灵解码,9,0.08820247095708694
心花路放,9,0.08820247095708694
心跳戈壁,8,0.0759355208260557
心迷宫,10,0.04010043790542329
忍者神龟2：破影而出,7,0.11283829223239823
忍者神龟：变种时代,10,0.04010043790542329
忘了去懂你,8,0.0759355208260557
忠烈杨家将,4,0.08821690037494175
忠诚与背叛,1,0.10114720733538597
快乐到家,1,0.10114720733538597
快手枪手快枪手,7,0.11283829223239823
念念,4,0.08821690037494175
怒放之青春再见,1,0.10114720733538597
怖偶,5,0.09213951246791681
怦然星动,12,0.08814411291204274
怨灵,11,0.056155038095030606
怨灵人偶,12,0.08814411291204274
怪兽大学,8,0.0759355208260557
怪谈,1,0.10114720733538597
恋爱789,3,0.06181145268477245
恋爱三万英尺,9,0.08820247095708694
恋爱中的城市,8,0.0759355208260557
恋爱兄弟,9,0.08820247095708694
恋爱排班表,6,0.08479755923141834
恋爱教父之三个“坏”家伙,1,0.10114720733538597
恋者多喜欢,3,0.06181145268477245
恐怖将映,3,0.06181145268477245
恐怖游泳馆,7,0.11283829223239823
恐怖照相机,4,0.08821690037494175
恐怖爱情故事之死亡公路,7,0.11283829223239823
恐怖电影院,10,0.04010043790542329
恐怖禁忌之红旗袍,3,0.06181145268477245
恭喜发财之谈钱说爱,2,0.11051149497753063
恶人报喜,1,0.10114720733538597
恶战,1,0.10114720733538597
恶棍天使,12,0.08814411291204274
恶灵之门,1,0.10114720733538597
悬战,5,0.09213951246791681
悲惨世界,2,0.11051149497753063
情况不妙,7,0.11283829223239823
情剑,8,0.0759355208260557
情回鹭岛,7,0.11283829223239823
情战,3,0.06181145268477245
情敌蜜月,9,0.08820247095708694
情比山高,3,0.06181145268477245
情满人间,5,0.09213951246791681
情笛之爱,6,0.08479755923141834
情缘廊桥,8,0.0759355208260557
情花谷,4,0.08821690037494175
惊天危机,7,0.11283829223239823
惊天大逆转,7,0.11283829223239823
惊天魔盗团,10,0.04010043790542329
惊天魔盗团2,6,0.08479755923141834
惊魂游戏,2,0.11051149497753063
惊魂电影院,6,0.08479755923141834
意外的恋爱时光,11,0.056155038095030606
愤怒的小孩,1,0.10114720733538597
愤怒的小鸟,5,0.09213951246791681
愤怒的小鸟大电影,5,0.09213951246791681
憨哥进城,7,0.11283829223239823
我11,5,0.09213951246791681
我不是王毛,3,0.06181145268477245
我不是贼,11,0.056155038095030606
我为相亲狂,11,0.056155038095030606
我们毕业啦,6,0.08479755923141834
我们毕业的夏天,8,0.0759355208260557
我们诞生在中国,8,0.0759355208260557
我只要我们在一起,2,0.11051149497753063
我叫MT之山口山战记,6,0.08479755923141834
我叫哀木涕之山口山战记,6,0.08479755923141834
我和初恋的三次婚礼,11,0.056155038095030606
我和神马查干,4,0.08821690037494175
我和红七军,8,0.0759355208260557
