动作/警匪,25303.8,25284.590000,2013/1/5,寒战,2012/11/8,寒战,寒战,杨采妮;刘德华;梁家辉;钱嘉乐;林家栋;郭富城;郑欣宜;王敏德;安志杰;李治廷;黄芝琪;彭于晏;徐家杰;尹子维;马伊琍;,银都电影发行有限公司;安乐（北京）电影发行有限公司;,香港银都机构有限公司;安乐影片有限公司;万诱引力电影公司;星焕蓝海制作有限公司;,梁乐民;陆剑青;,
动作/警匪/悬疑,67811.1,67811.050000,2016/7/7,寒战2,2016/7/8,寒战2,寒战2,杨采妮;周笔畅;梁家辉;周润发;郭富城;张国柱;杨祐宁;李治廷;彭于晏;马伊琍;文咏珊;吴樾;,安乐（北京）电影发行有限公司;天津联瑞影业有限公司;中国电影股份有限公司北京电影发行分公司;百度在线网络技术（北京）有限公司;中国电影集团公司;,安乐影片有限公司;安乐（北京）电影发行有限公司;万诱引力电影公司;上海腾讯企鹅影业文化传播有限公司;万诱引力电影制作（香港）有限公司;Homeland Pictures Limited ;万诱引力乙有限公司;中国电影集团公司;中国电影股份有限公司;,梁乐民;陆剑青;,江志强;赵海城;范剑雄;何韵明;江平;喇培康;葛锐戈;孙忠怀;
,,,,,,,寒风镇,甘婷婷;林昊东;张娅君;,,,杨金山;,
爱情,280,279.780000,2013/12/27,对不起，我爱你,2014/1/3,对不起，我爱你,对不起，我爱你,伍宇娟;温心;林菀;黄恺杰;锦荣;,华夏电影发行有限责任公司;北京海润华夏影视制作发行有限公司;,国家新闻出版广电总局电影卫星频道节目制作中心;华夏电影发行有限责任公司;北京海润影业有限公司;北京海润华夏影视制作发行有限公司;北京九州盛世文化传播有限公司;北京天润恒创科技有限公司;北京大众明天文化传媒有限公司;天津新月影视传媒有限公司;,杨子;,
爱情,277.9,277.430000,2015/6/25,对风说爱你,2015/6/26,对风说爱你,对风说爱你,胡宇崴;杨祐宁;郭碧婷;柯佳嬿;郭采洁;李淳;,北京太合娱乐文化发展股份有限公司;山西新晋界文化传播公司;深圳市九州大观文化传媒公司;,北京二十一世纪威克影业投资有限公司;兴扬电影有限公司;盛唐时代文化传播有限公司;北京中金源影视文化传播有限公司;北京紫禁城影业有限责任公司;,,
爱情/剧情,53.7,53.430000,2016/3/10,寻找心中的你,2016/3/18,寻找心中的你,寻找心中的你,翟凯泰;谭耀文;黄又南;梁咏琪;单立文;李克勤;刘美君;盛君;吴千语;雪梨;张雷;白彪;,上海凯羿影视传播有限公司;中影数字电影发展(北京)有限公司;,香港天马电影出品有限公司;梦想沙龙娱乐文化有限公司;,刘伟恒;,
,,3211.590000,2013/1/15,寻龙夺宝,,,寻龙夺宝,陈小春;罗伯特·马萌;李林金;路易斯·科贝特;山姆·尼尔;,,浙江横店影视制作有限公司;阿德莱德电影公司;sapo投资公司;apothecary公司;薯条公司;东方星空创业投资有限公司;东阳基业先锋影视传媒有限公司;杭州文化广播电视集团;,马里奥·安德鲁西奥;,
惊悚/冒险/动作,166752.1,168200.250000,2015/12/13,寻龙诀,2015/12/18,寻龙诀,寻龙诀,刘晓庆;黄渤;夏雨;陈坤;杨颖;舒淇;,华谊兄弟传媒股份有限公司;华夏电影发行有限责任公司;北京光线影业有限公司;北京微影时代科技有限公司;五洲电影发行有限公司;北京百度网讯科技有限公司;淘宝电影;万达影业（青岛）有限公司;,华谊兄弟传媒股份有限公司;北京光线影业有限公司;浙江蓝巨星国际传媒有限公司;工夫影业股份有限公司;万达影业（香港）有限公司;亚太未来影视（北京）有限公司;万达影业（青岛）有限公司;长生天影业;万达影视传媒有限公司;,乌尔善;,
动作/奇幻/剧情,28387.3,28378.000000,2016/7/20,封神传奇,2016/7/29,封神传奇,封神传奇,范冰冰;李连杰;黄晓明;许晴;杨颖;梁家辉;古天乐;陈小春;安志杰;向佐;文章;祖峰;,华夏电影发行有限责任公司;天津博纳文化传媒有限公司;博纳影业集团;,中国星娱乐有限公司;阿里巴巴影业集团有限公司;星光联盟影业（北京）有限公司;爱奇艺影业（北京）有限公司;帼星电影文化产业（北京）有限公司;中国星电影有限公司;博纳影业集团;,许安;杨龙澄;,蔡衍泽;叶伟信;向华强;
惊悚/悬疑/恐怖,567.3,567.110000,2014/5/24,封门村,2014/5/27,封门村,封门村,岳小军;陈亦飞;王良;宋瑞;包小柏;徐冬冬;田甜;,上海凯羿影视传播有限公司;上海新文化传媒集团股份有限公司;,北京中艺英纳文化传媒有限公司;悦丰传媒（天津）有限公司;天津涌熙投资咨询有限公司;,邢博;,
惊悚,2574.3,2572.910000,2014/5/27,封门诡影,2015/3/13,封门诡影,封门诡影,刘滢;张铎;葛天;,鑫岳影业;,上海华宇电影股份有限公司;北京思泽汇通影业发展有限公司;上海三元影视有限公司;,王孟圆;,
,,,,,,,将爱情进行到底,王学兵;赵薇;徐静蕾;宁浩;李亚鹏;岳小军;曹卫宇;何洁;冯璤;程伊;陈明;杜汶泽;王芸;徐冬冬;崔达治;黄玉春;刘寅芠;,北京小马奔腾文化传媒股份有限公司;,北京美丽春天文化传播有限公司;北京果然影视文化有限公司;北京世纪春天影视文化传媒有限公司;,张一白;,
剧情,0.6,0.560000,2015/9/18,将离草,2015/9/18,将离草,将离草,,重庆保利万和院线;,重庆同缘音画文化传播有限公司;,罗英;,
喜剧,3936.2,3936.140000,2015/3/3,将错就错,2015/3/5,将错就错,将错就错,英达;小沈阳;田亮;熊黛林;陈小春;钟丽缇;范文芳;李成儒;,永乐影业;,国家新闻出版广电总局电影卫星频道节目制作中心;北京奥宁腾威广告有限公司;广东广视传媒有限公司;北京雨木星辰文化传播有限公司;天佑（北京）文化传媒有限公司;,王宁;,
剧情,7.8,7.670000,2016/1/26,小小校长,2016/1/26,小小校长,小小校长,李强;王建新;袁睿玥;范彩儿;刘艳秋;,北京华影卫士影视艺术交流中心;,北京华影卫士影视艺术交流中心;北京艺海莲舟影视文化艺术交流中心;星云时代（北京）影视文化传播有限公司;,田刚磊;,
动作/儿童/喜剧,150.8,150.740000,2013/1/25,小小飞虎队,2013/1/25,小小飞虎队,小小飞虎队,岳红;张一山;丁柳元;果静林;祝新运;胡天阳;赵泽文;山崎敬一;谢孟伟;涩谷天马;小叮咚;石小满;,华夏电影发行有限责任公司;,国家新闻出版广电总局电影卫星频道节目制作中心;华夏电影发行有限责任公司;山东电影电视剧制作中心;中共山东省委宣传部;,黄建新;钱晓鸿;,
爱情/青春,48478.1,48478.430000,2013/6/16,小时代,2013/6/27,小时代,小时代,杨阳;姜潮;陈学冬;商侃;李悦铭;朱桢;张籽沐;郭碧婷;凤小岳;柯震东;王檩;丁巧唯;郭采洁;杜天皓;,乐视影业（北京）有限公司;大盛国际传媒（北京）有限公司;,上海天娱传媒有限公司;乐视影业（北京）有限公司;深圳大盛国际传媒有限公司;群星瑞智艺能有限公司;麦颂影视投资（上海）有限公司;欢瑞世纪影视传媒股份有限公司;安迈进国际影业股份有限公司;可米必富影视文化（北京）有限公司;北京紫禁城影业有限责任公司;和力辰光国际文化传媒（北京）有限公司;,郭敬明;,
爱情/青春,52156.7,52156.720000,2014/6/26,小时代3：刺金时代,2014/7/17,小时代3：刺金时代,小时代3：刺金时代,姜潮;陈学冬;郭碧婷;任佑明;李贤宰;柯震东;郭采洁;锦荣;,乐视影业（北京）有限公司;,浙江东阳天娱影视文化有限公司;上海天娱传媒有限公司;乐视影业（北京）有限公司;北京麦特文化发展有限公司;麦颂影视投资（上海）有限公司;北京儒意欣欣影业投资有限公司;可米必富影视文化（北京）有限公司;上海东方娱乐传媒集团有限公司;北京中联传动影视文化有限公司;山东嘉博文化发展有限公司;上海最世文化发展有限公司;和力辰光国际文化传媒（北京）有限公司;,郭敬明;,
爱情/青春/喜剧,48856.3,48416.220000,2015/7/2,小时代4：灵魂尽头,2015/7/9,小时代4：灵魂尽头,小时代4：灵魂尽头,王琳;姜潮;陈学冬;商侃;郭碧婷;任佑明;李贤宰;郭采洁;锦荣;,乐视影业（北京）有限公司;,浙江东阳天娱影视文化有限公司;阿里巴巴（杭州）文化创意有限公司;乐视影业（北京）有限公司;北京麦特文化发展有限公司;麦颂影视投资（上海）有限公司;北京儒意欣欣影业投资有限公司;可米必富影视文化（北京）有限公司;上海东方娱乐传媒集团有限公司;北京中联传动影视文化有限公司;山东嘉博文化发展有限公司;上海最世文化发展有限公司;和力辰光国际文化传媒（北京）有限公司;,郭敬明;,
爱情/青春/喜剧,,290.260000,2015/7/16,小时代4：灵魂尽头（纪录片版）,2015/7/20,小时代4：灵魂尽头（纪录片版）,小时代4：灵魂尽头（纪录片版）,王琳;姜潮;陈学冬;商侃;郭碧婷;任佑明;李贤宰;郭采洁;锦荣;,乐视影业（北京）有限公司;,浙江东阳天娱影视文化有限公司;阿里巴巴（杭州）文化创意有限公司;乐视影业（北京）有限公司;北京麦特文化发展有限公司;麦颂影视投资（上海）有限公司;北京儒意欣欣影业投资有限公司;可米必富影视文化（北京）有限公司;上海东方娱乐传媒集团有限公司;北京中联传动影视文化有限公司;山东嘉博文化发展有限公司;上海最世文化发展有限公司;和力辰光国际文化传媒（北京）有限公司;,郭敬明;,
爱情/青春,29654.4,29660.020000,2015/1/22,小时代：青木时代,2013/8/8,小时代：青木时代,小时代：青木时代,王琳;姜潮;陈学冬;商侃;李悦铭;郭碧婷;凤小岳;柯震东;丁巧唯;郭采洁;杜天皓;,乐视影业（北京）有限公司;深圳大盛国际传媒有限公司;,上海天娱传媒有限公司;乐视影业（北京）有限公司;大盛国际传媒（北京）有限公司;深圳大盛国际传媒有限公司;群星瑞智艺能有限公司;麦颂影视投资（上海）有限公司;欢瑞世纪影视传媒股份有限公司;安迈进国际影业股份有限公司;可米必富影视文化（北京）有限公司;北京紫禁城影业有限责任公司;和力辰光国际文化传媒（北京）有限公司;,郭敬明;,
动画/冒险,449.3,448.270000,2015/6/20,小猪班纳大电影之梦想大“帽”险,2015/6/27,小猪班纳大电影之梦想大“帽”险,小猪班纳大电影之梦想大“帽”险,李正翔;王燕华;游军;胡谦;周南飞;罗玉婷;范楚绒;蒋可;刘北辰;李晔;符冲;,上海善喜影视传媒有限公司;上海尚世影业有限公司;,上海善喜影视传媒有限公司;合一网络科技（北京）有限公司;浙江环泰文化传播有限公司;广东小猪班纳服饰股份有限公司;,翁朝晖;张明;,
,,,,,,,小白杨,,,北京神帆远航广告有限公司;,,
喜剧/家庭/儿童,105.4,105.300000,2013/8/15,小神来了,2013/8/15,小神来了,小神来了,柳岩;张一山;钱枫;邱启明;,华夏电影发行有限责任公司;,江阴市天普文化传播有限公司;,杜鹏;,
动画/冒险/喜剧,5377.6,5365.810000,2015/7/14,小羊肖恩,2015/7/17,小羊肖恩,小羊肖恩,欧米德·吉亚李利;贾斯汀·弗莱彻;约翰·斯帕克斯;安迪·尼曼;尼克·帕克;,,阿德曼动画公司;Anton Capital Entertainment (ACE) ;,马克·伯顿;理查德·斯塔扎克;,
动画/冒险,110.7,110.300000,2016/5/27,小蚂蚁之环球大冒险,2016/5/27,小蚂蚁之环球大冒险,小蚂蚁之环球大冒险,李晶;毛毛;刘沛;泽飞;胡严彦;戴逸;蔡丹;张金玲;李明;,广州海力动漫文化发展有限公司;深圳市前海小蚂蚁文化传媒有限公司;广州立兴文化传媒有限公司;广州佳码影视传媒有限公司;中国电影集团公司;,广东珠影影视制作有限公司;广州海力动漫文化发展有限公司;深圳市前海小蚂蚁文化传媒有限公司;广州文铭广告有限公司;广州立兴文化传媒有限公司;广州蜂锋文化传播有限公司;,孟文龙;管霄超;汤华宝;刘沛;,
爱情/历史/古装,8.8,8.690000,2015/8/7,小西天狄道传奇,2015/8/7,小西天狄道传奇,小西天狄道传奇,乌日根;吴克刚;夏晴;陈思娜;董丹君;唐萍;李晓文;朱航;杜少杰;,北京创世星国际影视文化有限公司;宇际星海传媒;,兰州电影制片厂;北京合力桨影视文化传播有限责任公司;天润文化产业有限公司;,张忠;,
爱情,3.5,3.480000,2016/4/8,小角色,2016/4/8,小角色,小角色,张稷轩;赵圆圆;史磊;陈昊明;,,北京一品映画影视文化有限公司;,柯威;,
动画/喜剧,7868,7861.730000,2015/11/22,小门神,2016/1/1,小门神,小门神,白客;毕啸岚;于心怡;高晓松;叫兽易小星;季冠霖;,北京中联华盟文化传媒投资有限公司;阿里巴巴影业集团有限公司;中国电影集团公司;,阿里巴巴（杭州）文化创意有限公司;北京中联华盟文化传媒投资有限公司;上海格瓦商务信息咨询有限公司;北京百度网讯科技有限公司;上海腾讯企鹅影业文化传播有限公司;追光人动画设计（北京）有限公司;百度在线网络技术（北京）有限公司;,王微;,
动作/冒险,2848.8,2830.450000,2015/10/22,小飞侠：幻梦启航,2015/10/22,小飞侠：幻梦启航,小飞侠：幻梦启航,休·杰克曼;朱利安·西格尔;凯西·伯克;侬索·阿诺斯;鲁妮·玛拉;阿代尔·阿塔;莱维·米勒;卡拉·迪瓦伊;加内特·赫德兰;布隆森·韦伯;奥利弗·佩恩;阿曼达·塞弗里德;,华夏电影发行有限责任公司;,Berlanti Productions ;,乔·赖特;,
,,52.750000,2016/9/2,小魔仙之黑魔法来袭,,,小魔仙之黑魔法来袭,吴恙;陈旭;张超;张净桐;,华夏电影发行有限责任公司;北京影时空文化传媒有限公司;浙江宁王天成影业有限公司;,浙江泰皇影视文化有限公司;杭州领星影视文化有限公司;深圳前海财富动力影视基金管理有限公司;杭州金康银电子工程有限公司;,方晓罡;,
爱情,105.1,104.800000,2012/12/31,小鱼吃大鱼,2012/12/7,小鱼吃大鱼,小鱼吃大鱼,孔维;宋宁;齐溪;白凯南;王毅;邓天晴;郭京飞;,万达影视传媒有限公司;,天津北方电影集团;荷意影业发展（天津）有限公司;万程影业制作有限公司;天津津源影视有限责任公司;,娄烨;査传谊;,
动画/喜剧/家庭,43575.2,43475.240000,2015/9/12,小黄人大眼萌,2015/9/13,小黄人大眼萌,小黄人大眼萌,真田广之;罗里·艾伦;彼得·塞拉菲诺威茨;桑德拉·布洛克;皮艾尔·柯芬;迈克尔·基顿;史蒂夫·库根;凯尔·巴尔达;珍妮弗·桑德斯;安迪·尼曼;杰弗里·拉什;凯蒂·米克松;卡洛斯·阿拉兹拉奎;丹尼·曼;艾娃·阿卡丝;史蒂夫·卡瑞尔;乔·哈姆;阿丽森·詹尼;比尔·法默;米凯·麦高万;约翰·卡西尔;杰斯·哈梅尔;布莱恩t·德莱尼;,Toho-Towa ;华夏电影发行有限责任公司;环球影业公司;,,皮艾尔·柯芬;凯尔·巴尔达;,
剧情,53.5,52.240000,2015/6/22,少女哪吒,2015/7/11,少女哪吒,少女哪吒,陈瑾;李浩菲;辛鹏;李欢;李嘉琪;,鑫岳影业;,合一影业有限公司;北京凤凰联动影视文化传播有限公司;维格文化;北京必合必达文化传播有限公司;北京恩臣投资管理有限公司;北京光影灵动文化传播有限公司;上海华大影业有限公司;,李霄峰;,
惊悚,258.8,258.280000,2013/11/10,少女灵异日记,2013/11/11,少女灵异日记,少女灵异日记,周野芒;冯波;韩一菲;伍麟凯;路晨;伍冠峯;,北京橙天嘉禾影视制作有限公司;,北京电影学院青年电影制片厂;上海华瀚捷晟影视投资有限公司;迦南天成广告（北京）有限公司;,许斌;,
,,,,,,,少年侯德榜,春怡和;谭笑;刘增辉;,,北京海晏和清影视文化有限公司;,陈静;,
剧情,0,,,,2015/9/17,少年圆瑛,少年圆瑛,,,福州华文影视传媒有限公司;,,
动画,2.5,2.380000,2013/8/27,少年岳飞,2013/8/27,少年岳飞,少年岳飞,,,济南电视台;济南海水科技有限公司;,谢绍亮;,
,,134.500000,2013/8/1,少年岳飞传奇,,,少年岳飞传奇,李杨;周显欣;童自荣;鞠萍;程玉珠;刘风;胡歌;,上海电影股份有限公司影视发行分公司;,上海电影制片厂;深圳市普腾人文化投资有限公司;,蔡明钦;,
动画/儿童,154.3,154.840000,2016/7/16,少年师爷之大禹宝藏,2016/7/22,少年师爷之大禹宝藏,少年师爷之大禹宝藏,施野;苏越越;钱贯;丁丁;,北京锋尚锐志传媒有限公司;,浙江特立宙动画影视有限公司;绍兴广播电视传媒集团;,肖智慧;陈凌超;,
动作,1.7,0.880000,2015/9/3,少年杨靖宇,2015/9/3,少年杨靖宇,少年杨靖宇,,,河南省银都影视制作有限公司;,,
剧情,10.3,10.310000,2013/4/22,少年林祥谦,2013/6/4,少年林祥谦,少年林祥谦,蓝天;,,北京海晏和清影视文化有限公司;,齐为民;,
动画/冒险/儿童,85.4,85.160000,2015/4/25,少年毛泽东,2015/4/30,少年毛泽东,少年毛泽东,,北京基点影视文化传媒有限公司;湖南楚人传媒有限公司;,湖南文远国际文化传播有限公司;湖南辉宏置业有限公司;求是影视中心;湖南华人时代文化传播有限公司;湖南大众传媒职业技术学院;珺影映画工作室;,雷珺麟;,
灾难/剧情/冒险,57290,57252.950000,2013/2/4,少年派的奇幻漂流,2012/11/22,少年派的奇幻漂流,少年派的奇幻漂流,伊尔凡·可汗;托比·马奎尔;,20th Century Fox ;华夏电影发行有限责任公司;Fox 2000 Pictures ;Twentieth Century Fox C.I.S. ;Forumcinemas ;,,李安;,
喜剧/青春,5068.3,5062.780000,2015/6/14,少年班,2015/6/19,少年班,少年班,孙红雷;赵立新;周冬雨;王栎鑫;董子健;王森;柳希龙;夏天;李佳奇;,华谊兄弟传媒股份有限公司;工夫影业股份有限公司;北京微影时代科技有限公司;,华谊兄弟传媒股份有限公司;合一影业有限公司;深圳市腾讯视频文化传播有限公司;北京摩天轮文化传媒有限公司;工夫影业股份有限公司;北京微影时代科技有限公司;群像文化传媒有限公司;,肖洋;,
动作/古装/武侠/悬疑,0,,,,2015/1/12,少林寺探案传奇之催命符,少林寺探案传奇之催命符,,,河南电影制片厂;北京中广星媒影视文化有限公司;,,
,,,,,,,就是闹着玩的,李易祥;王彤;于谦;贾玲;岳云鹏;杨青倩;于根艺;白军选;曹随风;范军;,大地时代电影文化传播(北京)有限公司;,河南电影制片厂;河南文化影视集团有限公司;北京无戏天下国际文化传媒有限公司;,卢卫国;,
动作/科幻,4703.4,4698.950000,2015/5/25,屠魔战士,2015/5/26,屠魔战士,屠魔战士,艾伦·艾克哈特;比尔·奈伊;米兰达·奥图;阿曼达·戴尔;伊冯娜·斯特拉霍夫斯基;戈兰·克鲁特;布鲁斯·斯宾斯;杰·科特尼;丹尼兹·阿克丹尼兹;克里斯·彭;凯文·纪留克斯;迪索·拉莫斯;凯特琳·斯塔西;阿登·杨;,华夏电影发行有限责任公司;,狮门影业公司;Lakeshore Entertainment ;Hopscotch Features ;,斯图尔特·比蒂;,
纪实,1,,,,2015/5/27,山丹丹花儿开,山丹丹花儿开,,,北京国林卫士文化传媒有限公司;东莞市倚天文化传播有限公司;,,
剧情,0,,,,2015/7/29,山娃,山娃,,,邯郸市天成影视制作有限公司;,,
剧情/戏曲,0.4,,,,2015/7/10,山村母亲（戏曲）,山村母亲（戏曲）,景雪变;,,,朱赵伟;,
剧情,3221.5,3221.950000,2015/10/30,山河故人,2015/10/30,山河故人,山河故人,张译;赵涛;董子健;张艾嘉;,天津猫眼文化传媒有限公司;四海电影发行联盟;,上海电影（集团）有限公司;北京西河星汇影业有限公司;北京润锦投资有限公司;北野武工作室;,贾樟柯;,
剧情/青春,11.2,10.990000,2016/6/17,山花烂漫时,2016/6/17,山花烂漫时,山花烂漫时,陈姗姗;马子晶;赵芙丽;,爱微笑文化传媒（北京）有限公司;北京猎海影视有限公司;,爱微笑文化传媒（北京）有限公司;北京和颂投资有限公司;,纪明;,
剧情,26.6,26.600000,2016/5/27,山那边有匹马,2016/5/27,山那边有匹马,山那边有匹马,黄璐;韦再忠;,北京十月天文化传媒股份有限公司;,独山县人民政府;黔南报业文化传媒有限责任公司;三都水自治县人民政府;北京十月天文化传媒股份有限公司;,白海滨;,hong gao;qiangye li;rongjiang li;xibo yuan;
剧情,4.2,4.140000,2015/5/12,山间传来牛铃声,2015/3/15,山间传来牛铃声,山间传来牛铃声,,,重庆昌和世纪影业有限公司;,,
,,,,,,,岁岁清明,安峰;盛翔;韩桢初;钱佩怡;张雯;王永春;,华夏电影发行有限责任公司;,华夏电影发行有限责任公司;杭州诗情画意文化传媒有限公司;,肖风;,
剧情,35.5,35.470000,2013/4/19,岁月无声,2012/10/12,岁月无声,岁月无声,甘薇;张雪迎;马德林;范植伟;蒙亭宜;孙一理;彭冠英;马思纯;,英皇电影发行（北京）有限公司;,百胜年代文化传播（北京）有限公司;,周旭;,
喜剧,3.9,3.790000,2016/8/12,岛囧,2016/8/12,岛囧,岛囧,王子元;徐香颖;郭剑;金长亮;张灵彦;张小冉;刘宗伟;张轶祺;李渺然;李天涯;张洛晨;刘宇珽;,北京瑞博阳光文化传播有限公司;ifg星图传媒;,由甘肃大河传媒有限公司;苏州广播电视总台;苏州秀麦文化传播有限公司;甘肃大河传媒有限公司;,王子元;,何伟;夏欣才;胥毛毛;孙欣;谭坦;
,,,,,,,左利军,邵峰;刘雅瑟;,华夏电影发行有限责任公司;,北京元木文化传媒有限公司;北京京艺达文化传播有限公司;,丁荫楠;丁震;,
爱情/青春,48521.5,48521.900000,2015/4/22,左耳,2015/4/24,左耳,左耳,谢娜;成泰燊;关晓彤;杨洋;包文婧;欧豪;段博文;胡夏;蒋雯丽;陈都灵;马思纯;,华夏电影发行有限责任公司;山南光线影业有限公司;,北京光线影业有限公司;山南光线影业有限公司;江苏译林影视文化传媒有限公司;上海学禾文化传媒有限公司;,苏有朋;,
科幻/冒险,5415.7,5407.460000,2013/3/24,巨人捕手杰克,2013/3/25,巨人捕手杰克,巨人捕手杰克,比尔·奈伊;伊恩·麦柯肖恩;本·丹尼尔斯;埃迪·马森;艾文·布莱纳;伊万·麦克格雷格;沃维克·戴维斯;尼古拉斯·霍尔特;斯坦利·图齐;彼得·艾略特;丹尼尔·莱派恩;约翰·卡西尔;拉尔夫·布朗;,Warner Bros. ;华夏电影发行有限责任公司;华纳家庭娱乐公司;Columbia TriStar Warner Filmes de Portugal ;,新线电影公司;传奇影业;,布莱恩·辛格;,
,,,,,,,巨额交易,夏凡;乔任梁;黄玲;童瑶;叶大鹰;巩新亮;何铁红;杜汶泽;许志安;蓝正龙;韩彩英;立威廉;胡淑芬;英壮;,乐视影业（北京）有限公司;北京盛世新影影视发行有限公司;,北京新影联影业有限责任公司;北京广电影视传媒有限公司;乐视影业（北京）有限公司;北京大都新源影视文化有限公司;,马俪文;,
魔幻/冒险/儿童,5177.2,5174.980000,2013/1/29,巴啦啦小魔仙,2013/1/31,巴啦啦小魔仙,巴啦啦小魔仙,王蕙;袁奇峰;周娇;曾挚;唐梦娅;廖景萱;梁慧芸;黄安仪;孙圳;孙睿;刘美含;,卡通先生影业有限公司;,广东奥飞动漫文化股份有限公司;上海炫动传播股份有限公司;卡通先生影业有限公司;湖南电视台金鹰卡通卫视;广东电视台;北京电视台;浙江电视台少儿频道;广东电视台卫视嘉佳卡通卫视;,李欣;叶凯;,
魔幻/冒险/儿童,1915.8,1915.090000,2014/1/18,巴啦啦小魔仙之魔法的考验,2014/1/23,巴啦啦小魔仙之魔法的考验,巴啦啦小魔仙之魔法的考验,赵今麦;王慧;崔倓;杨心仪;香奈儿;刘黛希;陈雨薇;徐可;,北京光线影业有限公司;,广州奥飞文化传播有限公司;,李欣;刘浩;于人;,
魔幻/儿童/冒险,3828.3,3801.810000,2015/9/20,巴啦啦小魔仙之魔箭公主,2015/10/1,巴啦啦小魔仙之魔箭公主,巴啦啦小魔仙之魔箭公主,赵今麦;刘黛希;香奈儿·辛普森;赵粤;戴萌;,奥飞影业投资（北京）有限公司;大银幕(北京)电影发行控股有限公司;奥飞影业（上海）有限公司;,奥飞影业投资（北京）有限公司;北京卡酷动画卫视;大银幕(北京)电影发行控股有限公司;奥飞影业（上海）有限公司;,陈诚;,
,730.92,749.230000,2016/7/19,巴霍巴利王：开端,2016/7/22,巴霍巴利王：开端,巴霍巴利王：开端,帕拉巴斯;帕拉巴斯;特曼娜·芭蒂亚;特曼娜·芭蒂亚;纳赛尔;纳赛尔;安努舒卡·谢蒂;安努舒卡·谢蒂;拉纳·达格巴帝;拉纳·达格巴帝;挲塞亚拉杰;挲塞亚拉杰;拉米雅·克利须那;拉米雅·克利须那;,E Stars Films ;E Stars Films ;华夏电影发行有限责任公司;华夏电影发行有限责任公司;Twin Co. Ltd. ;Twin Co. Ltd. ;Splendid Film ;Splendid Film ;Sun Distribution ;Sun Distribution ;Circuito Cinema ;Circuito Cinema ;MVP Pictures ;MVP Pictures ;Entermode ;Entermode ;Ayngaran Video ;Ayn,Arka Mediaworks ;Arka Mediaworks ;印度阿卡媒体公司;印度阿卡媒体公司;,S.S. Rajamouli ;S.S. Rajamouli ;s·s·拉贾穆里;s·s·拉贾穆里;,Prasad Devineni ;Prasad Devineni ;Natarajan Ramji ;Natarajan Ramji ;Iliya Sotirov ;Iliya Sotirov ;Shobu Yarlagadda ;Shobu Yarlagadda ;Valli Keeravaani ;Valli Keeravaani ;
爱情/喜剧,1792.3,1790.760000,2015/7/16,巴黎假期,2015/7/31,巴黎假期,巴黎假期,胡静;刘梓妍;雷宇扬;古天乐;陈友;吴嘉龙;陈家乐;卫诗雅;郭采洁;方中信;徐正曦;文咏珊;,合一影业有限公司;寰宇纵横世纪电影发行（北京）有限公司;大银幕(北京)电影发行控股有限公司;,寰宇娱乐有限公司;合一影业有限公司;广州英明文化传播有限公司;广东奥飞动漫文化股份有限公司;太阳娱乐文化有限公司;北京剧魔影业投资管理有限公司;保利影业投资有限公司;,阮世生;,
,,1428.370000,2016/9/19,巴黎危机,,,巴黎危机,豪尔赫·莱昂马丁内斯;伊德瑞斯·艾尔巴;理查德·麦登;托尼·保罗·韦斯特;凯利·蕾莉;阿黛尔·艾克萨勒霍;夏洛特·莱本;何塞·加西亚;艾瑞克·艾伯纳尼;亚历克斯·马丁;,华夏电影发行有限责任公司;焦点电影公司;Shaw Organisation ;Mongkol Major ;Axinite Digicinema ;Dutch FilmWorks (DFW) B.V. ;Kinepolis Film Distribution ;Esen Entertainment ;中国电影集团公司;studio canal;,TF1 Films Productions ;Vendome Pictures ;法国第4电视台;Anton Capital Entertainment (ACE) ;Anonymous Content ;TF1 ;Amazon Prime Instant Video ;法国映欧嘉纳影业公司;英国安东资本娱乐公司;studio canal;,詹姆斯·瓦特金斯;,巴德·多罗斯;fabrice gianfermi;史蒂夫·高林;david kanter;philippe rousselet;olivier courson;michael dreyer;ron halpern;dan macrae;guy stodel;
,,2114.450000,2013/9/9,巴黎宝贝,,,巴黎宝贝,方青卓;邓超;程前;于越;刘宸希;伊能静;珍·玛奇;克莱曼斯·圣-皮瑞;程六一;尚-巴堤·莫里耶;,华夏电影发行有限责任公司;,华夏电影发行有限责任公司;北京海润影业有限公司;北京德信投资管理公司;北京紫禁城影业有限责任公司;,王菁;,
剧情,5.1,5.410000,2016/5/17,布基兰,2016/4/19,布基兰,布基兰,刘兴盛;娜仁其目格;,金亿乾坤电影发行有限公司;,中国电影资料馆;内蒙古电影集团有限责任公司;尔塞纳影视文化（北京）有限公司;西部科创实业有限公司;,安兴伟;,
动作/武侠,5478.4,5469.620000,2015/12/4,师父,2015/12/10,师父,师父,宋佳;黄觉;廖凡;宋洋;张傲月;麦迪娜买买提;金士杰;蒋雯丽;,华夏电影发行有限责任公司;北京剧角映画文化传媒有限公司;剧麦（天津）电影策划有限公司;北京微影时代科技有限公司;春秋永乐影视文化投资（北京）有限公司;,北京剧角映画文化传媒有限公司;合一影业有限公司;千和影业（北京）有限公司;北京微影时代科技有限公司;无锡杰翱影视文化传媒有限公司;北京爱之甘醇文化艺术有限公司;富能投资有限公司;千和之源（北京）资本管理有限公司;北京世纪伙伴文化传媒;,徐皓峰;,
