马晓晴,1.5600262489128922,0
凌峰,1.5600262489128922,0
黄翠如,1.5624118329497272,0
黄淑仪,1.5624118329497272,0
陈思娜,1.5684364144168852,0
崔健,1.5718252490408289,0
沈梦辰,1.5718252490408289,0
计美臣,1.5718252490408289,0
海涛妈,1.5718252490408289,0
许媛媛,1.5776066773625352,0
王静,1.5776066773625352,0
叶祖新,1.5787537844264343,0
王岗岗,1.5787537844264343,0
傅煜轩琪,1.5787537844264343,0
满昱彤,1.5787537844264343,0
宋允皓,1.5798978696031036,0
宋禹,1.581038948772167,0
刁成禹,1.5833121519830775,0
马静怡,1.585573518622731,0
崔准硕,1.585573518622731,0
叶方,1.5882717068423289,0
王祺,1.5882717068423289,0
石峯,1.5889436427400148,0
李雪晶,1.5889436427400148,0
罗刚,1.5889436427400148,0
张烜赫,1.5922878159521305,0
刘继勋,1.5922878159521305,0
刘奕,1.5922878159521305,0
韩雯雯,1.5978048424042928,0
张龄心,1.5978048424042928,0
陈嫣嫣,1.5978048424042928,0
崔建宇,1.5978048424042928,0
齐士龙,1.5978048424042928,0
气壳,1.5978048424042928,0
李洪涛,1.5988998870638829,0
张佳宁,1.5988998870638829,0
刘帅良,1.5988998870638829,0
杨冬,1.5988998870638829,0
何赛飞,1.5988998870638829,0
马德华,1.5988998870638829,0
苏晴,1.5988998870638829,0
天悦,1.604334073102911,0
马恩然,1.605412798153051,0
刘琳,1.605412798153051,0
谢昀杉,1.605412798153051,0
王伯昭,1.605412798153051,0
孔祥玉,1.605412798153051,0
黑妹,1.606488850442648,0
潘晓婷,1.606488850442648,0
温尚翊,1.606488850442648,0
姚安琪,1.606488850442648,0
陈松勇,1.606488850442648,0
刘以豪,1.606488850442648,0
王识贤,1.606488850442648,0
唐爱国,1.607562243183588,0
辛凯,1.607562243183588,0
阿速,1.607562243183588,0
小么哥,1.607562243183588,0
田昊,1.607562243183588,0
魏婷婷,1.607562243183588,0
杨蕊,1.607562243183588,0
肖雨雨,1.607562243183588,0
李昊臻,1.607562243183588,0
李权霖,1.6171052305023779,0
柳政越,1.6171052305023779,0
吴谢枫,1.6171052305023779,0
潘翎嘉,1.6171052305023779,0
祝磊,1.6171052305023779,0
付美玲,1.6171052305023779,0
韩风,1.6171052305023779,0
邱林,1.6171052305023779,0
曲少石,1.6181527333785193,0
刘金,1.6181527333785193,0
刘著,1.6181527333785193,0
赵洪纪,1.6181527333785193,0
曹蕾,1.6181527333785193,0
王昌,1.6181527333785193,0
李昕芮,1.6181527333785193,0
陈锐,1.630529571426824,0
赵晨妍,1.630529571426824,0
宋智孝,1.630529571426824,0
万里,1.630529571426824,0
李东瀚,1.630529571426824,0
多亮,1.630529571426824,0
刘锡贤,1.630529571426824,0
吴琼,1.6455205149058738,0
黄科源,1.6455205149058738,0
大兵,1.6455205149058738,0
白波,1.6455205149058738,0
何云龙,1.6465017500316117,0
马晓晖,1.6465017500316117,0
陈青,1.6465017500316117,0
邱东江,1.6465017500316117,0
白帆,1.6465017500316117,0
艾东,1.6465017500316117,0
蒋竹青,1.6465017500316117,0
刘旭,1.6465017500316117,0
刘德凯,1.6465017500316117,0
王侃,1.6465017500316117,0
孙岩,1.6465017500316117,0
姬晨牧,1.6465017500316117,0
欧阳伦,1.6474807731736756,0
高英轩,1.6474807731736756,0
李志奇,1.6474807731736756,0
张诗盈,1.6474807731736756,0
陈长海,1.6504046698680315,0
郭晨,1.6523430550627145,0
李宁,1.6523430550627145,0
王飞鸿,1.6542728270977103,0
陈赋,1.6581068355063928,0
季纯伊,1.6581068355063928,0
季燕飞,1.6581068355063928,0
危燕,1.6581068355063928,0
马钰,1.6581068355063928,0
左夏初,1.6581068355063928,0
方涵,1.6581068355063928,0
唐少涵,1.6581068355063928,0
罗良健,1.6581068355063928,0
李进,1.6581068355063928,0
孟鹏,1.6600112212893308,0
曲桐雨,1.6600112212893308,0
邓宁,1.6600112212893308,0
李昊宇,1.6637951222194074,0
方从伊,1.6637951222194074,0
傅携,1.6637951222194074,0
昆凌,1.6637951222194074,0
李易霖,1.6637951222194074,0
孙菂,1.6637951222194074,0
张亚希,1.6637951222194074,0
陈市,1.6647359685187049,0
穆婷婷,1.66661156841903,0
肖旭,1.66661156841903,0
肯尼斯·崔,1.667826378950711,0
娜塔莉·多默尔,1.667826378950711,0
阿曼达·莱赫提,1.667826378950711,0
吉吉·菲尔德,1.667826378950711,0
本·厄特利,1.667826378950711,0
成琪,1.6684791029325854,0
王煜,1.6684791029325854,0
郭超,1.6684791029325854,0
高利虹,1.6720978579357173,0
何琳,1.6721902511882525,0
刘一煊,1.6721902511882525,0
罗立群,1.6721902511882525,0
彭鹏,1.6749529480485652,0
李亦捷,1.6749529480485652,0
侯彦西,1.6749529480485652,0
沈海蓉,1.6749529480485652,0
龙武,1.6767850304192053,0
滕飞,1.6840370374865195,0
江中华,1.6840370374865195,0
周文奕,1.6840370374865195,0
祁琪,1.6840370374865195,0
杨涛,1.6840370374865195,0
刘前程,1.6840370374865195,0
史力嘉,1.6849350826408895,0
蒋恺,1.686725621074542,0
俞灏明,1.686725621074542,0
隋咏良,1.686725621074542,0
安贞京,1.686725621074542,0
刘超,1.6885088076565211,0
袁晓超,1.6902847025126295,0
肖红,1.6902847025126295,0
谭赫,1.6902847025126295,0
钟伟强,1.6920533650340805,0
马可,1.6929350025311376,0
刁海明,1.6929350025311376,0
李梅可,1.701654317325748,0
马艳丽,1.7085058809552367,0
李璐茜,1.7085058809552367,0
夏华,1.7085058809552367,0
水皮,1.7085058809552367,0
