安泽豪,2.3451972319299794,0
胡明,2.3476422047324266,0
刘俐儿,2.349122047476353,0
时诗,2.3493163887701063,0
刘静怡,2.3496659840966294,0
杜雨辰,2.3496659840966294,0
尹贵勇,2.3496659840966294,0
韩轩桐,2.3496659840966294,0
王湘平,2.3498794872316275,0
李小嘉,2.3498794872316275,0
岳菁蔚,2.3498794872316275,0
宋哲民,2.3498794872316275,0
王永光,2.3498794872316275,0
杨珊珊,2.3498794872316275,0
宋谷,2.3498794872316275,0
宋晓英,2.3516417261935216,0
闫硕,2.353127286608135,0
姚星竹,2.353127286608135,0
张艺辰,2.353127286608135,0
牟星,2.353127286608135,0
王茂蕾,2.353127286608135,0
刘思佑,2.353127286608135,0
苏永康,2.3543197699914518,0
钱枫,2.3554323624705487,0
刘一辰,2.357801490502868,0
林强,2.3617467179758966,0
黎筱濛,2.3617467179758966,0
高军,2.362972287692067,0
刘柏南,2.365338202346941,0
李耀景,2.365338202346941,0
姜怡伊,2.365338202346941,0
陈伟栋,2.365338202346941,0
王岗,2.365338202346941,0
郑强,2.365338202346941,0
卢蒽洁,2.365338202346941,0
徐惠雯,2.3674677421179733,0
张亚茜,2.3674677421179733,0
陆嘉浩,2.3674677421179733,0
刘芷汐,2.3674677421179733,0
朱智勋,2.3674677421179733,0
周野芒,2.3679705810433935,0
伍麟凯,2.3679705810433935,0
路晨,2.3679705810433935,0
伍冠峯,2.3679705810433935,0
詹姆斯·卡梅隆,2.3681380647235466,0
保罗·亨利,2.3681380647235466,0
弗兰克·洛蒂托,2.3681380647235466,0
拉克兰·伍兹,2.3681380647235466,0
袁百梓卉,2.3685471975676564,0
钮蔚淇,2.3685471975676564,0
叶勇,2.3685471975676564,0
高翔,2.3685471975676564,0
张檬,2.3688073542972985,0
敖犬,2.3694385154421425,0
黄立成,2.3694385154421425,0
骆炫铭,2.3694385154421425,0
陈庭萱,2.3694385154421425,0
邱彦翔,2.3694385154421425,0
王同辉,2.37489491856698,0
佟磊,2.37489491856698,0
刘云天,2.37489491856698,0
刘宪华,2.3823773034681137,0
teoh kah yong,2.3823773034681137,0
亚历山大·威特斯,2.3823773034681137,0
鲍比·李,2.3823773034681137,0
源利华,2.3823773034681137,0
潘婕,2.383042999305743,0
温海波,2.3842637857228026,0
姜寒,2.3842637857228026,0
白羽,2.3842637857228026,0
陈维涵,2.3842637857228026,0
余思潞,2.3848728944929207,0
隋抒洋,2.3848728944929207,0
武艺,2.393908473148264,0
贺贤威,2.393908473148264,0
段黄巍,2.393908473148264,0
韩一菲,2.3986863535081926,0
胡蓉蓉,2.3987557157733677,0
田玲,2.3987557157733677,0
刘嘉,2.3987557157733677,0
商秉驰,2.3987557157733677,0
杨梓嫣,2.401176442169203,0
马浚伟,2.401176442169203,0
川岛茉树代,2.401176442169203,0
程小龙,2.401176442169203,0
秦子越,2.4024333462193117,0
刘思博,2.4024333462193117,0
孙瀚文,2.4024333462193117,0
杜婕,2.4024333462193117,0
魏俊杰,2.4024333462193117,0
姜欣雨,2.4024333462193117,0
王千航,2.4065401804339546,0
何伟,2.408731661082624,0
马丁·唐文,4.778160949518766,1
林心如,4.779851221872407,1
杰森·莫玛,4.7806266097855525,1
周采芹,4.781067855836379,1
丹尼尔·雷德克里夫,4.781067855836379,1
丽兹·卡潘,4.781067855836379,1
卡尔·麦克米兰,4.781067855836379,1
桑娜·莱瑟,4.781067855836379,1
亨利·劳埃德-休斯,4.781067855836379,1
成泰燊,4.781945274153358,1
伍德·哈里斯,4.782022975517335,1
劳伦·科汉,4.783183754256547,1
林志玲,4.785478110582174,1
杰基·厄尔·哈利,4.786590234922061,1
豪尔赫·莱昂马丁内斯,4.786881123415472,1
杰斯·哈梅尔,4.787089004541988,1
安娜·帕奎因,4.787610645012719,1
艾伦·佩基,4.787610645012719,1
波波·斯图尔特,4.787610645012719,1
肖恩·阿什莫,4.787610645012719,1
李诚儒,4.788075277851956,1
李咏,4.788075277851956,1
宋丹丹,4.788324448616799,1
曹炳琨,4.788329963695419,1
爱德华·j·克莱尔,4.788345518668036,1
苗圃,4.788429576583848,1
史蒂夫·卡瑞尔,4.789348344765513,1
杰夫·丹尼尔斯,4.790206111019823,1
莫文蔚,4.791657531926226,1
凯特·玛拉,4.791884249282079,1
李沁,4.791982769899535,1
梁天,4.7920378054963075,1
张驰,4.793429812523435,1
杰弗里·迪恩·摩根,4.796419874514033,1
周笔畅,4.797322118589656,1
张国柱,4.797322118589656,1
约翰·雷吉扎莫,4.797974995914091,1
奇克·盖瑞,4.7984076072978405,1
凯特·戴琳斯,4.798505557189278,1
科鲁姆·费奥瑞,4.79864926453852,1
刘校妤,4.7997423960907835,1
比尔·马赫,4.800179443651014,1
肖恩·托布,4.800179443651014,1
乔恩·费儒,4.800179443651014,1
威廉姆·赛德勒,4.800179443651014,1
马克·库柏,4.800179443651014,1
林登·阿施拜,4.800179443651014,1
萨拉·贝克,4.800179443651014,1
曼米·韦斯特,4.800179443651014,1
安亚崔恩克亚,4.800179443651014,1
罗伊·麦克凯里,4.800179443651014,1
罗根·班尼特,4.800179443651014,1
劳拉·艾弗瑞,4.800179443651014,1
卡洛琳·弗兰德,4.800179443651014,1
史蒂夫·欧内斯特,4.800179443651014,1
莎奇拉·布洛凯特,4.800179443651014,1
布雷顿·唐纳文,4.800179443651014,1
克里斯·高索,4.800179443651014,1
迪恩·艾伦·琼斯,4.800179443651014,1
查德·库尔茨,4.800179443651014,1
坦纳·拉格斯卡,4.800179443651014,1
凯斯·米德尔布鲁克,4.800179443651014,1
