,,241.29,2013/3/11,劳拉的星星在中国,,,劳拉的星星在中国,连凯;,上海电影股份有限公司影视发行分公司,上海电视传媒有限公司,蒂洛·格拉夫·罗瑟科什;,
,,,,,2016/8/12,勇士之门,勇士之门,倪妮,法国欧罗巴电影公司,法国欧罗巴电影公司,马蒂亚斯·霍恩;,吕克·贝松
,,,,,,,勇敢传说,朱丽·沃特斯,华夏电影发行有限责任公司;,,马克·安德鲁斯,
剧情/喜剧,9.2,9.14,2016/8/21,勿忘初心,2016/8/25,勿忘初心,勿忘初心,蒲巴甲,北京虹合品尚文化传媒有限公司;,北京飞天唐自头影视文化发展有限公司;,尹哲;,
,,,,,,,包裹,,,云南金洋影视文化传媒有限公司;,,
爱情/青春,213,141.54,2014/12/12,匆匆那些年,2014/12/4,匆匆那些年,匆匆那些年,王一,,,金沙;,
爱情/青春,58849.3,59057.55,2014/11/27,匆匆那年,2014/12/5,匆匆那年,匆匆那年,陈赫,北京小马奔腾文化传媒股份有限公司,合一影业有限公司,张一白,
惊悚,668.3,667.96,2014/3/18,化妆师,2014/3/20,化妆师,化妆师,巩新亮,上海凯羿影视传播有限公司;,绍兴新锐传媒影视文化发展有限公司,午马;,
爱情,1905.2,,,,2015/3/6,北京·纽约,北京·纽约,刘烨,上海电影股份有限公司影视发行分公司,国家新闻出版广电总局电影卫星频道节目制作中心,李晓雨;,
爱情,0.4,3015.83,2015/12/11,北京时间,2015/12/11,北京时间,北京时间,刘威,枫海传媒,北京小马奔腾文化传媒股份有限公司,安战军;,
爱情,40553.1,40554.16,2014/2/10,北京爱情故事,2014/2/13,北京爱情故事,北京爱情故事,刘嘉玲,万达影视传媒有限公司;,北京电影学院青年电影制片厂,陈思诚;,
爱情/喜剧,51975,52023.57,2013/3/16,北京遇上西雅图,2013/3/21,北京遇上西雅图,北京遇上西雅图,刘仪伟,安乐（北京）电影发行有限公司,安乐影片有限公司,薛晓路;,
爱情/喜剧,78669.7,78667.7,2016/4/22,北京遇上西雅图之不二情书,2016/4/29,北京遇上西雅图之不二情书,北京遇上西雅图之不二情书,陆毅,安乐（北京）电影发行有限公司,安乐影片有限公司,薛晓路;,江志强
爱情/喜剧,246.7,246.27,2014/10/10,北回归线,2014/10/17,北回归线,北回归线,吴昕,北京航美影视文化有限公司;,青年电影制片厂,郭爽,
,,,,,,,北川重生,董勇,山东省电影公司;,山东省电影公司,孔笙;,
喜剧/青春/都市,333,332.7,2013/6/19,北漂鱼,2013/6/21,北漂鱼,北漂鱼,董成鹏,蘭发行团队;,北京艾美斯特影视文化有限公司,余治林;,
,,,,,,,北角,钟淑慧,上海东锦文化传播有限公司,北京北角映画文化传播有限公司;,朱少宇;,
,,2766,2013/1/8,匹夫,,,匹夫,黄晓明,华夏电影发行有限责任公司,北京光线影业有限公司,杨树鹏;,
爱情/喜剧,58.3,58.32,2015/4/24,医缘,2014/11/5,医缘,医缘,,,上海电影（集团）电视剧制作有限公司,曹钟强;,
爱情,394.7,393.68,2015/10/31,十七岁,2015/10/30,十七岁,十七岁,应采灵,,大路视听制作有限公司;,周格泰;,
动画/喜剧,11981.9,14554.5,2014/12/26,十万个冷笑话,2014/12/31,十万个冷笑话,十万个冷笑话,阿杰,华夏电影发行有限责任公司,上海炫动传播股份有限公司,卢恒宇,
喜剧/悬疑,128.3,127.99,2015/4/16,十万伙急,2015/4/17,十万伙急,十万伙急,欧汉声,,拾万电影制作有限公司;,康康;,
剧情/犯罪,1396.9,1391.66,2015/5/3,十二公民,2015/5/15,十二公民,十二公民,王刚,蘭发行团队;,北京果实创想影视文化有限公司,徐昂;,
惊悚/悬疑,2004.6,2001.73,2013/1/27,十二星座离奇事件,2012/7/13,十二星座离奇事件,十二星座离奇事件,佟大为,乐视影业（北京）有限公司;,香港银都机构有限公司,盛志民;,
动作/冒险/喜剧,88113.4,88113.42,2012/12/31,十二生肖,2012/12/20,十二生肖,十二生肖,姜文,华谊兄弟传媒股份有限公司;,上海电影（集团）有限公司,成龙;,
动画,59.4,59.4,2014/10/3,十二生肖城市英雄,2014/10/3,十二生肖城市英雄,十二生肖城市英雄,苏倩云,北京瑞盛太合文化传媒有限公司,安徽电影集团（安徽电影制片厂）,葛海涛;,
,,224.98,2013/4/26,十五岁的笑脸,,,十五岁的笑脸,张山,华夏电影发行有限责任公司,青岛凤凰世纪传媒有限公司,王丹;,
爱情,4261.7,4261.55,2015/11/11,十月初五的月光,2015/11/20,十月初五的月光,十月初五的月光,薛家燕,爱奇艺影业（北京）有限公司;,香港银都机构有限公司,叶念琛;,
剧情,0.6,0.56,2016/6/21,十月阳春,2016/6/18,十月阳春,十月阳春,吴天齐,,,王昶昊;,
纪实/纪录片/运动,16.7,16.72,2013/12/7,千锤百炼,2013/12/20,千锤百炼,千锤百炼,叶新春,后窗放映;,中视远方（北京）文化传媒有限公司;,张侨勇;,
惊悚/恐怖,840.6,838.98,2015/6/25,午夜43路,2015/6/26,午夜43路,午夜43路,邵音音,华夏电影发行有限责任公司;,香港基金电影公司;,杜玉贞;,
,,922.48,2012/12/31,午夜凶梦,,,午夜凶梦,周显欣,上海华宇电影股份有限公司;,上海华宇电影股份有限公司,叶伟英;,
恐怖,104.1,104.17,2016/4/8,午夜寻访录,2016/4/8,午夜寻访录,午夜寻访录,胡可,禾木恩泽文化传媒(北京）有限公司,北京自由高度传媒广告有限公司;,刘天荣;,
惊悚,536.6,535.89,2013/1/20,午夜微博,2013/3/1,午夜微博,午夜微博,杜娟,海南传奇影业有限公司;,北京春秋时代文化有限公司,邓科;,
惊悚,679.1,678.41,2013/3/7,午夜火车,2013/3/8,午夜火车,午夜火车,李宗翰,,北京光线影业有限公司,张江南;,
,,1144.3,2014/6/17,半夜不要照镜子,,,半夜不要照镜子,周亚平,北京新影联影业有限责任公司,一九零五（北京）网络科技有限公司,牛朝阳;,
惊悚/恐怖,853.2,849.57,2015/10/31,半夜叫你别回头,2015/10/30,半夜叫你别回头,半夜叫你别回头,殷果儿,浙江东阳四月天影视文化有限公司;,浙江东阳四月天影视文化有限公司,陆诗雨;,
爱情,232.4,235.72,2016/3/25,半熟少女,2016/3/25,半熟少女,半熟少女,黄灿灿,北京亚细亚影视制作发行有限公司,禾木恩泽文化传媒(北京）有限公司,赵宇,
喜剧/爱情,4748.2,4735.55,2015/8/15,华丽上班族,2015/9/2,华丽上班族,华丽上班族,王紫逸,乐视影业（北京）有限公司;,香港寰亚电影有限公司,杜琪峰;,
,,,,,,,华丽之后,冼色丽,珠江影业传媒股份有限公司;,英皇电影有限公司,麦曦茵;,
,,9067.33,2014/11/8,单身男女,,,单身男女,林雪,美亚娱乐资讯集团有限公司,香港寰亚电影有限公司,杜琪峰;,
爱情/喜剧,19875,19874.71,2014/11/7,单身男女2,2014/11/11,单身男女2,单身男女2,林雪,华夏电影发行有限责任公司,香港寰亚电影有限公司,杜琪峰;,
战争,168.1,168.59,2016/6/23,南口1937,2016/6/23,南口1937,南口1937,孙看,华夏电影发行有限责任公司,中国电影家协会,朱丹;,
剧情,82,98.27,2013/1/5,南平红荔,2012/11/6,南平红荔,南平红荔,廖京生,华夏电影发行有限责任公司;,最高人民法院影视中心;,董玲;,
剧情,32.3,32.33,2012/12/31,南方大冰雪,2012/12/28,南方大冰雪,南方大冰雪,吴超,华夏电影发行有限责任公司;,华夏电影发行有限责任公司,龚应恬;,
战争/历史/主旋律,,27.31,2013/3/1,南泥湾,2013/3/1,南泥湾,南泥湾,彭丹,华夏电影发行有限责任公司;,国家新闻出版广电总局电影卫星频道节目制作中心,彭丹;,
喜剧/冒险/家庭,32304.4,32304.4,2014/12/29,博物馆奇妙夜3,2015/1/4,博物馆奇妙夜3,博物馆奇妙夜3,米基·鲁尼,华夏电影发行有限责任公司;,,肖恩·利维;,
动作/冒险,25624.6,25597.54,2016/2/2,卧虎藏龙：青冥宝剑,2016/2/19,卧虎藏龙：青冥宝剑,卧虎藏龙：青冥宝剑,吴育刚,五洲电影发行有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,袁和平;,
喜剧/悬疑,29.1,28.8,2014/9/5,卧龙岗,2014/10/17,卧龙岗,卧龙岗,林雪,北京传家宝影视传媒有限公司;,北京传家宝影视传媒有限公司,雪村;,
动作/武侠/古装,16728.54,16734.29,2016/8/8,危城,2016/8/12,危城,危城,吴京,华夏电影发行有限责任公司,寰宇娱乐有限公司,陈木胜;,
爱情,1.8,1.73,2013/1/23,危城之恋,2012/8/18,危城之恋,危城之恋,周帅,,国家新闻出版广电总局电影卫星频道节目制作中心;,郑大圣;,
,,,,,,,危情三日,伊丽莎白·班克斯,GAGA Communications ,国家新闻出版广电总局电影卫星频道节目制作中心,保罗·哈吉斯;,
动作/犯罪,102.2,102.6,2013/1/11,危情营救,2013/1/12,危情营救,危情营救,石兆琪,上海善喜影视传媒有限公司;,北京中元盛艺文化传媒有限公司,段国云;,
爱情/悬疑,6271.2,6230.99,2013/1/1,危险关系,2012/9/27,危险关系,危险关系,章子怡,华夏电影发行有限责任公司,华夏电影发行有限责任公司,许秦豪;,
喜剧/战争/动作,27277.8,27278.79,2013/3/24,厨子戏子痞子,2013/3/29,厨子戏子痞子,厨子戏子痞子,刘烨,,北京光线影业有限公司,管虎;,
,,168.03,2014/6/13,双人床条约,,,双人床条约,谢园,北京新影联影业有限责任公司,国家新闻出版广电总局电影卫星频道节目制作中心,吴卫东;,
,,2303.39,2013/3/3,双城计中计,,,双城计中计,熊乃瑾,蘭发行团队,北京天堂文化发展有限公司;,潘安子;,
,,,,,,,双截棍,黄习恒,,北京天星兄弟影视文化有限公司,陈春雷,
惊悚/悬疑,310.5,309.79,2015/8/14,双生灵,2015/8/21,双生灵,双生灵,刘佳佳,浙江艺能传媒股份有限公司,浙江艺能传媒股份有限公司,秦臻;,
,,,,,2016/9/2,双生记之误入总裁身,双生记之误入总裁身,,,,余斌,
,,,,,,,双重身份,伊莎贝拉·米珂,华夏电影发行有限责任公司;,四川腾龙影业有限公司;,丹尼斯·蒂姆斯特;,
动作/犯罪/冒险,566.8,776.79,2013/12/5,双雄,2013/12/6,双雄,双雄,彼得·穆兰,Momentum Pictures ,,埃兰·克里维;,
动作/反腐,9525,9580.66,2014/8/15,反贪风暴,2014/8/16,反贪风暴,反贪风暴,张坚庭,乐视影业（北京）有限公司;,香港银都机构有限公司,林德禄;,
,,20779.26,2016/9/13,反贪风暴2,2016/9/14,反贪风暴2,反贪风暴2,古天乐,华策影业（天津）有限公司;,香港天马电影出品有限公司,林德禄;,黄百鸣;
,,,,,,,反转星球,,福建恒业影业有限公司;,福建恒业影业有限公司;,李炼;,
喜剧,1104.4,1104.49,2016/6/21,发条城市,2016/7/8,发条城市,发条城市,王宁,北京聚合影联文化传媒有限公司,北京聚合影联文化传媒有限公司,江涛,
战争/犯罪/悬疑,7,,,,2015/12/8,受降前夕,受降前夕,黄精一,湖南潇影第二影业有限公司,湖南潇影第二影业有限公司,周琦,
,,96695.21,2013/10/6,变形金刚3,,,变形金刚3,约翰·特托罗,派拉蒙影业公司,派拉蒙影业公司,迈克尔·贝;,
科幻/动作/冒险,197756.5,197894.89,2014/6/24,变形金刚4：绝迹重生,2014/6/27,变形金刚4：绝迹重生,变形金刚4：绝迹重生,巫刚,华夏电影发行有限责任公司;,派拉蒙影业公司,迈克尔·贝;,
,,1266.63,2016/4/25,变节：潜罪犯,,,变节：潜罪犯,林雪,,,邱礼涛;,
,,,,,,,变身男女,姚笛,福建恒业影业有限公司,绍兴新锐传媒影视文化发展有限公司;,李旗;,
喜剧/动作/励志,238.7,237.75,2013/4/15,变身超人,2013/4/19,变身超人,变身超人,陈柏霖,,台北影业股份有限公司,张时霖;,
,,1308.2,2014/5/1,叛谍追击,,,叛谍追击,艾伦·艾克哈特,华夏电影发行有限责任公司;,,菲力浦·施托泽;,
爱情,92.3,92.05,2014/5/7,古堡之吻,2014/5/8,古堡之吻,古堡之吻,李小璐,四川峨影影视发行有限公司,四川凹凸文化传播有限公司;,田芬;,
,,,,,,,古宝奇缘,梁永军,,秦风影视广告（上海）有限公司;,徐捷;,
惊悚,363.1,362.96,2016/8/5,古曼,2016/8/5,古曼,古曼,吴艺璇,上海电影股份有限公司影视发行分公司,上海铭承影视制作有限公司,张江南;,郭东;
剧情/主旋律,107.2,111.65,2016/7/1,古田会议,2016/7/1,古田会议,古田会议,释小龙,华夏电影发行有限责任公司;,八一电影制片厂,谭晓明;,
惊悚,1063.4,1064.15,2013/9/5,古镇凶灵之巫咒缠身,2013/9/6,古镇凶灵之巫咒缠身,古镇凶灵之巫咒缠身,张兆北,深圳美迅嘉润影业投资有限公司;,深圳美迅嘉润影业投资有限公司,刘辉;,
爱情,2221.6,2221.54,2015/3/14,可爱的你,2015/3/20,可爱的你,可爱的你,马浴柯,珠江影业传媒股份有限公司,香港银都机构有限公司,关信辉;,
,,195.15,2015/4/9,台北飘雪,,,台北飘雪,童瑶,,三和娱乐国际有限公司,霍建起;,
动作/惊悚/冒险,3481,3475.53,2013/12/30,史前怪兽,2013/12/31,史前怪兽,史前怪兽,黄奕,,北京沃森影视文化交流有限公司,埃里克·斯泰尔斯;,
动画/喜剧/家庭/冒险,3668.1,3651.94,2015/11/4,史努比：花生大电影,2015/11/6,史努比：花生大电影,史努比：花生大电影,诺亚·施纳普,,蓝天工作室,史蒂夫·马蒂诺;,
动作/传记,77028.4,80217.51,2016/2/25,叶问3,2016/3/4,叶问3,叶问3,张晋,大银幕(北京)电影发行控股有限公司,香港天马电影出品有限公司,叶伟信;,
动作/传记,1113,1113.17,2013/3/21,叶问：终极一战,2013/3/22,叶问：终极一战,叶问：终极一战,黄奕,大地时代电影文化传播(北京)有限公司;,英皇电影有限公司,邱礼涛;,
,,1.49,2014/10/25,合欢树,,,合欢树,启航,,,陈奕铭;,
喜剧,1529.7,1529.62,2015/2/28,吉星高照2015,2015/3/1,吉星高照2015,吉星高照2015,余慕莲,北京东方画面影视文化有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,晴朗;,
动画/喜剧,30.1,30.1,2016/8/19,吉祥宝宝之我是食神,2016/8/19,吉祥宝宝之我是食神,吉祥宝宝之我是食神,江敏,北京合艺电影发行有限公司;,海霖动画制作有限公司,陈穗华,
爱情/喜剧,121,121.71,2016/3/9,同城邂逅,2016/3/11,同城邂逅,同城邂逅,张磊,上海凯羿影视传播有限公司;,上海凯羿影视传播有限公司,王凯,
爱情/青春,45574.1,45574.59,2014/4/16,同桌的妳,2014/4/25,同桌的妳,同桌的妳,石兆琪,北京聚合影联文化传媒有限公司,北京摩天轮文化传媒有限公司,郭帆;,
惊悚/悬疑/动作/惊秫,2257.7,2252.24,2013/4/26,同谋,2013/4/27,同谋,同谋,陈观泰,乐视影业（北京）有限公司;,寰宇娱乐有限公司,彭顺;,
,,2667.44,2013/2/26,名侦探柯南2011：沉默的15分钟,,,名侦探柯南2011：沉默的15分钟,松井菜樱子,,,山本泰一郎,
动画/侦探/悬疑,8161.1,8158.79,2015/10/23,名侦探柯南2015：业火的向日葵,2015/10/23,名侦探柯南2015：业火的向日葵,名侦探柯南2015：业火的向日葵,松井菜樱子,东宝株式会社;,东宝株式会社;,静野孔文;,
爱情/公路/文艺,62882.1,62887.54,2014/7/16,后会无期,2014/7/24,后会无期,后会无期,贾樟柯,华夏电影发行有限责任公司;,北京劳雷影业有限公司,韩寒;,
爱情/音乐/喜剧,,2.89,2014/12/31,向阳花开,2014/12/31,向阳花开,向阳花开,陈杨,北京拾月国际影视文化传媒有限公司;,深圳市唐嘉淇文化传播有限公司,刘宁;,
,,,,,2016/4/14,吓死宝宝了,吓死宝宝了,,,北京鸿水影业有限公司,鸿水;,
爱情/音乐,170.6,169.95,2013/12/12,听见下雨的声音,2013/12/13,听见下雨的声音,听见下雨的声音,释小龙,,学者国际多媒体股份有限公司,方文山;,
爱情/家庭,244,243.64,2015/6/25,听说,2015/6/26,听说,听说,陈妍希,Cathay-Keris Films Pte. Ltd. ;,鼎立娱乐;,郑芬芬;,
剧情/悬疑,23219.4,23195.75,2013/1/30,听风者,2012/8/7,听风者,听风者,王学兵,上海电影股份有限公司影视发行分公司,美亚娱乐资讯集团有限公司,麦兆辉,
剧情/传记,40.3,39.69,2015/8/27,启功,2015/9/10,启功,启功,王馥荔,珠江电影集团有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,丁荫楠,
纪实/传记,1112.5,1112.52,2012/12/31,吴仁宝,2012/10/12,吴仁宝,吴仁宝,尤勇智;,,,徐耿;,
爱情,5.5,5.48,2013/7/20,吴哥的微笑,2013/7/20,吴哥的微笑,吴哥的微笑,邹俊百,,,梁明;,
,,,,,2016/7/1,吹梦巨人,吹梦巨人,鲁比·巴恩希尔,康斯坦丁影业公司,安培林娱乐,史蒂文·斯皮尔伯格;,史蒂文·斯皮尔伯格
剧情,8.2,8.21,2013/6/8,告诉他们，我乘白鹤去了,2013/6/8,告诉他们，我乘白鹤去了,告诉他们，我乘白鹤去了,张闽,,天画画天（北京）文化传媒有限公司;,李睿珺;,
纪实/传记/历史,5941.4,5922.95,2013/7/5,周恩来的四个昼夜,2013/7/16,周恩来的四个昼夜,周恩来的四个昼夜,刘佩琦,华夏电影发行有限责任公司;,八一电影制片厂,陈力;,
纪实/记录,81.7,81.67,2015/1/23,味道中国,2015/1/23,味道中国,味道中国,毛协俊,,真实传媒有限公司,张伟,
爱情/剧情,0,1.05,2016/8/6,呼吸正常,2016/4/18,呼吸正常,呼吸正常,苏雯珊,,吉林省迷影文化传媒有限公司,李云波;,
,,,,,,,呼啸山庄,卡雅·斯考达里奥,Myndform ,Goldcrest Pictures ,安德里亚·阿诺德;,
爱情/喜剧,6792.8,6788.29,2015/7/8,命中注定,2015/7/24,命中注定,命中注定,廖凡,华谊兄弟传媒股份有限公司;,哥伦比亚影片公司,张皓;,
惊悚,76.2,76.22,2014/2/18,命运派对,2014/2/21,命运派对,命运派对,张国强,,,何康;,
,,,,,,,咆哮无声,恬妞,,北京龙海星光文化传媒有限公司,Feng Xiao ;,
动作/家庭,4.5,4.55,2013/2/3,咏春小龙,2013/7/20,咏春小龙,咏春小龙,郑忠,北京紫禁城三联影视发行有限公司;,广东搏牛文化传播有限公司;,秦瑞明;,
惊悚,744.2,743.32,2013/7/1,咒丝,2013/7/5,咒丝,咒丝,梁静,山海童蒙文化传媒有限公司;,北京航美影视文化有限公司,赵小溪,
动画/喜剧/冒险,1016.8,1022.15,2015/12/12,咕噜咕噜美人鱼,2015/12/12,咕噜咕噜美人鱼,咕噜咕噜美人鱼,刘浏,宏海世纪（北京）影视有限公司,杭州古今时代电影制作有限公司,杨广福;,
剧情,139.6,120.11,2013/1/4,咱们是亲人,2012/12/4,咱们是亲人,咱们是亲人,何政军,华夏电影发行有限责任公司;,华夏电影发行有限责任公司,孟奇;,
爱情,28446.9,28446.85,2015/3/19,咱们结婚吧,2015/4/2,咱们结婚吧,咱们结婚吧,姜武,上海电影股份有限公司影视发行分公司,合一影业有限公司,刘江;,
动画/家庭,53028.3,52989.16,2015/5/24,哆啦A梦：伴我同行,2015/5/28,哆啦A梦：伴我同行,哆啦A梦：伴我同行,周冬雨,华夏电影发行有限责任公司,东宝株式会社,八木龙一,
冒险/动画,10358.7,10358.26,2016/7/21,哆啦A梦：新·大雄的日本诞生,2016/7/22,哆啦A梦：新·大雄的日本诞生,哆啦A梦：新·大雄的日本诞生,水田山葵,华夏电影发行有限责任公司;,八一电影制片厂,八锹新之介;,
,,,,,,,哈利·波特与死亡圣器(下),丹尼尔·雷德克里夫,Sandrew Metronome Distribution ,盛日影业公司;,大卫·叶茨;,
剧情/亲情,,,,,2016/3/15,哑孩儿,哑孩儿,午马,北京金亿乾坤影视文化传媒有限公司;,山西世纪星美文化传播有限公司;,杨易之;,
科幻/灾难/动作,48142.1,48102.36,2014/6/12,哥斯拉,2014/6/13,哥斯拉,哥斯拉,宝田明,华夏电影发行有限责任公司;,传奇影业,加里斯·爱德华斯;,
爱情/剧情,502.2,501.91,2016/3/9,哪一天我们会飞,2016/3/10,哪一天我们会飞,哪一天我们会飞,赵学而,寰亚影视发行（香港）有限公司,香港寰亚电影有限公司;,黄修平;,
爱情,14.1,14,2014/1/9,哭恋,2014/1/10,哭恋,哭恋,李凤鸣,,北京徕玛风尚文化传媒有限公司;,李济德;,
,,,,,,,哭笑不得,柳岩,,北京少阳文化发展有限公司;,罗斌;,
剧情,28.9,28.9,2015/5/22,哺乳期的女人,2015/5/22,哺乳期的女人,哺乳期的女人,陶泽如,,兴化市创星文化艺术传媒有限公司,杨博,
喜剧/青春,33.5,33.38,2013/8/14,唇唇欲动,2013/8/16,唇唇欲动,唇唇欲动,华少,,北京世纪华文文化传播有限公司,苏伦;,
喜剧/动作/悬疑,76116.5,82337.17,2015/12/17,唐人街探案,2015/12/31,唐人街探案,唐人街探案,潘粤明,华夏电影发行有限责任公司,合一影业有限公司,陈思诚;,
纪实/传记,196.5,196.54,2014/6/17,唐家山之恋,2014/6/17,唐家山之恋,唐家山之恋,刘之冰,,,温德光,
爱情/亲情,0,0.01,2014/1/2,商魂,2014/1/2,商魂,商魂,邢岷山,,台州皇家影视发展有限公司,刘观伟;,
喜剧,253,252.66,2013/12/12,啊朋友还钱,2013/12/13,啊朋友还钱,啊朋友还钱,聂远,北京紫禁城三联影视发行有限公司;,湖南乐田电影媒体有限公司,卫捷,
剧情/爱情/犯罪,86,87.42,2016/6/27,喊·山,2016/8/26,喊·山,喊·山,王紫逸,北京开启者文化传媒有限公司;,北京海润影业有限公司,杨子;,韩肯
,,,,,,,喊山,刘玉玺,,国家新闻出版广电总局电影卫星频道节目制作中心;,李彦廷;,
剧情,0,,,,2015/11/20,喋血神兵,喋血神兵,,,国家新闻出版广电总局电影卫星频道节目制作中心;,,
爱情/武侠/喜剧/动作,171.4,171.35,2016/3/25,喜乐长安,2016/3/25,喜乐长安,喜乐长安,何泓姗,上海电影股份有限公司影视发行分公司,江苏真慧影业有限公司,竹卿;,
喜剧,59.8,59.72,2013/1/15,喜剧王,2013/1/15,喜剧王,喜剧王,孙兴,北京市文隆顺文化传播有限公司,上海佳泰文化有限公司;,唐昱;,
,,13925.04,2013/7/23,喜羊羊与灰太狼之兔年顶呱呱,,,喜羊羊与灰太狼之兔年顶呱呱,张琳,上海电影股份有限公司影视发行分公司,广东原创动力文化传播有限公司,赵崇邦;,
动画,12493.9,12491.38,2013/1/9,喜羊羊与灰太狼之喜气羊羊过蛇年,2013/1/24,喜羊羊与灰太狼之喜气羊羊过蛇年,喜羊羊与灰太狼之喜气羊羊过蛇年,张琳,上海电影股份有限公司影视发行分公司,广东原创动力文化传播有限公司,简耀宗;,
,,16759.92,2013/1/24,喜羊羊与灰太狼之开心闯龙年,,,喜羊羊与灰太狼之开心闯龙年,张琳,上海电影股份有限公司影视发行分公司,广东原创动力文化传播有限公司,简耀宗,
动画/喜剧,6777.6,6777.48,2015/1/31,喜羊羊与灰太狼之羊年喜羊羊,2015/1/31,喜羊羊与灰太狼之羊年喜羊羊,喜羊羊与灰太狼之羊年喜羊羊,,上海电影（集团）有限公司;,上海电影（集团）有限公司,黄伟明;,
动画,8624.3,8596.58,2014/1/11,喜羊羊与灰太狼之飞马奇遇记,2014/1/16,喜羊羊与灰太狼之飞马奇遇记,喜羊羊与灰太狼之飞马奇遇记,白百何,华谊兄弟传媒股份有限公司;,华谊兄弟传媒股份有限公司,简耀宗;,
,,313.47,2013/5/6,喜酒,,,喜酒,赵熠洋,四川省太平洋电影院线有限公司,成都电视台,伊卫军;,
剧情/纪录片,1153.6,1152.46,2015/10/15,喜马拉雅天梯,2015/10/16,喜马拉雅天梯,喜马拉雅天梯,索朗多吉,华夏电影发行有限责任公司,清影互动（北京）广告有限公司,梁君健,
,,,,,2015/3/6,喝彩,喝彩,特奥多·科尔班,Eurozoom ,HI Film Productions ,拉杜·裘德;,Jiri Konecny 
动画,170.6,170.16,2014/9/26,喵星少年漂流记,2014/10/1,喵星少年漂流记,喵星少年漂流记,,,四川传媒学院,晓寒,
战争,1.1,1.1,2013/9/10,嗨起，打他个鬼子,2013/8/10,嗨起，打他个鬼子,嗨起，打他个鬼子,袁奇峰,,贵阳艾美华星文化传媒有限责任公司;,陶明喜;,
,,,,,,,嘿·店,李菲儿,广东金逸珠江电影院线有限公司,龙腾艺都（北京）影业投资有限公司,姬棹馨;,
动作/悬疑/古装,19506.7,19506.76,2012/12/31,四大名捕,2012/7/12,四大名捕,四大名捕,邓超,华夏电影发行有限责任公司,精英制作公司,陈嘉上,
动作/悬疑/古装,17422.9,17423.14,2013/12/3,四大名捕2,2013/12/6,四大名捕2,四大名捕2,邓超,,北京光线影业有限公司;,陈嘉上,
动作/古装/爱情/悬疑,19234.2,19363.54,2014/8/19,四大名捕大结局,2014/8/22,四大名捕大结局,四大名捕大结局,邓超,华夏电影发行有限责任公司,北京光线影业有限公司,陈嘉上,
,,,,,,,四戒,刘桦,大地时代电影文化传播(北京)有限公司;,大地时代电影文化传播(北京)有限公司,马侃;,
喜剧/公路,44.2,43.55,2016/3/20,回乡逗儿,2016/3/25,回乡逗儿,回乡逗儿,吕晓禾,沈阳秦汉影视制作发行有限公司;,沈阳秦汉影视制作发行有限公司,郭峰;,
剧情,4.2,3.94,2013/6/20,回到原点,2013/6/21,回到原点,回到原点,,,广州瀚潮影视传媒有限公司;,,
爱情,1108.8,1108.82,2013/8/22,回到爱开始的地方,2013/8/23,回到爱开始的地方,回到爱开始的地方,周一围,星美(北京)影业有限公司,星美(北京)影业有限公司,林孝谦;,
爱情,168.6,164.38,2015/10/27,回到被爱的每一天,2015/10/27,回到被爱的每一天,回到被爱的每一天,王志文,北京隽扉世纪文化传播有限公司,北京经典文化传媒有限公司,何平;,
,,,,,,,回马枪,高捷,大地时代电影文化传播(北京)有限公司,天铭嘉业文化传媒投资有限公司,李远;,
剧情,23,22.94,2015/6/26,因为谷桂花,2015/6/26,因为谷桂花,因为谷桂花,颜丙燕,华夏电影发行有限责任公司;,龙江电影制片厂;,刘抒鹃;,
爱情/亲情,36.3,36.31,2013/9/15,团圆,2013/9/19,团圆,团圆,卢燕,华夏电影发行有限责任公司;,华夏电影发行有限责任公司,王全安;,
,,,,,,,囧人之越挠越痒,洪剑涛,北京九州同映数字电影院线有限公司,青岛凤凰世纪传媒有限公司,李华彤;,
,,,,,,,囧探佳人,郭涛,北京紫禁城三联影视发行有限公司,北京浩天中维文化传媒有限公司,侯亮;,
,,,,,,,囧蛋奇兵,刘威,北京中外世纪影视文化传播有限公司;,四川省乐山市快乐小镇影视文化有限公司;,郭明尔,
喜剧/爱情,27.2,,,,2015/10/30,囧贼,囧贼,赵楚纶,,河南杨氏文化传媒有限公司;,马源;,
,,,,,,,国土资源局长,陈锐,,,唐六一;,
动作/悬疑,3.7,3.65,2014/4/18,国宝疑云,2014/4/18,国宝疑云,国宝疑云,颜丙燕,湖南飞尔蒙影业传媒有限公司,中视傲然（北京）国际文化传媒有限公司,车径行;,
,,647.41,2013/4/23,国王的演讲,,,国王的演讲,海伦娜·伯翰·卡特,Argentina Video Home ,韦恩斯坦公司;,汤姆·霍伯;,
剧情/爱情,1021.4,1021.36,2016/1/15,国酒,2016/1/15,国酒,国酒,黄奕,华夏电影发行有限责任公司,中国贵州茅台酒厂（集团）有限责任公司,宋江波;,
,,,,,2015/10/21,图书馆战争：记忆之书,图书馆战争：记忆之书,,tbs电视台;,tbs电视台,佐藤信介;,Tamako Tsujimoto ;
,,,,,2016/7/1,圆梦巨人,圆梦巨人,鲁比·巴恩希尔,康斯坦丁影业公司,安培林娱乐,史蒂文·斯皮尔伯格;,史蒂文·斯皮尔伯格
