华谊兄弟传媒股份有限公司,11891.7;37113.6;1224.1;8.2;1430.8;5824.77;1188.8;25199.7;12967.9;2559.5;88113.4;6792.8;8624.3;4699.2;776.5;11284.5;21615.2;43428.0;166752.1;5068.3;28636.4;6182.0;5365.4;3961.9;23048.6;8440.8;17137.91;1436.81;219.2;37900.2;551.6;60078.7;8.3;70210.75;10259.5;71380.6;955.2;88304.0;124699.4;,39
宁波枫海传媒科技股份有限公司,1907.1;334.1;52.7;6.2;,4
蘭发行团队,92.4;3131.15;131.0;333.0;1396.9;2303.39;2212.8;349.7;3.9;180.5;413.6;1211.9;504.3;108.2;67.7;628.4;126.03;,17
天津联瑞影业有限公司,2623.7;,1
春秋永乐影视文化投资（北京）有限公司,11.7;,1
上海鼎石影视制作有限公司,205.0;,1
上海银润传媒广告有限公司,2276.3;38.0;761.8;,3
神画制作有限公司,6.9;,1
寰亚电影发行（北京）有限公司,17250.5;10041.5;21095.7;20973.8;1270.6;,5
龙腾艺都（北京）影业投资有限公司,144.9;407.25;,2
北京基点影视文化传媒有限公司,238.3;707.1;1228.2;432.2;85.4;1894.6;607.2;869.8;44.9;399.4;25.5;59.2;1046.3;340.7;1008.6;,15
珠江影业传媒股份有限公司,8268.4;2221.6;3317.6;48.6;2754.1;280.6;4788.3;113.8;673.4;803.8;190.3;14884.3;4439.04;4439.0;7048.1;,15
华海光影北京国际影视文化传媒有限公司,70.44;,1
广东大地电影院线有限公司,3.8;226.1;609.4;,3
北京不亦乐乎电影文化发展有限公司,51494.6;,1
大地时代电影文化传播(北京)有限公司,22852.5;435.01;1113.0;,3
四川重向广告传媒有限公司,0.0;,1
北京创世星国际影视文化有限公司,570.9;8.8;213.94;,3
万达影视传媒有限公司,6972.1;120.42;40553.1;2756.7;105.1;244.2;53438.3;150.7;1776.9;2430.8;109.26;,11
新华展望传媒有限公司,1425.0;133.78;457.59;,3
北京劳雷影业有限公司,14831.8;10738.7;77.7;,3
湖北银兴院线影业有限责任公司,265.0;,1
北京瑞博阳光文化传播有限公司,3.2;0.3;3.9;5.2;10.91;,5
中影星美电影院线有限公司,474.77;,1
星美(北京)影业有限公司,25.14;53880.3;34468.8;63.6;1.8;1108.8;701.0;452.9;232.7;2483.04;5219.07;6505.38;5832.02;17021.41;722.8;7699.8;117.5;5060.79;88.9;616.24;5156.4;,21
深圳市环球数码影视文化有限公司,232.4;4762.6;3387.2;,3
福建恒业影业有限公司,791.9;361.07;285.4;754.8;15191.2;79.4;4136.5;1309.2;393.36;54444.2;5018.5;585.44;2354.7;8100.6;266.03;47.5;6417.4;3164.6;14527.7;144.2;1730.9;933.72;729.2;551.0;,24
上海大万文化传播有限公司,135.6;,1
北京锐奇伟业国际文化传媒有限公司,254.3;,1
北京光线影业有限公司,28400.7;301.6;506.86;14043.06;15629.6;66544.9;1106.7;56509.5;1637.57;1915.8;202.8;1200.6;1216.48;21524.1;3221.3;641.81;32233.2;7697.4;161335.5;69683.7;15064.83;2499.0;71918.1;17989.0;7644.4;,25
阿里巴巴影业集团有限公司,11178.0;,1
北京紫禁城三联影视发行有限公司,389.26;4.5;253.0;74.4;377.92;167.6;1234.39;6194.11;356.8;168.7;,10
象山枫海传媒科技有限公司,72.8;,1
上海凯羿影视传播有限公司,77.1;161.7;668.3;121.0;14.4;53.7;567.3;291.7;1282.4;155.8;1376.2;702.7;125.4;,13
北京红色果实文化传播有限公司,392.3;,1
北京今典影业有限公司,48.4;1.7;0.4;56.0;2348.59;,5
北京映画天下传媒文化有限公司,5.2;127.2;,2
A-Film Distribution ,1516.26;,1
合一影业有限公司,91.4;1792.3;,2
肇庆天艺文化传媒有限公司,10.5;,1
中毓北京文化传媒有限公司,61.29;,1
安乐（北京）电影发行有限公司,10108.4;225.8;51975.0;78669.7;67811.1;32443.9;243952.0;3575.43;18422.8;,9
北京盛雅文化传媒有限公司,68.6;,1
峨眉电影集团有限公司,0.1;19.5;,2
浙江博纳影视制作有限公司,781.9;7051.59;,2
深圳善为影业股份有限公司,46.27;117.0;5.2;,3
