0,0,0,0,0,0,0,0,0,1,0,0,1220000,171089.14,99724.9600002,81414.58,73763.99,58856.37,22336.51,5122291.13,293492.6,500,500,500,500,284871.06,70916.48,500,500,500,500,22336.51,500,500,500,500,500,500,500,500,500,500,500,22336.51
0,0,0,0,0,0,0,0,0,0,1,0,1560000,166534.45,164467.48,127273.31,116238.03,109957.9,87212.34,5122291.13,293492.6,157234.92,500,500,500,284871.06,500,500,500,500,500,49864.21,500,500,500,500,500,500,500,500,500,500,500,49864.21
0,0,1,0,0,0,0,0,0,0,0,0,808000,168603.89,99724.9600002,82965.73,79412.8299999,43318.92,3393.50000001,5122291.13,1275068.31,293492.6,1319.32,1319.32,1319.32,1319.32,1319.32,1319.32,500,500,500,1319.32,500,500,500,500,500,500,500,500,500,500,500,659.66
0,0,1,0,0,0,0,0,0,0,0,0,808000,168603.89,99724.9600002,82965.73,79412.8299999,43318.92,3393.50000001,5122291.13,1275068.31,293492.6,1319.32,1319.32,1319.32,1319.32,1319.32,1319.32,500,500,500,1319.32,500,500,500,500,500,500,500,500,500,500,500,659.66
0,0,0,0,0,1,0,0,0,0,0,0,1980000,457025.31,185563.21,147026.2,142141.42,136415.19,131315.93,5122291.13,328147.32,305861.9,293492.6,191840.58,187056.23,284871.06,118445.71,95222.4200001,88819.77,69994.74,69994.74,136415.19,500,500,500,500,500,69994.74,69994.74,69994.74,69994.74,69994.74,69994.74,69994.74
0,0,0,0,0,0,0,0,0,0,1,0,135000,214593.78,90780.89,87428.82,33489.27,33158.24,33158.24,5122291.13,305861.9,293492.6,157234.92,500,500,95222.4200001,500,500,500,500,500,33158.24,500,500,500,500,500,500,500,500,500,500,500,19235.33
0,0,0,0,0,1,0,0,0,0,0,0,1720000,443236.29,142537.55,104914.63,100771.97,94986.32,82014.72,5122291.13,1275068.31,328147.32,293492.6,191840.58,187056.23,284871.06,118445.71,500,500,500,500,64834.55,500,500,500,500,500,48450.97,48450.97,48450.97,48450.97,48450.97,48450.97,48450.97
1,0,0,0,0,0,0,0,0,0,0,0,346000,65070.42,7974.43,5992.35,5992.35,5992.35,5992.35,5122291.13,1275068.31,293492.6,500,500,500,95222.4200001,5992.35,5992.35,5992.35,5992.35,5992.35,5992.35,500,500,500,500,500,500,500,500,500,500,500,5992.35
1,0,0,0,0,0,0,0,0,0,0,0,1510000,433870.83,331827.65,290596.46,237492.86,237372.06,226730.69,1275068.31,293492.6,76299.17,500,500,500,360585.2,177060.5,76299.17,76299.17,500,500,76299.17,76299.17,500,500,500,500,500,500,500,500,500,500,76299.17
0,0,0,0,0,0,0,1,0,0,0,0,1020000,328314.25,143042.28,82014.72,31308.43,31308.43,31308.43,514888.98,31308.43,31308.43,31308.43,31308.43,31308.43,641223.31,198849.39,500,500,500,500,31308.43,500,500,500,500,500,500,500,500,500,500,500,31308.43
0,0,0,1,0,0,0,0,0,0,0,0,241000,209187.7,82014.72,72250.06,65377.12,57035.8,49775.06,157347.6,107944.38,51004.91,30034.68,500,500,159645.08,500,500,500,500,500,2255.32,500,500,500,500,500,500,500,500,500,500,500,2255.32
0,0,0,0,0,0,0,0,1,0,0,0,12500000,11457.57,11457.57,6456.36,6456.36,1552.52,1552.52,157347.6,157347.6,143607.03,143607.03,116211.51,116211.51,30085.2999999,30085.2999999,30085.2999999,30085.2999999,1552.52,1552.52,5484.87999999,5484.87999999,500,500,500,500,30085.2999999,30085.2999999,30085.2999999,30085.2999999,1552.52,1552.52,776.26
0,0,1,0,0,0,0,0,0,0,0,0,620000,26522.68,15476.59,2918.67,2918.67,2918.67,2918.67,5122291.13,157347.6,51004.91,16247.3,9337.39999998,500,4900.75,4900.75,2918.67,2918.67,2918.67,2918.67,2918.67,500,500,500,500,500,500,500,500,500,500,500,2918.67
0,0,0,0,0,0,0,0,0,0,0,1,1810000,117031.09,31757.93,26522.68,23604.01,23604.01,23604.01,157347.6,143607.03,23604.01,23604.01,500,500,98789.19,46344.66,37983.3399999,500,500,500,23604.01,500,500,500,500,500,500,500,500,500,500,500,23604.01
0,0,0,0,0,0,1,0,0,0,0,0,4940000,226092.79,56517.3,47465.08,33832.61,15266.97,13605.17,5122291.13,157347.6,1830.36,294.83,294.83,294.83,500,500,500,500,500,500,294.83,500,500,500,500,500,500,500,500,500,500,500,294.83
0,0,0,0,0,1,0,0,0,0,0,0,4170000,268874.3,37347.42,30708.58,12685.38,11794.9,7704.79,5122291.13,157347.6,6386.57,3613.34,3256.28,500,82290.98,1644.58,500,500,500,500,1644.58,500,500,500,500,500,500,500,500,500,500,500,1644.58
0,0,0,0,0,0,0,1,0,0,0,0,5330000,5989.2,5989.2,500,500,500,500,5989.2,500,500,500,500,500,5989.2,5989.2,500,500,500,500,5989.2,500,500,500,500,500,5989.2,5989.2,5989.2,5989.2,5989.2,500,5989.2
0,0,0,0,0,1,0,0,0,0,0,0,100000000,231609.679999,54859.79,41139.2,500,500,500,44055.16,500,500,500,500,500,241.69,500,500,500,500,500,241.69,500,500,500,500,500,500,500,500,500,500,500,241.69
0,0,0,0,0,0,0,1,0,0,0,0,6650000,3056.76,3056.76,3056.76,500,500,500,3056.76,500,500,500,500,500,3056.76,3056.76,500,500,500,500,3056.76,500,500,500,500,500,3056.76,3056.76,3056.76,500,500,500,3056.76
0,0,0,0,0,0,0,0,0,0,1,0,674000,68485.4300001,35137.8099999,26188.87,26188.87,18905.42,16340.12,5122291.13,378914.97,6060.21,500,500,500,500,500,500,500,500,500,16340.12,500,500,500,500,500,500,500,500,500,500,500,6060.21
1,0,0,0,0,0,0,0,0,0,0,0,545000,481840.54,297617.77,186127.03,107242.44,25307.62,17885.88,157347.6,124900.55,111031.84,90642.84,86215.81,42302.6600001,212276.04,211318.05,159645.08,146367.15,15959.6,15959.6,15959.6,500,500,500,500,500,500,500,500,500,500,500,15959.6
0,0,1,0,0,0,0,0,0,0,0,0,1240000,93913.66,92302.2099999,59363.26,48484.7,35401.32,34386.3200001,614076.33,305861.9,167502.19,157347.6,124900.55,111031.84,146367.15,22843.4,22843.4,22843.4,22843.4,500,22843.4,500,500,500,500,500,500,500,500,500,500,500,22843.4
0,0,0,1,0,0,0,0,0,0,0,0,1420000,248112.79,150343.95,62802.21,57789.19,50433.05,48910.74,157347.6,128538.93,37586.9199999,30034.68,12657.83,5495.53,5481.74,4900.75,4900.75,1982.08,1982.08,1982.08,1982.08,500,500,500,500,500,1982.08,1982.08,1982.08,1982.08,1982.08,1982.08,1982.08
0,0,0,0,0,0,1,0,0,0,0,0,881000,1461.84,1461.84,1461.84,1461.84,1461.84,1461.84,5122291.13,5122291.13,10516.36,10516.36,9337.39999998,9337.39999998,1461.84,1461.84,1461.84,1461.84,500,500,1461.84,1461.84,1461.84,1461.84,500,500,1461.84,1461.84,1461.84,1461.84,1461.84,1461.84,730.92
0,0,0,0,0,0,1,0,0,0,0,0,479000,248112.79,94986.32,70678.1600001,69458.37,60342.95,41937.5900001,128538.93,16247.3,9337.39999998,500,500,500,500,500,500,500,500,500,1264.88,500,500,500,500,500,500,500,500,500,500,500,1264.88
0,0,1,0,0,0,0,0,0,0,0,0,1050000,10173.96,4231.85,4231.85,4231.85,500,500,51004.91,4231.85,500,500,500,500,4231.85,500,500,500,500,500,4231.85,500,500,500,500,500,500,500,500,500,500,500,4231.85
0,0,0,0,0,0,0,0,1,0,0,0,10800000,82965.73,10100.85,10100.85,10100.85,500,500,124900.55,90747.25,55213.37,47326.92,44055.16,14905.62,88819.77,29904.09,22704.74,20392.99,11661.07,10100.85,10100.85,500,500,500,500,500,11661.07,10100.85,10100.85,10100.85,10100.85,10100.85,10100.85
0,0,0,0,0,1,0,0,0,0,0,0,207000,118399.32,71442.69,70016.45,21727.85,9968.73999999,7222.7,5122291.13,65530.27,14905.62,500,500,500,20392.99,500,500,500,500,500,4804.77,500,500,500,500,500,500,500,500,500,500,500,4804.77
0,0,0,0,0,0,0,0,0,0,0,1,934000,219563.13,175468.12,132345.29,88982.31,58606.63,39846.24,3613.34,500,500,500,500,500,500,500,500,500,500,500,1968.76,500,500,500,500,500,500,500,500,500,500,500,1968.76
0,0,0,0,0,0,1,0,0,0,0,0,14700000,531973.07,331827.65,313399.49,301363.01,161304.05,154210.79,5122291.13,688887.6,366853.280001,211472.53,142078.2,128538.93,667437.060002,512359.2,394580.61,392403.13,366853.280001,353873.26,83158.11,80646.4,500,500,500,500,80646.4,80646.4,80646.4,80646.4,80646.4,80646.4,80646.4
